day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-07-04,0,804.2,804.5,631.8,807.8,192.2,798.1,5.1,170.3,857.2,710.8,663.3,80.1,771.0,695.7,102.6,2199.5,840.9,36.7,821.2,781.4,712.4,754.6,422.2,314.3,931.5,139.6,20.2,634.8,181.3
2022-07-04,1,806.4,806.7,631.8,810.0,192.2,800.3,5.1,171.2,857.5,710.9,663.3,80.2,771.1,695.9,102.9,2199.5,841.5,36.7,821.2,781.4,712.4,754.6,422.2,314.3,931.6,139.6,20.2,634.9,181.3
2022-07-04,2,808.5,808.8,631.8,812.1,192.2,802.4,5.1,172.1,857.7,711.0,663.4,80.2,771.1,696.1,103.1,2199.5,842.0,36.7,821.3,781.4,712.5,754.7,422.2,314.3,931.6,139.7,20.2,634.9,181.3
2022-07-04,3,810.6,810.9,631.8,814.2,192.2,804.4,5.1,173.0,857.9,711.1,663.4,80.3,771.2,696.3,103.4,2199.6,842.5,36.7,821.4,781.5,712.5,754.7,422.2,314.4,931.6,139.7,20.2,635.0,181.3
2022-07-04,4,812.7,813.0,631.8,816.2,192.2,806.5,5.1,173.9,858.1,711.2,663.5,80.3,771.2,696.4,103.7,2199.6,843.0,36.7,821.5,781.5,712.5,754.7,422.2,314.4,931.6,139.7,20.2,635.0,181.3
2022-07-04,5,814.7,815.0,631.8,818.2,192.2,808.5,5.1,174.7,858.3,711.3,663.5,80.4,771.3,696.6,103.9,2199.6,843.5,36.7,821.6,781.5,712.5,754.8,422.3,314.4,931.6,139.8,20.3,635.0,181.3
2022-07-04,6,816.7,817.0,631.8,820.2,192.2,810.4,5.1,175.6,858.5,711.4,663.6,80.4,771.3,696.8,104.2,2199.6,844.0,36.7,821.7,781.5,712.5,754.8,422.3,314.4,931.6,139.8,20.3,635.1,181.3
2022-07-04,7,818.8,819.1,631.8,822.3,192.2,812.5,5.1,176.4,858.7,711.5,663.7,80.4,771.3,697.0,104.5,2199.7,844.5,36.7,821.8,781.6,712.6,754.8,422.3,314.4,931.6,139.9,20.3,635.1,181.4
2022-07-04,8,821.0,821.3,631.8,824.5,192.2,814.7,5.1,177.3,858.9,711.6,663.9,80.5,771.4,697.1,104.7,2199.7,845.0,36.7,821.8,781.6,712.6,754.8,422.3,314.4,931.6,139.9,20.3,635.2,181.4
2022-07-04,9,823.5,823.8,631.8,827.0,192.2,817.2,5.1,178.3,859.2,711.7,664.0,80.6,771.5,697.3,105.0,2199.8,845.6,36.7,821.9,781.6,712.6,754.8,422.4,314.5,931.7,140.0,20.3,635.2,181.4
2022-07-04,10,826.2,826.5,631.8,829.7,192.2,819.9,5.1,179.4,859.6,711.8,664.2,80.6,771.5,697.6,105.2,2199.9,846.2,36.7,822.1,781.6,712.6,754.9,422.4,314.5,931.7,140.0,20.3,635.3,181.4
2022-07-04,11,829.0,829.4,631.8,832.5,192.2,822.7,5.1,180.6,860.0,711.9,664.4,80.7,771.6,697.8,105.4,2200.0,846.8,36.7,822.2,781.7,712.6,754.9,422.4,314.5,931.7,140.1,20.3,635.3,181.4
2022-07-04,12,831.8,832.2,631.8,835.3,192.2,825.5,5.1,181.7,860.4,712.0,664.6,80.8,771.6,698.0,105.7,2200.1,847.5,36.7,822.3,781.7,712.7,754.9,422.5,314.5,931.7,140.1,20.4,635.4,181.4
2022-07-04,13,834.6,834.9,631.8,838.0,192.2,828.2,5.1,182.9,860.8,712.2,664.8,80.8,771.7,698.2,105.9,2200.2,848.1,36.7,822.5,781.8,712.7,754.9,422.5,314.5,931.7,140.2,20.4,635.5,181.4
2022-07-04,14,837.4,837.7,631.8,840.8,192.2,831.0,5.1,184.0,861.2,712.3,665.0,80.9,771.7,698.4,106.1,2200.3,848.8,36.7,822.6,781.8,712.7,755.0,422.5,314.5,931.7,140.2,20.4,635.6,181.4
2022-07-04,15,840.3,840.6,631.8,843.7,192.2,833.9,5.1,185.3,861.6,712.4,665.2,81.0,771.8,698.6,106.4,2200.4,849.4,36.7,822.7,781.8,712.7,755.0,422.6,314.6,931.8,140.3,20.4,635.6,181.5
2022-07-04,16,843.1,843.5,631.8,846.6,192.2,836.7,5.1,186.5,862.0,712.5,665.3,81.0,771.9,698.8,106.7,2200.5,850.1,36.7,822.9,781.9,712.7,755.0,422.6,314.6,931.8,140.3,20.4,635.7,181.5
2022-07-04,17,845.9,846.2,631.8,849.3,192.2,839.5,5.1,187.6,862.3,712.6,665.5,81.1,771.9,699.0,106.9,2200.5,850.7,36.8,823.0,781.9,712.8,755.0,422.6,314.6,931.8,140.4,20.5,635.8,181.5
2022-07-04,18,848.7,849.0,631.8,852.1,192.2,842.3,5.1,188.8,862.7,712.8,665.7,81.1,772.0,699.2,107.1,2200.6,851.3,36.8,823.1,782.0,712.8,755.1,422.7,314.6,931.8,140.5,20.5,635.9,181.5
2022-07-04,19,851.4,851.7,631.8,854.8,192.2,844.9,5.1,189.9,863.0,712.9,665.9,81.2,772.1,699.4,107.4,2200.7,851.9,36.8,823.3,782.0,712.8,755.1,422.7,314.6,931.8,140.5,20.5,635.9,181.5
2022-07-04,20,853.9,854.2,631.8,857.2,192.2,847.4,5.1,190.8,863.3,713.0,666.0,81.2,772.2,699.6,107.7,2200.7,852.4,36.8,823.4,782.0,712.8,755.1,422.7,314.7,931.9,140.6,20.5,636.0,181.5
2022-07-04,21,856.3,856.6,631.8,859.6,192.2,849.7,5.1,191.8,863.6,713.2,666.0,81.3,772.3,699.8,107.9,2200.7,853.0,36.8,823.5,782.1,712.9,755.2,422.7,314.7,931.9,140.6,20.5,636.1,181.5
