day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-07-03,0,2186.0,2189.0,0.0,2174.0,0.0,2167.0,734.0,928.0,228.0,136.0,61.0,53.0,74.0,189.0,313.0,36.0,552.0,0.0,97.0,38.0,35.0,39.0,22.0,26.0,15.0,46.0,29.0,43.0,19.0
2022-07-03,1,2186.0,2214.0,0.0,2166.0,0.0,2145.0,716.0,946.0,226.0,126.0,61.0,60.0,63.0,195.0,342.0,26.0,555.0,0.0,89.0,25.0,35.0,64.0,21.0,15.0,30.0,45.0,14.0,46.0,19.0
2022-07-03,2,2115.0,2121.0,0.0,2085.0,0.0,2085.0,744.0,939.0,228.0,126.0,51.0,50.0,55.0,194.0,284.0,30.0,574.0,0.0,83.0,24.0,30.0,48.0,19.0,16.0,14.0,46.0,14.0,44.0,18.0
2022-07-03,3,2098.0,2093.0,0.0,2062.0,0.0,2059.0,765.0,933.0,212.0,109.0,57.0,50.0,54.0,199.0,306.0,38.0,554.0,0.0,82.0,24.0,34.0,39.0,31.0,13.0,14.0,45.0,14.0,38.0,27.0
2022-07-03,4,2041.0,2051.0,0.0,2026.0,0.0,2008.0,755.0,911.0,220.0,107.0,59.0,56.0,50.0,201.0,291.0,23.0,531.0,0.0,89.0,23.0,22.0,38.0,22.0,13.0,15.0,46.0,13.0,46.0,18.0
2022-07-03,5,2054.0,2065.0,0.0,2020.0,0.0,2002.0,810.0,918.0,220.0,107.0,62.0,56.0,47.0,187.0,330.0,30.0,532.0,0.0,78.0,23.0,31.0,22.0,19.0,14.0,14.0,46.0,14.0,35.0,18.0
2022-07-03,6,2013.0,2053.0,0.0,2035.0,0.0,2042.0,843.0,895.0,217.0,86.0,114.0,62.0,52.0,186.0,295.0,30.0,524.0,0.0,83.0,33.0,19.0,24.0,23.0,27.0,14.0,46.0,27.0,41.0,18.0
2022-07-03,7,2070.0,2079.0,0.0,2112.0,0.0,2102.0,824.0,963.0,235.0,86.0,124.0,64.0,59.0,193.0,254.0,35.0,550.0,16.0,82.0,24.0,33.0,47.0,24.0,33.0,14.0,46.0,14.0,38.0,18.0
2022-07-03,8,2149.0,2137.0,0.0,2151.0,0.0,2113.0,816.0,963.0,235.0,101.0,118.0,75.0,72.0,201.0,249.0,44.0,570.0,34.0,86.0,24.0,41.0,28.0,24.0,29.0,34.0,46.0,15.0,40.0,18.0
2022-07-03,9,2074.0,2069.0,0.0,2110.0,0.0,2104.0,790.0,939.0,249.0,96.0,150.0,73.0,95.0,200.0,178.0,45.0,567.0,61.0,97.0,40.0,37.0,32.0,24.0,28.0,15.0,46.0,20.0,41.0,18.0
2022-07-03,10,1934.0,1959.0,0.0,2004.0,0.0,2019.0,827.0,960.0,265.0,90.0,113.0,74.0,80.0,196.0,138.0,55.0,565.0,96.0,92.0,24.0,38.0,24.0,26.0,34.0,23.0,56.0,15.0,46.0,20.0
2022-07-03,11,2176.0,2183.0,0.0,2219.0,0.0,2202.0,832.0,996.0,273.0,111.0,110.0,68.0,88.0,198.0,208.0,52.0,602.0,103.0,102.0,26.0,40.0,54.0,24.0,29.0,14.0,46.0,16.0,52.0,18.0
2022-07-03,12,2276.0,2296.0,0.0,2293.0,0.0,2280.0,804.0,979.0,274.0,121.0,113.0,68.0,90.0,214.0,257.0,53.0,596.0,49.0,99.0,40.0,63.0,54.0,30.0,46.0,16.0,47.0,14.0,53.0,18.0
2022-07-03,13,2322.0,2333.0,0.0,2342.0,0.0,2355.0,856.0,1004.0,276.0,138.0,138.0,73.0,89.0,210.0,272.0,47.0,586.0,54.0,112.0,44.0,34.0,28.0,41.0,37.0,18.0,46.0,25.0,58.0,18.0
2022-07-03,14,2343.0,2357.0,0.0,2382.0,0.0,2384.0,884.0,1068.0,312.0,133.0,120.0,73.0,84.0,217.0,235.0,57.0,626.0,99.0,103.0,29.0,34.0,23.0,25.0,33.0,15.0,56.0,15.0,56.0,18.0
2022-07-03,15,2381.0,2386.0,0.0,2374.0,0.0,2369.0,813.0,1019.0,285.0,155.0,122.0,66.0,102.0,217.0,254.0,55.0,600.0,98.0,111.0,41.0,39.0,32.0,26.0,33.0,19.0,46.0,15.0,64.0,18.0
2022-07-03,16,2549.0,2569.0,0.0,2523.0,0.0,2484.0,777.0,1087.0,295.0,162.0,116.0,66.0,97.0,219.0,308.0,47.0,623.0,71.0,115.0,40.0,45.0,23.0,25.0,30.0,32.0,46.0,16.0,62.0,20.0
2022-07-03,17,2446.0,2444.0,0.0,2456.0,0.0,2443.0,779.0,1026.0,281.0,152.0,114.0,64.0,93.0,214.0,312.0,47.0,609.0,4.0,120.0,30.0,48.0,24.0,26.0,36.0,37.0,46.0,16.0,63.0,18.0
2022-07-03,18,2360.0,2377.0,0.0,2336.0,0.0,2343.0,737.0,992.0,260.0,153.0,108.0,63.0,114.0,222.0,302.0,35.0,586.0,0.0,114.0,39.0,48.0,45.0,39.0,32.0,24.0,49.0,15.0,60.0,18.0
2022-07-03,19,2366.0,2360.0,0.0,2345.0,0.0,2312.0,721.0,1016.0,256.0,140.0,70.0,58.0,112.0,222.0,309.0,38.0,600.0,0.0,108.0,36.0,38.0,43.0,21.0,39.0,28.0,46.0,15.0,55.0,18.0
2022-07-03,20,2368.0,2387.0,0.0,2369.0,0.0,2322.0,688.0,988.0,259.0,150.0,68.0,56.0,107.0,215.0,281.0,32.0,596.0,0.0,113.0,30.0,46.0,42.0,31.0,38.0,17.0,47.0,16.0,59.0,18.0
2022-07-03,21,2389.0,2394.0,0.0,2365.0,0.0,2373.0,718.0,986.0,272.0,170.0,66.0,75.0,112.0,211.0,342.0,39.0,609.0,0.0,118.0,33.0,39.0,50.0,24.0,28.0,16.0,54.0,15.0,59.0,18.0
2022-07-03,22,2431.0,2432.0,0.0,2394.0,0.0,2348.0,718.0,1019.0,268.0,166.0,50.0,68.0,114.0,222.0,317.0,38.0,597.0,0.0,103.0,36.0,39.0,41.0,24.0,43.0,16.0,48.0,15.0,59.0,19.0
2022-07-03,23,2291.0,2291.0,0.0,2268.0,0.0,2262.0,734.0,950.0,256.0,163.0,60.0,66.0,97.0,198.0,303.0,40.0,566.0,0.0,102.0,43.0,34.0,39.0,21.0,29.0,17.0,46.0,15.0,58.0,18.0
