day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-07-17,0,2147.0,2148.0,0.0,2125.0,0.0,2131.0,721.0,903.0,231.0,147.0,67.0,68.0,66.0,179.0,309.0,32.0,531.0,0.0,99.0,37.0,35.0,37.0,33.0,26.0,16.0,49.0,26.0,51.0,18.0
2022-07-17,1,2128.0,2130.0,0.0,2113.0,0.0,2085.0,711.0,895.0,231.0,134.0,68.0,73.0,60.0,184.0,325.0,29.0,511.0,0.0,99.0,24.0,44.0,36.0,22.0,15.0,16.0,48.0,15.0,53.0,18.0
2022-07-17,2,2065.0,2069.0,0.0,2047.0,0.0,2050.0,703.0,862.0,213.0,138.0,55.0,66.0,51.0,178.0,325.0,33.0,497.0,0.0,90.0,23.0,36.0,39.0,23.0,23.0,16.0,47.0,14.0,39.0,17.0
2022-07-17,3,2052.0,2052.0,0.0,2009.0,0.0,1999.0,684.0,874.0,211.0,112.0,64.0,65.0,51.0,176.0,301.0,31.0,502.0,0.0,82.0,24.0,38.0,48.0,37.0,25.0,16.0,47.0,14.0,35.0,17.0
2022-07-17,4,2034.0,2038.0,0.0,2024.0,0.0,2032.0,689.0,888.0,214.0,120.0,69.0,66.0,41.0,173.0,307.0,31.0,488.0,0.0,86.0,25.0,32.0,54.0,23.0,13.0,16.0,47.0,15.0,42.0,18.0
2022-07-17,5,2016.0,2033.0,0.0,2005.0,0.0,1996.0,748.0,887.0,205.0,115.0,69.0,72.0,42.0,174.0,351.0,28.0,499.0,0.0,80.0,24.0,20.0,20.0,21.0,25.0,15.0,59.0,14.0,34.0,17.0
2022-07-17,6,2008.0,2024.0,0.0,2009.0,0.0,2000.0,755.0,848.0,201.0,101.0,120.0,79.0,43.0,177.0,323.0,28.0,489.0,0.0,78.0,23.0,20.0,25.0,26.0,23.0,15.0,48.0,14.0,34.0,18.0
2022-07-17,7,1984.0,1982.0,0.0,1972.0,0.0,1965.0,768.0,835.0,207.0,105.0,118.0,77.0,48.0,179.0,296.0,28.0,483.0,0.0,79.0,23.0,38.0,24.0,23.0,32.0,15.0,47.0,14.0,34.0,17.0
2022-07-17,8,2008.0,2010.0,0.0,2008.0,0.0,1999.0,804.0,881.0,229.0,103.0,121.0,78.0,57.0,177.0,253.0,30.0,506.0,51.0,90.0,24.0,34.0,46.0,26.0,33.0,15.0,47.0,15.0,41.0,18.0
2022-07-17,9,2120.0,2121.0,0.0,2095.0,0.0,2107.0,827.0,911.0,229.0,108.0,187.0,78.0,73.0,177.0,262.0,32.0,515.0,23.0,90.0,24.0,31.0,28.0,24.0,28.0,15.0,48.0,15.0,45.0,18.0
