day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-07-01,0,2282.0,2283.0,0.0,2269.0,0.0,2251.0,698.0,971.0,249.0,151.0,68.0,67.0,72.0,200.0,313.0,28.0,573.0,0.0,101.0,38.0,44.0,56.0,24.0,27.0,15.0,47.0,15.0,54.0,18.0
2022-07-01,1,2162.0,2162.0,0.0,2127.0,0.0,2126.0,682.0,925.0,211.0,141.0,64.0,71.0,62.0,191.0,300.0,27.0,570.0,0.0,101.0,27.0,54.0,43.0,27.0,30.0,15.0,46.0,15.0,46.0,18.0
2022-07-01,2,2157.0,2176.0,0.0,2155.0,0.0,2125.0,689.0,902.0,217.0,110.0,62.0,64.0,58.0,194.0,320.0,33.0,514.0,0.0,89.0,26.0,40.0,42.0,34.0,30.0,15.0,45.0,14.0,43.0,18.0
2022-07-01,3,2111.0,2122.0,0.0,2088.0,0.0,2062.0,0.0,885.0,219.0,116.0,66.0,63.0,55.0,194.0,324.0,25.0,518.0,0.0,82.0,26.0,40.0,62.0,37.0,21.0,15.0,45.0,15.0,36.0,20.0
2022-07-01,4,2070.0,2055.0,0.0,2034.0,0.0,2031.0,674.0,882.0,222.0,95.0,70.0,68.0,49.0,189.0,316.0,24.0,518.0,0.0,79.0,24.0,27.0,38.0,22.0,25.0,29.0,46.0,13.0,34.0,18.0
2022-07-01,5,2038.0,2051.0,0.0,2028.0,0.0,2004.0,701.0,857.0,202.0,103.0,121.0,76.0,50.0,195.0,296.0,28.0,506.0,0.0,93.0,25.0,24.0,29.0,28.0,25.0,9.0,49.0,14.0,33.0,18.0
2022-07-01,6,2181.0,2177.0,0.0,2147.0,0.0,2153.0,742.0,876.0,242.0,110.0,189.0,78.0,61.0,187.0,315.0,52.0,523.0,0.0,96.0,36.0,22.0,27.0,34.0,26.0,14.0,49.0,18.0,43.0,20.0
2022-07-01,7,2354.0,2350.0,0.0,2364.0,0.0,2373.0,745.0,985.0,277.0,109.0,197.0,86.0,69.0,197.0,283.0,76.0,573.0,15.0,96.0,30.0,21.0,24.0,33.0,33.0,30.0,47.0,19.0,44.0,25.0
2022-07-01,8,2605.0,2623.0,0.0,2663.0,0.0,2626.0,728.0,1094.0,332.0,111.0,234.0,98.0,76.0,210.0,255.0,109.0,613.0,54.0,125.0,45.0,37.0,29.0,37.0,44.0,30.0,64.0,31.0,62.0,30.0
2022-07-01,9,2677.0,2682.0,0.0,2698.0,0.0,2696.0,731.0,1189.0,351.0,125.0,242.0,79.0,68.0,226.0,289.0,108.0,654.0,58.0,127.0,51.0,49.0,41.0,39.0,36.0,32.0,63.0,31.0,70.0,24.0
2022-07-01,10,2768.0,2764.0,0.0,2786.0,0.0,2733.0,763.0,1212.0,370.0,114.0,230.0,92.0,64.0,231.0,268.0,127.0,668.0,85.0,141.0,48.0,36.0,52.0,44.0,29.0,25.0,68.0,32.0,82.0,23.0
2022-07-01,11,2745.0,2756.0,0.0,2756.0,0.0,2733.0,807.0,1241.0,380.0,109.0,233.0,72.0,62.0,234.0,270.0,107.0,674.0,104.0,142.0,42.0,35.0,25.0,49.0,33.0,31.0,68.0,21.0,78.0,21.0
2022-07-01,12,2790.0,2792.0,0.0,2762.0,0.0,2770.0,800.0,1173.0,379.0,142.0,238.0,87.0,67.0,221.0,261.0,102.0,654.0,106.0,143.0,48.0,38.0,26.0,52.0,34.0,27.0,66.0,19.0,82.0,26.0
2022-07-01,13,2876.0,2885.0,0.0,2880.0,0.0,2875.0,744.0,1203.0,384.0,138.0,239.0,93.0,65.0,222.0,336.0,116.0,664.0,107.0,150.0,50.0,38.0,30.0,34.0,33.0,37.0,56.0,35.0,76.0,29.0
2022-07-01,14,2772.0,2776.0,0.0,2774.0,0.0,2800.0,749.0,1234.0,451.0,106.0,236.0,74.0,65.0,224.0,276.0,114.0,677.0,90.0,148.0,50.0,34.0,34.0,49.0,37.0,32.0,66.0,32.0,83.0,21.0
2022-07-01,15,2914.0,2930.0,0.0,2912.0,0.0,2912.0,718.0,1236.0,448.0,134.0,216.0,82.0,69.0,234.0,350.0,116.0,677.0,78.0,138.0,58.0,34.0,25.0,49.0,37.0,33.0,65.0,32.0,85.0,29.0
2022-07-01,16,2863.0,2873.0,0.0,2861.0,0.0,2857.0,732.0,1229.0,392.0,134.0,211.0,65.0,82.0,228.0,375.0,101.0,693.0,52.0,145.0,48.0,42.0,25.0,48.0,38.0,33.0,67.0,31.0,85.0,28.0
2022-07-01,17,2738.0,2712.0,0.0,2718.0,0.0,2727.0,751.0,1183.0,340.0,136.0,190.0,66.0,76.0,219.0,292.0,74.0,645.0,29.0,149.0,63.0,35.0,50.0,40.0,40.0,34.0,64.0,32.0,78.0,21.0
2022-07-01,18,2645.0,2636.0,0.0,2627.0,0.0,2609.0,735.0,1076.0,325.0,147.0,176.0,65.0,99.0,231.0,298.0,60.0,630.0,8.0,131.0,51.0,42.0,25.0,48.0,28.0,32.0,61.0,28.0,73.0,26.0
2022-07-01,19,2460.0,2457.0,0.0,2440.0,0.0,2458.0,739.0,1020.0,277.0,142.0,134.0,53.0,90.0,203.0,332.0,35.0,630.0,0.0,116.0,41.0,34.0,42.0,33.0,32.0,16.0,58.0,14.0,65.0,18.0
