day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-04,0,2476.0,2473.0,0.0,2407.0,0.0,2381.0,710.0,1035.0,305.0,174.0,70.0,71.0,81.0,202.0,332.0,31.0,613.0,0.0,107.0,41.0,44.0,37.0,26.0,15.0,20.0,50.0,21.0,59.0,16.0
2022-08-04,1,2361.0,2370.0,0.0,2356.0,0.0,2368.0,696.0,970.0,292.0,158.0,62.0,71.0,72.0,198.0,328.0,34.0,576.0,0.0,99.0,37.0,45.0,36.0,27.0,28.0,26.0,50.0,21.0,52.0,17.0
2022-08-04,2,2281.0,2287.0,0.0,2267.0,0.0,2271.0,721.0,979.0,288.0,146.0,61.0,66.0,70.0,194.0,328.0,36.0,591.0,0.0,90.0,37.0,32.0,39.0,34.0,20.0,18.0,58.0,26.0,44.0,16.0
2022-08-04,3,2334.0,2339.0,0.0,2311.0,0.0,2302.0,730.0,986.0,282.0,150.0,67.0,65.0,58.0,203.0,326.0,33.0,573.0,0.0,92.0,40.0,35.0,36.0,28.0,28.0,18.0,50.0,16.0,41.0,17.0
2022-08-04,4,2294.0,2295.0,0.0,2273.0,0.0,2250.0,713.0,980.0,286.0,136.0,75.0,71.0,56.0,189.0,340.0,35.0,571.0,0.0,86.0,26.0,24.0,44.0,43.0,15.0,18.0,49.0,13.0,38.0,17.0
2022-08-04,5,2314.0,2321.0,0.0,2274.0,0.0,2271.0,790.0,930.0,284.0,124.0,168.0,74.0,58.0,188.0,326.0,40.0,553.0,0.0,84.0,35.0,33.0,35.0,32.0,24.0,18.0,49.0,15.0,36.0,17.0
2022-08-04,6,2323.0,2326.0,0.0,2309.0,0.0,2303.0,779.0,951.0,292.0,124.0,177.0,72.0,62.0,184.0,330.0,38.0,566.0,0.0,88.0,38.0,19.0,22.0,43.0,27.0,17.0,50.0,25.0,45.0,20.0
2022-08-04,7,2492.0,2490.0,0.0,2483.0,0.0,2472.0,721.0,1032.0,301.0,128.0,176.0,91.0,76.0,213.0,311.0,65.0,592.0,0.0,97.0,31.0,25.0,22.0,36.0,36.0,18.0,51.0,28.0,46.0,20.0
2022-08-04,8,2833.0,2809.0,0.0,2793.0,0.0,2791.0,732.0,1154.0,400.0,136.0,220.0,87.0,90.0,226.0,281.0,94.0,640.0,27.0,129.0,49.0,39.0,32.0,36.0,37.0,34.0,61.0,30.0,69.0,22.0
2022-08-04,9,3026.0,3030.0,0.0,2996.0,0.0,2993.0,743.0,1270.0,419.0,146.0,220.0,82.0,93.0,229.0,332.0,103.0,680.0,63.0,148.0,54.0,42.0,39.0,57.0,40.0,42.0,70.0,26.0,78.0,24.0
2022-08-04,10,3078.0,3095.0,0.0,3094.0,0.0,3082.0,746.0,1310.0,453.0,136.0,217.0,82.0,87.0,240.0,318.0,126.0,713.0,81.0,155.0,51.0,51.0,25.0,55.0,39.0,36.0,67.0,29.0,83.0,30.0
2022-08-04,11,3099.0,3108.0,0.0,3092.0,0.0,3072.0,715.0,1330.0,456.0,152.0,230.0,77.0,81.0,241.0,302.0,115.0,725.0,92.0,151.0,48.0,42.0,28.0,52.0,40.0,37.0,61.0,29.0,84.0,20.0
2022-08-04,12,3044.0,3051.0,0.0,3073.0,0.0,3084.0,736.0,1298.0,457.0,149.0,241.0,80.0,84.0,246.0,285.0,100.0,711.0,105.0,143.0,52.0,48.0,32.0,58.0,35.0,36.0,69.0,29.0,86.0,23.0
2022-08-04,13,3102.0,3102.0,0.0,3123.0,0.0,3156.0,735.0,1324.0,529.0,181.0,232.0,71.0,76.0,242.0,305.0,112.0,721.0,115.0,156.0,57.0,51.0,36.0,52.0,33.0,43.0,76.0,34.0,100.0,27.0
2022-08-04,14,3097.0,3201.0,0.0,3189.0,0.0,3126.0,714.0,1382.0,474.0,162.0,248.0,73.0,80.0,253.0,247.0,121.0,738.0,97.0,164.0,57.0,40.0,22.0,34.0,32.0,36.0,65.0,38.0,96.0,20.0
2022-08-04,15,3255.0,3246.0,0.0,3262.0,0.0,3228.0,668.0,1425.0,472.0,176.0,228.0,80.0,82.0,258.0,296.0,117.0,806.0,80.0,155.0,60.0,40.0,24.0,50.0,32.0,40.0,70.0,33.0,90.0,28.0
2022-08-04,16,3263.0,3252.0,0.0,3222.0,0.0,3236.0,686.0,1396.0,446.0,170.0,211.0,82.0,88.0,266.0,341.0,100.0,801.0,54.0,160.0,54.0,37.0,28.0,48.0,32.0,36.0,71.0,22.0,90.0,21.0
2022-08-04,17,3138.0,3126.0,0.0,3093.0,0.0,3097.0,708.0,1352.0,413.0,162.0,213.0,81.0,87.0,237.0,339.0,80.0,763.0,40.0,148.0,64.0,56.0,37.0,45.0,33.0,36.0,70.0,20.0,94.0,35.0
2022-08-04,18,2957.0,2937.0,0.0,2906.0,0.0,2940.0,671.0,1224.0,395.0,170.0,215.0,81.0,116.0,203.0,318.0,70.0,717.0,10.0,146.0,54.0,47.0,29.0,51.0,40.0,34.0,68.0,30.0,91.0,19.0
2022-08-04,19,2826.0,2852.0,0.0,2814.0,0.0,2796.0,0.0,1235.0,354.0,166.0,124.0,68.0,109.0,205.0,341.0,49.0,719.0,0.0,128.0,48.0,53.0,41.0,50.0,35.0,22.0,52.0,19.0,76.0,19.0
2022-08-04,20,2720.0,2717.0,0.0,2701.0,0.0,2694.0,0.0,1139.0,342.0,179.0,85.0,68.0,105.0,204.0,364.0,47.0,685.0,0.0,137.0,44.0,58.0,40.0,42.0,33.0,34.0,64.0,15.0,74.0,17.0
2022-08-04,21,2663.0,2662.0,0.0,2628.0,0.0,2627.0,666.0,1124.0,347.0,181.0,83.0,75.0,102.0,197.0,342.0,46.0,676.0,0.0,123.0,44.0,46.0,37.0,33.0,34.0,33.0,52.0,27.0,69.0,17.0
2022-08-04,22,2658.0,2671.0,0.0,2624.0,0.0,2596.0,0.0,1083.0,310.0,176.0,59.0,71.0,107.0,200.0,336.0,47.0,642.0,0.0,114.0,41.0,38.0,63.0,23.0,46.0,20.0,59.0,15.0,64.0,17.0
2022-08-04,23,2517.0,2523.0,0.0,2464.0,0.0,2479.0,668.0,1052.0,308.0,177.0,66.0,66.0,96.0,198.0,340.0,44.0,624.0,0.0,117.0,39.0,49.0,50.0,23.0,29.0,20.0,61.0,15.0,61.0,17.0
