day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-10,0,2511.0,2493.0,0.0,2473.0,0.0,2450.0,708.0,1066.0,303.0,157.0,72.0,71.0,99.0,206.0,333.0,48.0,596.0,0.0,98.0,30.0,33.0,39.0,32.0,26.0,17.0,50.0,16.0,55.0,17.0
2022-08-10,1,2454.0,2445.0,0.0,2415.0,0.0,2409.0,702.0,1060.0,300.0,145.0,67.0,75.0,77.0,204.0,311.0,42.0,602.0,0.0,103.0,37.0,45.0,38.0,22.0,26.0,30.0,49.0,16.0,40.0,18.0
2022-08-10,2,2372.0,2362.0,0.0,2335.0,0.0,2336.0,712.0,1021.0,306.0,146.0,63.0,69.0,67.0,217.0,314.0,38.0,611.0,0.0,97.0,26.0,36.0,39.0,23.0,16.0,16.0,51.0,14.0,44.0,18.0
2022-08-10,3,2364.0,2359.0,0.0,2300.0,0.0,2313.0,699.0,1010.0,314.0,125.0,68.0,75.0,67.0,208.0,312.0,41.0,574.0,0.0,89.0,26.0,25.0,37.0,24.0,23.0,16.0,50.0,16.0,41.0,18.0
2022-08-10,4,2348.0,2351.0,0.0,2309.0,0.0,2303.0,723.0,985.0,292.0,128.0,67.0,81.0,63.0,204.0,314.0,39.0,565.0,0.0,91.0,24.0,24.0,36.0,23.0,26.0,17.0,62.0,14.0,42.0,18.0
2022-08-10,5,2364.0,2367.0,0.0,2333.0,0.0,2355.0,738.0,994.0,291.0,127.0,128.0,81.0,58.0,210.0,332.0,36.0,594.0,0.0,87.0,26.0,25.0,35.0,30.0,25.0,16.0,49.0,16.0,41.0,18.0
2022-08-10,6,2403.0,2394.0,0.0,2388.0,0.0,2385.0,705.0,1010.0,295.0,127.0,194.0,80.0,62.0,208.0,336.0,50.0,584.0,0.0,90.0,35.0,19.0,24.0,40.0,26.0,16.0,48.0,27.0,40.0,20.0
2022-08-10,7,2539.0,2546.0,0.0,2491.0,0.0,2487.0,731.0,1051.0,323.0,121.0,188.0,74.0,89.0,251.0,300.0,52.0,598.0,0.0,100.0,41.0,35.0,29.0,37.0,35.0,33.0,50.0,20.0,51.0,28.0
2022-08-10,8,2850.0,2846.0,0.0,2815.0,0.0,2805.0,672.0,1202.0,365.0,130.0,222.0,92.0,86.0,253.0,289.0,80.0,670.0,0.0,125.0,47.0,37.0,27.0,32.0,35.0,28.0,56.0,32.0,63.0,23.0
2022-08-10,9,2957.0,2972.0,0.0,2932.0,0.0,2932.0,672.0,1241.0,424.0,140.0,235.0,82.0,85.0,260.0,303.0,96.0,698.0,7.0,139.0,52.0,38.0,46.0,51.0,29.0,37.0,71.0,34.0,72.0,29.0
2022-08-10,10,2988.0,3002.0,0.0,2979.0,0.0,2964.0,715.0,1257.0,430.0,143.0,253.0,82.0,87.0,267.0,298.0,102.0,704.0,25.0,144.0,57.0,41.0,27.0,41.0,37.0,37.0,59.0,34.0,80.0,24.0
2022-08-10,11,3123.0,3126.0,0.0,3083.0,0.0,3077.0,694.0,1270.0,440.0,145.0,237.0,76.0,86.0,274.0,330.0,115.0,709.0,51.0,156.0,58.0,38.0,25.0,48.0,29.0,34.0,63.0,34.0,88.0,24.0
2022-08-10,12,3040.0,3053.0,0.0,3033.0,0.0,3051.0,693.0,1270.0,429.0,149.0,248.0,81.0,96.0,260.0,266.0,94.0,711.0,52.0,148.0,68.0,52.0,26.0,50.0,35.0,36.0,73.0,32.0,80.0,28.0
2022-08-10,13,3126.0,3125.0,0.0,3101.0,0.0,3086.0,692.0,1312.0,432.0,157.0,222.0,87.0,96.0,261.0,319.0,112.0,734.0,5.0,151.0,59.0,41.0,32.0,42.0,37.0,36.0,72.0,34.0,95.0,22.0
2022-08-10,14,3129.0,3103.0,0.0,3103.0,0.0,3080.0,680.0,1296.0,441.0,159.0,214.0,91.0,84.0,279.0,314.0,100.0,716.0,3.0,162.0,59.0,33.0,24.0,50.0,27.0,42.0,73.0,32.0,93.0,20.0
2022-08-10,15,3210.0,3209.0,0.0,3179.0,0.0,3144.0,674.0,1322.0,447.0,153.0,215.0,83.0,81.0,286.0,350.0,107.0,744.0,2.0,160.0,59.0,37.0,26.0,52.0,27.0,36.0,63.0,34.0,86.0,21.0
2022-08-10,16,3125.0,3123.0,0.0,3091.0,0.0,3111.0,697.0,1282.0,479.0,145.0,213.0,87.0,85.0,252.0,362.0,91.0,719.0,0.0,167.0,54.0,39.0,27.0,44.0,29.0,22.0,70.0,29.0,96.0,28.0
2022-08-10,17,3101.0,3158.0,0.0,3094.0,0.0,3104.0,700.0,1267.0,474.0,164.0,213.0,87.0,94.0,250.0,342.0,81.0,692.0,0.0,151.0,54.0,36.0,35.0,52.0,28.0,34.0,70.0,31.0,84.0,20.0
2022-08-10,18,2912.0,2921.0,0.0,2896.0,0.0,2877.0,678.0,1230.0,372.0,159.0,224.0,89.0,114.0,216.0,359.0,70.0,685.0,0.0,147.0,48.0,47.0,35.0,52.0,42.0,26.0,64.0,20.0,92.0,27.0
2022-08-10,19,2781.0,2778.0,0.0,2738.0,0.0,2735.0,671.0,1125.0,367.0,165.0,131.0,77.0,108.0,210.0,356.0,53.0,676.0,0.0,132.0,46.0,50.0,40.0,43.0,39.0,32.0,59.0,19.0,74.0,18.0
