day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-07-29,0,194.9,195.4,631.8,193.1,192.2,179.6,5.3,740.9,21.3,781.6,730.9,114.3,807.9,804.4,245.9,2225.0,166.5,43.3,883.2,799.3,725.4,770.2,437.6,324.6,941.7,168.5,28.8,667.5,188.2
2022-07-29,1,197.2,197.6,631.8,195.3,192.2,181.7,5.3,741.7,21.6,781.7,731.0,114.3,808.0,804.5,246.2,2225.0,167.0,43.3,883.3,799.3,725.4,770.2,437.6,324.6,941.7,168.6,28.8,667.6,188.2
2022-07-29,2,199.4,199.8,631.8,197.5,192.2,183.9,5.3,742.6,21.8,781.8,731.0,114.4,808.0,804.7,246.5,2225.0,167.5,43.3,883.4,799.3,725.4,770.2,437.7,324.6,941.8,168.6,28.8,667.6,188.2
2022-07-29,3,201.5,201.9,631.8,199.5,192.2,186.0,5.3,743.5,22.0,782.0,731.1,114.4,808.1,804.9,246.8,2225.0,168.0,43.3,883.4,799.3,725.4,770.3,437.7,324.6,941.8,168.7,28.8,667.7,188.2
2022-07-29,4,203.6,204.0,631.8,201.6,192.2,188.0,5.3,744.3,22.3,782.1,731.1,114.5,808.1,805.1,247.0,2225.1,168.5,43.3,883.5,799.4,725.5,770.3,437.7,324.7,941.8,168.7,28.8,667.7,188.2
2022-07-29,5,205.6,206.1,631.8,203.7,192.2,190.1,5.3,745.2,22.5,782.2,731.2,114.5,808.2,805.2,247.3,2225.1,169.0,43.3,883.6,799.4,725.5,770.3,437.7,324.7,941.8,168.7,28.9,667.7,188.2
2022-07-29,6,207.7,208.2,631.8,205.7,192.2,192.1,5.3,746.0,22.7,782.3,731.3,114.6,808.2,805.4,247.6,2225.1,169.5,43.3,883.7,799.4,725.5,770.4,437.8,324.7,941.8,168.8,28.9,667.7,188.3
2022-07-29,7,209.9,210.4,631.8,207.9,192.2,194.3,5.3,746.9,23.0,782.4,731.4,114.6,808.2,805.6,247.9,2225.1,170.0,43.3,883.7,799.4,725.5,770.4,437.8,324.7,941.8,168.8,28.9,667.8,188.3
2022-07-29,8,212.1,212.6,631.8,210.1,192.2,196.5,5.3,747.8,23.2,782.5,731.6,114.7,808.3,805.8,248.1,2225.2,170.5,43.3,883.8,799.5,725.5,770.4,437.8,324.7,941.9,168.9,28.9,667.8,188.3
2022-07-29,9,214.6,215.1,631.8,212.6,192.2,199.0,5.3,748.8,23.5,782.6,731.7,114.8,808.4,806.0,248.3,2225.2,171.1,43.3,883.9,799.5,725.6,770.4,437.8,324.7,941.9,168.9,28.9,667.9,188.3
2022-07-29,10,217.3,217.7,631.8,215.3,192.2,201.7,5.3,749.9,23.9,782.7,732.0,114.8,808.4,806.2,248.5,2225.3,171.7,43.3,884.0,799.5,725.6,770.4,437.9,324.8,941.9,169.0,28.9,667.9,188.3
2022-07-29,11,220.0,220.4,631.8,218.0,192.2,204.4,5.3,751.0,24.2,782.8,732.2,114.9,808.5,806.5,248.6,2225.3,172.4,43.4,884.2,799.6,725.6,770.5,437.9,324.8,941.9,169.0,28.9,668.0,188.3
2022-07-29,12,222.7,223.1,631.8,220.8,192.2,207.1,5.3,752.2,24.6,783.0,732.4,115.0,808.6,806.7,248.8,2225.4,173.0,43.4,884.3,799.6,725.6,770.5,437.9,324.8,941.9,169.1,29.0,668.1,188.3
