day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-07,0,2360.0,2370.0,0.0,2361.0,0.0,2357.0,705.0,996.0,307.0,137.0,68.0,72.0,87.0,194.0,300.0,47.0,608.0,0.0,87.0,29.0,33.0,36.0,25.0,19.0,18.0,49.0,15.0,42.0,18.0
2022-08-07,1,2329.0,2331.0,0.0,2299.0,0.0,2292.0,786.0,1003.0,296.0,142.0,70.0,73.0,74.0,194.0,335.0,50.0,599.0,0.0,96.0,28.0,36.0,38.0,26.0,16.0,18.0,49.0,15.0,52.0,18.0
2022-08-07,2,2321.0,2315.0,0.0,2298.0,0.0,2294.0,742.0,988.0,294.0,125.0,63.0,67.0,63.0,193.0,340.0,44.0,584.0,0.0,92.0,26.0,26.0,36.0,24.0,26.0,21.0,49.0,14.0,39.0,19.0
2022-08-07,3,2271.0,2268.0,0.0,2255.0,0.0,2258.0,732.0,976.0,297.0,132.0,67.0,66.0,63.0,199.0,329.0,36.0,593.0,0.0,90.0,27.0,36.0,44.0,24.0,22.0,26.0,48.0,16.0,45.0,18.0
2022-08-07,4,2273.0,2275.0,0.0,2257.0,0.0,2225.0,762.0,938.0,288.0,110.0,67.0,68.0,64.0,199.0,328.0,42.0,571.0,0.0,83.0,25.0,33.0,37.0,22.0,15.0,18.0,49.0,13.0,37.0,18.0
2022-08-07,5,2229.0,2234.0,0.0,2205.0,0.0,2209.0,803.0,958.0,285.0,115.0,75.0,73.0,58.0,190.0,329.0,41.0,589.0,0.0,85.0,27.0,25.0,35.0,22.0,16.0,17.0,48.0,16.0,36.0,18.0
2022-08-07,6,2287.0,2273.0,0.0,2245.0,0.0,2269.0,753.0,970.0,294.0,117.0,141.0,73.0,58.0,198.0,317.0,36.0,584.0,0.0,93.0,26.0,33.0,43.0,41.0,23.0,18.0,47.0,14.0,44.0,18.0
2022-08-07,7,2313.0,2326.0,0.0,2314.0,0.0,2294.0,755.0,1001.0,297.0,114.0,110.0,92.0,70.0,189.0,296.0,47.0,594.0,17.0,88.0,36.0,40.0,20.0,24.0,30.0,17.0,48.0,16.0,40.0,18.0
2022-08-07,8,2333.0,2328.0,0.0,2367.0,0.0,2381.0,769.0,1046.0,303.0,122.0,159.0,76.0,84.0,188.0,299.0,48.0,603.0,54.0,95.0,27.0,32.0,32.0,29.0,32.0,27.0,49.0,15.0,49.0,18.0
2022-08-07,9,2318.0,2293.0,0.0,2310.0,0.0,2322.0,792.0,1023.0,295.0,126.0,146.0,77.0,88.0,199.0,271.0,47.0,604.0,73.0,96.0,27.0,24.0,23.0,26.0,35.0,17.0,48.0,15.0,52.0,18.0
