day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-30,0,28.7,29.1,631.8,17.8,192.2,999.1,5.7,497.3,241.6,876.0,812.5,160.2,857.7,952.7,431.1,2255.5,605.0,51.1,962.1,821.7,742.7,790.2,456.5,337.9,955.1,206.3,39.7,708.3,197.1
2022-08-30,1,30.7,31.2,631.8,19.8,192.2,1.2,5.7,498.2,241.8,876.2,812.6,160.2,857.8,952.8,431.4,2255.5,605.5,51.1,962.2,821.7,742.7,790.3,456.6,338.0,955.1,206.4,39.7,708.4,197.1
2022-08-30,2,32.7,33.1,631.8,21.7,192.2,3.1,5.7,498.9,242.0,876.3,812.7,160.3,857.8,953.0,431.6,2255.6,606.0,51.1,962.3,821.7,742.7,790.3,456.6,338.0,955.1,206.4,39.7,708.4,197.2
2022-08-30,3,34.6,35.0,631.8,23.6,192.2,4.9,5.7,499.7,242.1,876.4,812.7,160.3,857.8,953.2,431.8,2255.6,606.4,51.1,962.4,821.8,742.8,790.4,456.6,338.0,955.1,206.5,39.7,708.4,197.2
2022-08-30,4,36.4,36.9,631.8,25.4,192.2,6.8,5.7,500.5,242.3,876.5,812.8,160.4,857.9,953.4,432.1,2255.6,606.8,51.1,962.5,821.8,742.8,790.4,456.6,338.0,955.1,206.5,39.7,708.5,197.2
2022-08-30,5,38.3,38.7,631.8,27.2,192.2,8.6,5.7,501.3,242.5,876.6,812.8,160.4,857.9,953.5,432.3,2255.6,607.3,51.1,962.6,821.8,742.8,790.4,456.6,338.0,955.1,206.6,39.7,708.5,197.2
2022-08-30,6,40.1,40.6,631.8,29.1,192.2,10.4,5.7,502.0,242.6,876.6,812.9,160.4,857.9,953.7,432.6,2255.6,607.7,51.1,962.6,821.8,742.8,790.4,456.7,338.0,955.2,206.6,39.7,708.5,197.2
2022-08-30,7,42.0,42.5,631.8,31.0,192.2,12.3,5.7,502.8,242.8,876.7,813.0,160.5,858.0,953.9,432.8,2255.7,608.1,51.1,962.7,821.8,742.8,790.5,456.7,338.0,955.2,206.7,39.8,708.6,197.2
2022-08-30,8,44.0,44.5,631.8,32.9,192.2,14.2,5.7,503.6,243.0,876.8,813.1,160.5,858.0,954.1,433.0,2255.7,608.6,51.1,962.8,821.9,742.9,790.5,456.7,338.1,955.2,206.7,39.8,708.6,197.2
2022-08-30,9,46.2,46.7,631.8,35.1,192.2,16.4,5.7,504.5,243.2,876.9,813.3,160.6,858.1,954.2,433.2,2255.7,609.1,51.1,962.9,821.9,742.9,790.5,456.8,338.1,955.2,206.8,39.8,708.7,197.2
2022-08-30,10,48.7,49.2,631.8,37.6,192.2,18.9,5.7,505.5,243.5,877.0,813.4,160.6,858.1,954.4,433.4,2255.8,609.6,51.1,963.0,821.9,742.9,790.5,456.8,338.1,955.2,206.8,39.8,708.7,197.3
2022-08-30,11,51.3,51.7,631.8,40.1,192.2,21.4,5.7,506.5,243.9,877.1,813.6,160.7,858.1,954.7,433.6,2255.9,610.2,51.1,963.1,822.0,742.9,790.6,456.8,338.1,955.2,206.9,39.8,708.8,197.3
2022-08-30,12,53.9,54.3,631.8,42.7,192.2,24.0,5.7,507.6,244.2,877.3,813.7,160.8,858.2,954.9,433.9,2256.0,610.8,51.1,963.3,822.0,743.0,790.6,456.9,338.1,955.3,206.9,39.8,708.9,197.3
2022-08-30,13,56.5,57.0,631.8,45.3,192.2,26.6,5.7,508.6,244.5,877.4,813.9,160.8,858.2,955.1,434.1,2256.1,611.4,51.1,963.4,822.1,743.0,790.6,456.9,338.1,955.3,207.0,39.9,709.0,197.3
2022-08-30,14,59.2,59.7,631.8,48.0,192.2,29.3,5.7,509.7,244.9,877.6,814.1,160.9,858.3,955.3,434.3,2256.2,612.0,51.1,963.6,822.1,743.0,790.6,456.9,338.2,955.3,207.0,39.9,709.0,197.3
2022-08-30,15,62.0,62.5,631.8,50.7,192.2,32.0,5.7,510.8,245.3,877.7,814.2,160.9,858.3,955.5,434.5,2256.3,612.6,51.1,963.7,822.2,743.0,790.6,457.0,338.2,955.3,207.1,39.9,709.1,197.3
2022-08-30,16,64.7,65.2,631.8,53.5,192.2,34.7,5.7,511.9,245.7,877.9,814.3,161.0,858.3,955.7,434.8,2256.4,613.2,51.1,963.8,822.2,743.1,790.7,457.0,338.2,955.3,207.2,39.9,709.2,197.3
2022-08-30,17,67.5,67.9,631.8,56.2,192.2,37.4,5.7,513.0,246.0,878.0,814.4,161.1,858.4,955.9,435.0,2256.4,613.8,51.1,964.0,822.3,743.1,790.7,457.1,338.2,955.4,207.2,40.0,709.3,197.3
