day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-18,0,2286.0,2286.0,0.0,2260.0,0.0,2239.0,762.0,930.0,264.0,143.0,68.0,63.0,61.0,197.0,305.0,30.0,566.0,0.0,110.0,38.0,47.0,38.0,33.0,29.0,32.0,49.0,14.0,62.0,18.0
2022-08-18,1,2238.0,2226.0,0.0,2189.0,0.0,2187.0,748.0,910.0,251.0,143.0,72.0,69.0,49.0,198.0,334.0,32.0,560.0,0.0,102.0,38.0,37.0,39.0,34.0,31.0,17.0,48.0,17.0,60.0,19.0
2022-08-18,2,2131.0,2147.0,0.0,2108.0,0.0,2098.0,723.0,896.0,265.0,114.0,62.0,64.0,45.0,206.0,273.0,30.0,553.0,0.0,87.0,26.0,39.0,37.0,21.0,19.0,30.0,48.0,15.0,41.0,18.0
2022-08-18,3,2147.0,2140.0,0.0,2111.0,0.0,2078.0,754.0,882.0,245.0,110.0,64.0,64.0,41.0,208.0,279.0,30.0,544.0,0.0,86.0,26.0,22.0,64.0,30.0,25.0,17.0,47.0,15.0,41.0,18.0
2022-08-18,4,2077.0,2079.0,0.0,2049.0,0.0,2052.0,783.0,881.0,236.0,103.0,65.0,67.0,43.0,209.0,306.0,31.0,527.0,0.0,92.0,24.0,29.0,48.0,21.0,14.0,29.0,48.0,13.0,49.0,18.0
2022-08-18,5,2100.0,2084.0,0.0,2060.0,0.0,2072.0,789.0,845.0,233.0,107.0,124.0,71.0,41.0,203.0,305.0,30.0,535.0,0.0,91.0,28.0,22.0,35.0,27.0,22.0,23.0,47.0,16.0,48.0,18.0
2022-08-18,6,2202.0,2193.0,0.0,2174.0,0.0,2180.0,773.0,865.0,231.0,96.0,144.0,62.0,45.0,201.0,314.0,32.0,518.0,0.0,95.0,39.0,19.0,22.0,31.0,18.0,16.0,47.0,15.0,50.0,21.0
2022-08-18,7,2172.0,2166.0,0.0,2150.0,0.0,2154.0,784.0,885.0,261.0,100.0,181.0,65.0,55.0,211.0,313.0,58.0,534.0,0.0,103.0,43.0,31.0,24.0,32.0,32.0,27.0,60.0,17.0,57.0,21.0
2022-08-18,8,2388.0,2366.0,0.0,2394.0,0.0,2377.0,766.0,985.0,315.0,98.0,180.0,91.0,61.0,206.0,266.0,67.0,596.0,35.0,116.0,46.0,39.0,42.0,34.0,42.0,32.0,69.0,26.0,65.0,23.0
2022-08-18,9,2571.0,2587.0,0.0,2587.0,0.0,2556.0,720.0,1110.0,394.0,108.0,241.0,73.0,62.0,220.0,167.0,87.0,661.0,51.0,140.0,52.0,37.0,27.0,49.0,32.0,31.0,69.0,17.0,82.0,23.0
2022-08-18,10,2660.0,2648.0,0.0,2654.0,0.0,2665.0,782.0,1156.0,400.0,109.0,223.0,81.0,60.0,215.0,233.0,80.0,667.0,72.0,153.0,55.0,36.0,23.0,38.0,36.0,35.0,68.0,20.0,86.0,29.0
2022-08-18,11,2774.0,2777.0,0.0,2790.0,0.0,2794.0,747.0,1193.0,395.0,131.0,224.0,76.0,61.0,236.0,232.0,89.0,665.0,96.0,152.0,52.0,40.0,26.0,54.0,41.0,42.0,69.0,22.0,90.0,24.0
2022-08-18,12,2583.0,2590.0,0.0,2661.0,0.0,2637.0,742.0,1171.0,389.0,129.0,258.0,76.0,73.0,219.0,98.0,92.0,660.0,90.0,158.0,49.0,42.0,56.0,54.0,46.0,38.0,62.0,31.0,90.0,31.0
2022-08-18,13,2742.0,2741.0,0.0,2754.0,0.0,2763.0,710.0,1185.0,430.0,136.0,213.0,78.0,66.0,236.0,189.0,85.0,688.0,93.0,155.0,65.0,36.0,36.0,40.0,40.0,33.0,72.0,34.0,86.0,27.0
2022-08-18,14,2849.0,2851.0,0.0,2845.0,0.0,2869.0,717.0,1246.0,444.0,151.0,198.0,87.0,61.0,221.0,230.0,108.0,726.0,84.0,162.0,57.0,34.0,26.0,46.0,31.0,36.0,71.0,36.0,88.0,27.0
2022-08-18,15,2887.0,2874.0,0.0,2868.0,0.0,2879.0,743.0,1256.0,418.0,149.0,196.0,84.0,71.0,234.0,264.0,98.0,723.0,69.0,153.0,58.0,39.0,26.0,45.0,28.0,35.0,68.0,34.0,90.0,22.0
2022-08-18,16,2801.0,2809.0,0.0,2843.0,0.0,2869.0,747.0,1237.0,417.0,150.0,179.0,84.0,68.0,223.0,224.0,89.0,716.0,52.0,155.0,58.0,49.0,37.0,52.0,43.0,40.0,69.0,37.0,88.0,22.0
2022-08-18,17,2855.0,2881.0,0.0,2806.0,0.0,2785.0,764.0,1238.0,390.0,168.0,177.0,84.0,74.0,214.0,277.0,73.0,720.0,25.0,156.0,53.0,52.0,29.0,54.0,28.0,34.0,65.0,35.0,93.0,29.0
2022-08-18,18,2806.0,2800.0,0.0,2745.0,0.0,2746.0,740.0,1134.0,338.0,167.0,200.0,85.0,72.0,225.0,294.0,68.0,686.0,2.0,147.0,55.0,46.0,24.0,55.0,37.0,33.0,64.0,28.0,87.0,25.0
2022-08-18,19,2604.0,2599.0,0.0,2567.0,0.0,2592.0,727.0,1079.0,304.0,151.0,126.0,73.0,89.0,219.0,311.0,51.0,651.0,0.0,151.0,54.0,56.0,41.0,35.0,41.0,32.0,52.0,28.0,73.0,23.0
2022-08-18,20,2594.0,2582.0,0.0,2530.0,0.0,2497.0,676.0,1037.0,282.0,157.0,100.0,73.0,88.0,217.0,320.0,37.0,612.0,0.0,134.0,43.0,65.0,41.0,38.0,35.0,20.0,52.0,16.0,71.0,20.0
2022-08-18,21,2488.0,2508.0,0.0,2495.0,0.0,2471.0,724.0,1032.0,275.0,146.0,84.0,77.0,81.0,210.0,340.0,34.0,622.0,0.0,129.0,44.0,49.0,51.0,56.0,30.0,32.0,52.0,30.0,71.0,19.0
2022-08-18,22,2369.0,2369.0,0.0,2338.0,0.0,2331.0,709.0,989.0,265.0,144.0,61.0,70.0,79.0,211.0,312.0,36.0,605.0,0.0,124.0,42.0,42.0,38.0,39.0,33.0,34.0,62.0,15.0,66.0,18.0
2022-08-18,23,2319.0,2295.0,0.0,2309.0,0.0,2274.0,832.0,951.0,257.0,132.0,62.0,63.0,71.0,217.0,310.0,34.0,574.0,0.0,120.0,41.0,44.0,38.0,39.0,27.0,20.0,55.0,17.0,65.0,18.0
