day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-07-31,0,2336.0,2332.0,0.0,2318.0,0.0,2297.0,789.0,980.0,280.0,155.0,68.0,84.0,79.0,187.0,350.0,31.0,565.0,0.0,97.0,38.0,39.0,41.0,30.0,15.0,30.0,49.0,27.0,49.0,17.0
2022-07-31,1,2267.0,2264.0,0.0,2224.0,0.0,2203.0,751.0,910.0,268.0,142.0,65.0,81.0,63.0,186.0,329.0,30.0,546.0,0.0,91.0,35.0,41.0,38.0,23.0,15.0,16.0,48.0,15.0,47.0,18.0
2022-07-31,2,2253.0,2257.0,0.0,2224.0,0.0,2208.0,755.0,925.0,281.0,130.0,60.0,74.0,59.0,182.0,326.0,29.0,542.0,0.0,89.0,25.0,33.0,41.0,31.0,18.0,17.0,48.0,20.0,45.0,18.0
2022-07-31,3,2240.0,2246.0,0.0,2209.0,0.0,2177.0,772.0,935.0,278.0,131.0,70.0,73.0,53.0,186.0,327.0,28.0,533.0,0.0,83.0,25.0,39.0,52.0,23.0,14.0,17.0,56.0,14.0,40.0,18.0
2022-07-31,4,2188.0,2184.0,0.0,2159.0,0.0,2161.0,768.0,922.0,279.0,123.0,69.0,71.0,54.0,183.0,332.0,36.0,528.0,0.0,78.0,32.0,30.0,39.0,21.0,14.0,16.0,48.0,14.0,33.0,18.0
2022-07-31,5,2214.0,2229.0,0.0,2157.0,0.0,2159.0,804.0,908.0,266.0,115.0,69.0,74.0,52.0,184.0,355.0,30.0,530.0,0.0,76.0,26.0,20.0,32.0,21.0,28.0,16.0,50.0,16.0,32.0,17.0
2022-07-31,6,2158.0,2161.0,0.0,2146.0,0.0,2142.0,806.0,910.0,256.0,111.0,104.0,72.0,57.0,180.0,340.0,32.0,523.0,0.0,75.0,24.0,32.0,20.0,26.0,27.0,15.0,49.0,13.0,31.0,17.0
2022-07-31,7,2190.0,2183.0,0.0,2175.0,0.0,2163.0,830.0,959.0,267.0,104.0,113.0,85.0,61.0,175.0,310.0,39.0,543.0,0.0,78.0,26.0,32.0,22.0,27.0,26.0,15.0,48.0,15.0,34.0,17.0
2022-07-31,8,2222.0,2214.0,0.0,2220.0,0.0,2229.0,818.0,938.0,266.0,108.0,141.0,69.0,78.0,189.0,313.0,26.0,550.0,8.0,80.0,24.0,35.0,34.0,23.0,34.0,15.0,48.0,14.0,34.0,18.0
2022-07-31,9,2252.0,2256.0,0.0,2271.0,0.0,2263.0,767.0,923.0,276.0,113.0,135.0,72.0,80.0,198.0,299.0,29.0,531.0,7.0,96.0,26.0,43.0,28.0,25.0,22.0,17.0,47.0,14.0,41.0,18.0
2022-07-31,10,2252.0,2247.0,0.0,2274.0,0.0,2246.0,816.0,946.0,263.0,112.0,144.0,73.0,80.0,190.0,324.0,35.0,560.0,30.0,88.0,25.0,34.0,25.0,25.0,37.0,15.0,47.0,14.0,44.0,17.0
2022-07-31,11,2325.0,2316.0,0.0,2307.0,0.0,2272.0,732.0,941.0,287.0,118.0,119.0,66.0,79.0,195.0,346.0,36.0,547.0,0.0,84.0,38.0,48.0,46.0,24.0,26.0,30.0,47.0,15.0,48.0,18.0
2022-07-31,12,2392.0,2410.0,0.0,2398.0,0.0,2402.0,740.0,964.0,294.0,140.0,156.0,66.0,95.0,190.0,314.0,41.0,581.0,4.0,106.0,38.0,43.0,21.0,26.0,29.0,19.0,48.0,27.0,52.0,18.0
2022-07-31,13,2345.0,2342.0,0.0,2324.0,0.0,2340.0,739.0,985.0,302.0,136.0,136.0,77.0,90.0,184.0,312.0,38.0,585.0,16.0,100.0,39.0,34.0,25.0,24.0,34.0,16.0,60.0,16.0,55.0,17.0
2022-07-31,14,2304.0,2324.0,0.0,2326.0,0.0,2290.0,777.0,979.0,312.0,148.0,114.0,78.0,77.0,197.0,271.0,43.0,591.0,30.0,107.0,42.0,41.0,33.0,23.0,34.0,16.0,60.0,26.0,57.0,18.0
2022-07-31,15,2434.0,2451.0,0.0,2463.0,0.0,2424.0,781.0,1013.0,299.0,141.0,130.0,72.0,83.0,208.0,292.0,41.0,596.0,90.0,116.0,42.0,36.0,24.0,36.0,30.0,32.0,52.0,28.0,62.0,17.0
2022-07-31,16,2444.0,2478.0,0.0,2440.0,0.0,2418.0,748.0,1029.0,311.0,151.0,120.0,68.0,83.0,209.0,326.0,40.0,630.0,0.0,112.0,30.0,54.0,22.0,30.0,31.0,20.0,61.0,14.0,63.0,18.0
2022-07-31,17,2456.0,2452.0,0.0,2435.0,0.0,2416.0,781.0,1031.0,312.0,163.0,112.0,71.0,84.0,209.0,309.0,38.0,608.0,9.0,115.0,39.0,37.0,21.0,27.0,30.0,31.0,48.0,15.0,73.0,18.0
2022-07-31,18,2489.0,2482.0,0.0,2486.0,0.0,2479.0,712.0,1053.0,312.0,159.0,113.0,72.0,90.0,194.0,322.0,33.0,596.0,0.0,114.0,44.0,35.0,20.0,24.0,40.0,17.0,53.0,28.0,68.0,17.0
