day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-22,0,593.7,594.1,631.8,584.5,192.2,567.1,5.6,315.2,193.6,853.5,792.6,149.8,847.5,915.9,389.1,2248.3,501.2,48.5,942.2,816.0,738.2,785.1,451.9,334.8,951.8,196.5,37.0,697.7,194.8
2022-08-22,1,595.9,596.3,631.8,586.7,192.2,569.3,5.6,316.1,193.8,853.7,792.7,149.8,847.6,916.1,389.4,2248.3,501.7,48.5,942.2,816.1,738.2,785.2,452.0,334.8,951.8,196.5,37.0,697.8,194.8
2022-08-22,2,598.0,598.5,631.8,588.8,192.2,571.4,5.6,317.0,194.0,853.8,792.7,149.9,847.6,916.2,389.6,2248.3,502.2,48.5,942.3,816.1,738.2,785.2,452.0,334.8,951.9,196.6,37.0,697.8,194.8
2022-08-22,3,600.1,600.6,631.8,590.9,192.2,573.5,5.6,317.9,194.2,853.9,792.8,149.9,847.7,916.4,389.9,2248.3,502.7,48.5,942.4,816.1,738.2,785.2,452.0,334.8,951.9,196.6,37.1,697.8,194.8
2022-08-22,4,602.2,602.7,631.8,592.9,192.2,575.5,5.6,318.7,194.5,854.0,792.8,150.0,847.7,916.6,390.1,2248.4,503.2,48.5,942.5,816.1,738.2,785.3,452.0,334.8,951.9,196.6,37.1,697.9,194.8
2022-08-22,5,604.2,604.7,631.8,595.0,192.2,577.5,5.6,319.6,194.7,854.1,792.9,150.0,847.8,916.8,390.4,2248.4,503.7,48.5,942.6,816.2,738.3,785.3,452.0,334.8,951.9,196.7,37.1,697.9,194.9
2022-08-22,6,606.3,606.8,631.8,597.0,192.2,579.6,5.6,320.4,194.9,854.2,793.0,150.1,847.8,916.9,390.7,2248.4,504.2,48.5,942.7,816.2,738.3,785.3,452.0,334.8,951.9,196.7,37.1,698.0,194.9
2022-08-22,7,608.5,609.0,631.8,599.1,192.2,581.7,5.6,321.3,195.1,854.3,793.1,150.2,847.9,917.1,390.9,2248.4,504.8,48.5,942.7,816.2,738.3,785.3,452.1,334.9,951.9,196.8,37.1,698.0,194.9
2022-08-22,8,610.7,611.2,631.8,601.3,192.2,583.9,5.6,322.2,195.4,854.4,793.3,150.2,847.9,917.3,391.1,2248.5,505.3,48.5,942.8,816.2,738.3,785.4,452.1,334.9,951.9,196.8,37.1,698.0,194.9
2022-08-22,9,613.1,613.6,631.8,603.8,192.2,586.3,5.6,323.2,195.7,854.5,793.4,150.3,848.0,917.5,391.3,2248.5,505.9,48.5,942.9,816.3,738.3,785.4,452.1,334.9,952.0,196.9,37.1,698.1,194.9
2022-08-22,10,615.8,616.3,631.8,606.5,192.2,589.0,5.6,324.3,196.1,854.6,793.6,150.3,848.0,917.8,391.5,2248.6,506.5,48.6,943.1,816.3,738.4,785.4,452.2,334.9,952.0,196.9,37.2,698.1,194.9
2022-08-22,11,618.5,619.0,631.8,609.2,192.2,591.8,5.6,325.5,196.5,854.7,793.8,150.4,848.1,918.0,391.7,2248.7,507.2,48.6,943.2,816.3,738.4,785.4,452.2,334.9,952.0,197.0,37.2,698.2,194.9
