day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-07-14,0,2325.0,2332.0,0.0,2307.0,0.0,2308.0,720.0,990.0,255.0,177.0,71.0,56.0,75.0,193.0,318.0,39.0,578.0,0.0,103.0,36.0,44.0,39.0,25.0,27.0,16.0,61.0,16.0,57.0,17.0
2022-07-14,1,2298.0,2288.0,0.0,2253.0,0.0,2252.0,735.0,968.0,263.0,160.0,64.0,60.0,67.0,197.0,346.0,37.0,568.0,0.0,94.0,38.0,38.0,38.0,27.0,25.0,17.0,47.0,15.0,49.0,18.0
2022-07-14,2,2281.0,2284.0,0.0,2265.0,0.0,2250.0,733.0,985.0,266.0,139.0,59.0,54.0,58.0,191.0,316.0,32.0,560.0,0.0,86.0,36.0,33.0,60.0,32.0,18.0,18.0,46.0,16.0,46.0,18.0
2022-07-14,3,2186.0,2164.0,0.0,2160.0,0.0,2150.0,720.0,945.0,263.0,121.0,76.0,54.0,60.0,197.0,317.0,32.0,540.0,0.0,93.0,38.0,31.0,42.0,27.0,12.0,16.0,51.0,16.0,48.0,17.0
2022-07-14,4,2201.0,2192.0,0.0,2161.0,0.0,2140.0,710.0,942.0,253.0,118.0,71.0,56.0,58.0,192.0,316.0,32.0,537.0,0.0,83.0,36.0,25.0,42.0,26.0,13.0,16.0,47.0,13.0,36.0,17.0
2022-07-14,5,2205.0,2211.0,0.0,2188.0,0.0,2190.0,802.0,956.0,253.0,108.0,144.0,61.0,57.0,199.0,316.0,32.0,550.0,0.0,96.0,34.0,28.0,19.0,34.0,16.0,14.0,48.0,15.0,36.0,17.0
2022-07-14,6,2268.0,2300.0,0.0,2294.0,0.0,2274.0,729.0,956.0,270.0,122.0,175.0,61.0,68.0,189.0,334.0,64.0,530.0,0.0,90.0,35.0,16.0,22.0,36.0,36.0,15.0,47.0,19.0,46.0,20.0
2022-07-14,7,2404.0,2431.0,0.0,2420.0,0.0,2429.0,726.0,1022.0,284.0,115.0,198.0,68.0,86.0,212.0,292.0,74.0,575.0,14.0,100.0,39.0,32.0,47.0,36.0,35.0,32.0,49.0,19.0,50.0,23.0
2022-07-14,8,2730.0,2728.0,0.0,2770.0,0.0,2747.0,711.0,1154.0,358.0,129.0,225.0,90.0,80.0,213.0,259.0,99.0,627.0,47.0,136.0,50.0,37.0,47.0,48.0,39.0,38.0,64.0,28.0,77.0,28.0
2022-07-14,9,2943.0,2933.0,0.0,2823.0,0.0,2862.0,713.0,1186.0,425.0,154.0,229.0,86.0,78.0,227.0,295.0,107.0,660.0,69.0,148.0,53.0,46.0,39.0,44.0,46.0,35.0,68.0,28.0,85.0,24.0
2022-07-14,10,3000.0,3006.0,0.0,2953.0,0.0,2946.0,771.0,1205.0,467.0,142.0,230.0,87.0,71.0,214.0,314.0,119.0,680.0,49.0,156.0,59.0,34.0,25.0,56.0,35.0,32.0,68.0,39.0,96.0,24.0
2022-07-14,11,2900.0,2901.0,0.0,2905.0,0.0,2961.0,769.0,1261.0,515.0,127.0,248.0,84.0,61.0,227.0,286.0,120.0,693.0,102.0,150.0,66.0,43.0,27.0,42.0,44.0,39.0,66.0,23.0,88.0,27.0
2022-07-14,12,2887.0,2922.0,0.0,2940.0,0.0,2906.0,760.0,1248.0,445.0,151.0,226.0,72.0,63.0,228.0,245.0,106.0,688.0,119.0,147.0,55.0,38.0,54.0,54.0,35.0,19.0,67.0,20.0,91.0,26.0
2022-07-14,13,2967.0,2986.0,0.0,2945.0,0.0,2930.0,776.0,1256.0,440.0,156.0,214.0,80.0,63.0,234.0,264.0,106.0,706.0,114.0,150.0,59.0,37.0,32.0,45.0,37.0,38.0,57.0,37.0,89.0,22.0
2022-07-14,14,2877.0,2884.0,0.0,2896.0,0.0,2897.0,806.0,1282.0,460.0,148.0,235.0,80.0,65.0,216.0,276.0,105.0,720.0,93.0,156.0,53.0,42.0,26.0,46.0,38.0,33.0,70.0,33.0,100.0,26.0
2022-07-14,15,2990.0,2992.0,0.0,3030.0,0.0,3006.0,728.0,1278.0,440.0,160.0,234.0,72.0,68.0,246.0,344.0,99.0,722.0,80.0,152.0,53.0,34.0,22.0,56.0,30.0,34.0,71.0,30.0,96.0,30.0
2022-07-14,16,2964.0,2950.0,0.0,2936.0,0.0,2953.0,740.0,1243.0,413.0,156.0,221.0,72.0,69.0,231.0,340.0,96.0,701.0,36.0,150.0,50.0,35.0,31.0,54.0,34.0,35.0,61.0,27.0,85.0,21.0
2022-07-14,17,2816.0,2811.0,0.0,2835.0,0.0,2807.0,764.0,1213.0,400.0,152.0,250.0,69.0,79.0,230.0,271.0,97.0,693.0,33.0,150.0,49.0,42.0,29.0,51.0,28.0,39.0,67.0,32.0,86.0,33.0
2022-07-14,18,2720.0,2715.0,0.0,2686.0,0.0,2718.0,712.0,1169.0,322.0,162.0,232.0,69.0,89.0,220.0,345.0,49.0,672.0,8.0,130.0,44.0,41.0,30.0,52.0,33.0,36.0,62.0,16.0,77.0,19.0
2022-07-14,19,2605.0,2600.0,0.0,2565.0,0.0,2558.0,712.0,1080.0,297.0,162.0,142.0,63.0,94.0,212.0,318.0,37.0,638.0,0.0,127.0,42.0,46.0,44.0,49.0,41.0,26.0,61.0,23.0,72.0,19.0
2022-07-14,20,2550.0,2544.0,0.0,2497.0,0.0,2503.0,730.0,1060.0,273.0,176.0,105.0,61.0,98.0,196.0,318.0,33.0,621.0,0.0,116.0,41.0,54.0,60.0,48.0,35.0,22.0,50.0,16.0,68.0,19.0
2022-07-14,21,2478.0,2489.0,0.0,2440.0,0.0,2453.0,725.0,1030.0,283.0,167.0,77.0,62.0,84.0,217.0,340.0,35.0,595.0,0.0,128.0,41.0,38.0,37.0,32.0,30.0,18.0,59.0,16.0,67.0,18.0
