day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-07-30,0,254.3,254.7,631.8,252.4,192.2,238.7,5.4,765.4,28.7,784.7,734.0,115.8,809.5,809.1,251.6,2225.9,180.7,43.7,885.7,800.0,725.9,770.8,438.3,325.0,942.2,169.7,29.1,668.8,188.5
2022-07-30,1,256.5,257.0,631.8,254.7,192.2,241.0,5.4,766.3,28.9,784.8,734.1,115.8,809.5,809.3,251.9,2226.0,181.2,43.7,885.8,800.1,725.9,770.8,438.3,325.0,942.2,169.7,29.2,668.9,188.5
2022-07-30,2,258.7,259.2,631.8,256.8,192.2,243.1,5.4,767.2,29.2,784.9,734.1,115.9,809.6,809.5,252.2,2226.0,181.7,43.7,885.9,800.1,726.0,770.9,438.3,325.1,942.2,169.8,29.2,668.9,188.5
2022-07-30,3,260.9,261.3,631.8,259.0,192.2,245.2,5.4,768.1,29.4,785.0,734.1,116.0,809.6,809.6,252.4,2226.0,182.2,43.7,885.9,800.1,726.0,770.9,438.3,325.1,942.2,169.8,29.2,668.9,188.5
2022-07-30,4,263.0,263.5,631.8,261.1,192.2,247.3,5.4,769.0,29.7,785.2,734.2,116.0,809.7,809.8,252.7,2226.0,182.7,43.7,886.0,800.1,726.0,770.9,438.4,325.1,942.2,169.9,29.2,669.0,188.5
2022-07-30,5,265.1,265.6,631.8,263.1,192.2,249.4,5.4,769.8,29.9,785.3,734.2,116.1,809.7,810.0,253.0,2226.0,183.2,43.7,886.1,800.2,726.0,771.0,438.4,325.1,942.2,169.9,29.2,669.0,188.5
2022-07-30,6,267.2,267.6,631.8,265.2,192.2,251.4,5.4,770.7,30.2,785.4,734.3,116.1,809.8,810.1,253.3,2226.1,183.7,43.7,886.2,800.2,726.0,771.0,438.4,325.1,942.3,170.0,29.2,669.0,188.5
2022-07-30,7,269.2,269.7,631.8,267.2,192.2,253.5,5.4,771.5,30.4,785.5,734.3,116.2,809.8,810.3,253.6,2226.1,184.2,43.7,886.2,800.2,726.0,771.0,438.4,325.1,942.3,170.0,29.2,669.1,188.5
2022-07-30,8,271.3,271.8,631.8,269.3,192.2,255.5,5.4,772.4,30.6,785.5,734.4,116.3,809.8,810.5,253.8,2226.1,184.7,43.7,886.3,800.2,726.1,771.0,438.4,325.1,942.3,170.1,29.2,669.1,188.5
2022-07-30,9,273.5,274.0,631.8,271.5,192.2,257.7,5.4,773.3,30.9,785.6,734.6,116.3,809.9,810.7,254.1,2226.1,185.3,43.7,886.4,800.2,726.1,771.1,438.5,325.2,942.3,170.1,29.2,669.1,188.6
2022-07-30,10,275.8,276.2,631.8,273.7,192.2,260.0,5.4,774.2,31.2,785.7,734.7,116.4,810.0,810.9,254.3,2226.2,185.8,43.8,886.5,800.3,726.1,771.1,438.5,325.2,942.3,170.1,29.3,669.2,188.6
2022-07-30,11,278.0,278.5,631.8,276.0,192.2,262.2,5.4,775.1,31.5,785.8,734.8,116.5,810.0,811.1,254.5,2226.2,186.3,43.8,886.6,800.3,726.1,771.1,438.5,325.2,942.3,170.2,29.3,669.2,188.6
2022-07-30,12,280.2,280.6,631.8,278.2,192.2,264.4,5.4,776.1,31.8,786.0,735.0,116.5,810.1,811.3,254.6,2226.2,186.9,43.8,886.7,800.3,726.1,771.1,438.5,325.2,942.4,170.2,29.3,669.2,188.6
2022-07-30,13,282.5,283.0,631.8,280.6,192.2,266.8,5.4,777.0,32.1,786.1,735.1,116.6,810.2,811.5,254.8,2226.3,187.4,43.9,886.8,800.4,726.2,771.1,438.6,325.2,942.4,170.3,29.3,669.3,188.6
2022-07-30,14,284.9,285.3,631.8,282.9,192.2,269.2,5.4,778.0,32.4,786.2,735.2,116.6,810.2,811.7,255.1,2226.3,188.0,43.9,886.8,800.4,726.2,771.2,438.6,325.2,942.4,170.3,29.3,669.3,188.6
2022-07-30,15,287.3,287.8,631.8,285.4,192.2,271.6,5.4,778.9,32.7,786.3,735.4,116.7,810.3,811.9,255.3,2226.4,188.5,43.9,886.9,800.4,726.2,771.2,438.6,325.3,942.4,170.4,29.3,669.4,188.6
2022-07-30,16,289.7,290.2,631.8,287.8,192.2,274.0,5.4,779.9,33.0,786.5,735.5,116.8,810.4,812.1,255.6,2226.4,189.1,43.9,887.0,800.4,726.2,771.2,438.7,325.3,942.4,170.4,29.3,669.4,188.6
2022-07-30,17,292.1,292.6,631.8,290.2,192.2,276.4,5.4,780.9,33.3,786.6,735.6,116.8,810.4,812.3,255.8,2226.4,189.7,43.9,887.1,800.5,726.3,771.2,438.7,325.3,942.4,170.5,29.4,669.5,188.6
2022-07-30,18,294.6,295.0,631.8,292.6,192.2,278.8,5.4,781.9,33.5,786.7,735.7,116.9,810.5,812.5,256.1,2226.5,190.3,43.9,887.3,800.5,726.3,771.2,438.7,325.3,942.5,170.5,29.4,669.5,188.6
2022-07-30,19,296.9,297.4,631.8,295.0,192.2,281.1,5.4,782.8,33.8,786.9,735.8,117.0,810.6,812.6,256.4,2226.5,190.8,43.9,887.4,800.5,726.3,771.3,438.7,325.3,942.5,170.6,29.4,669.6,188.7
2022-07-30,20,299.3,299.8,631.8,297.3,192.2,283.5,5.4,783.8,34.1,787.0,735.9,117.0,810.7,812.8,256.6,2226.5,191.4,43.9,887.4,800.6,726.3,771.3,438.7,325.4,942.5,170.6,29.4,669.6,188.7
2022-07-30,21,301.7,302.1,631.8,299.6,192.2,285.8,5.4,784.7,34.4,787.2,735.9,117.1,810.7,813.0,256.9,2226.5,191.9,43.9,887.5,800.6,726.3,771.3,438.8,325.4,942.5,170.6,29.4,669.7,188.7
2022-07-30,22,304.0,304.5,631.8,301.9,192.2,288.1,5.4,785.6,34.7,787.3,736.0,117.2,810.8,813.2,257.2,2226.6,192.5,43.9,887.6,800.6,726.4,771.3,438.8,325.4,942.5,170.7,29.4,669.7,188.7
2022-07-30,23,306.3,306.8,631.8,304.2,192.2,290.4,5.4,786.6,35.0,787.4,736.0,117.2,810.9,813.3,257.5,2226.6,193.0,43.9,887.7,800.6,726.4,771.4,438.8,325.4,942.5,170.7,29.4,669.8,188.7
