day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-19,0,429.6,430.1,631.8,421.3,192.2,404.3,5.5,247.5,174.4,844.6,785.9,145.5,843.1,902.4,372.4,2246.0,461.0,47.8,934.9,814.1,736.6,783.3,450.3,333.6,950.6,193.0,36.0,694.1,194.0
2022-08-19,1,431.8,432.3,631.8,423.4,192.2,406.4,5.5,248.4,174.6,844.7,786.0,145.6,843.2,902.6,372.7,2246.1,461.5,47.8,935.0,814.1,736.6,783.3,450.3,333.6,950.6,193.1,36.1,694.2,194.0
2022-08-19,2,433.9,434.3,631.8,425.4,192.2,408.5,5.5,249.2,174.8,844.9,786.0,145.6,843.2,902.8,373.0,2246.1,462.0,47.8,935.1,814.1,736.6,783.3,450.3,333.6,950.7,193.1,36.1,694.2,194.0
2022-08-19,3,435.9,436.4,631.8,427.5,192.2,410.5,5.5,250.1,175.0,845.0,786.1,145.7,843.3,903.0,373.2,2246.1,462.5,47.8,935.2,814.2,736.6,783.4,450.3,333.6,950.7,193.2,36.1,694.3,194.0
2022-08-19,4,438.0,438.4,631.8,429.5,192.2,412.5,5.5,250.9,175.2,845.0,786.1,145.7,843.3,903.2,373.5,2246.1,463.0,47.8,935.3,814.2,736.7,783.4,450.4,333.6,950.7,193.2,36.1,694.3,194.0
2022-08-19,5,440.0,440.5,631.8,431.5,192.2,414.5,5.5,251.7,175.4,845.1,786.2,145.8,843.3,903.3,373.8,2246.1,463.5,47.8,935.4,814.2,736.7,783.4,450.4,333.6,950.7,193.3,36.1,694.4,194.0
2022-08-19,6,442.0,442.5,631.8,433.4,192.2,416.5,5.5,252.5,175.6,845.2,786.2,145.8,843.4,903.5,374.0,2246.2,464.0,47.8,935.5,814.2,736.7,783.5,450.4,333.6,950.7,193.3,36.1,694.4,194.0
2022-08-19,7,444.0,444.5,631.8,435.5,192.2,418.5,5.5,253.4,175.9,845.3,786.3,145.9,843.4,903.7,374.3,2246.2,464.5,47.8,935.6,814.2,736.7,783.5,450.4,333.6,950.7,193.4,36.1,694.4,194.1
2022-08-19,8,446.1,446.6,631.8,437.5,192.2,420.6,5.5,254.2,176.1,845.4,786.4,145.9,843.4,903.9,374.5,2246.2,465.0,47.8,935.7,814.3,736.7,783.5,450.5,333.7,950.8,193.4,36.1,694.5,194.1
2022-08-19,9,448.4,448.9,631.8,439.8,192.2,422.8,5.5,255.1,176.3,845.5,786.6,146.0,843.5,904.1,374.7,2246.3,465.5,47.8,935.8,814.3,736.8,783.5,450.5,333.7,950.8,193.5,36.2,694.5,194.1
2022-08-19,10,451.0,451.5,631.8,442.4,192.2,425.4,5.5,256.1,176.7,845.6,786.8,146.1,843.6,904.3,375.0,2246.3,466.1,47.8,935.9,814.3,736.8,783.5,450.5,333.7,950.8,193.5,36.2,694.6,194.1
