day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-07-13,0,2316.0,2310.0,0.0,2274.0,0.0,2267.0,675.0,958.0,288.0,162.0,69.0,61.0,74.0,188.0,307.0,34.0,542.0,0.0,104.0,38.0,49.0,62.0,24.0,26.0,17.0,58.0,15.0,56.0,18.0
2022-07-13,1,2216.0,2231.0,0.0,2222.0,0.0,2198.0,704.0,932.0,252.0,144.0,68.0,62.0,69.0,183.0,312.0,41.0,531.0,0.0,96.0,37.0,36.0,44.0,34.0,28.0,18.0,47.0,16.0,50.0,18.0
2022-07-13,2,2151.0,2145.0,0.0,2136.0,0.0,2123.0,714.0,909.0,255.0,133.0,58.0,63.0,60.0,192.0,303.0,32.0,500.0,0.0,94.0,26.0,35.0,40.0,30.0,28.0,17.0,51.0,16.0,49.0,18.0
2022-07-13,3,2124.0,2114.0,0.0,2084.0,0.0,2110.0,716.0,909.0,252.0,133.0,71.0,55.0,56.0,185.0,304.0,41.0,510.0,0.0,90.0,25.0,33.0,40.0,21.0,14.0,18.0,46.0,15.0,46.0,17.0
2022-07-13,4,2092.0,2095.0,0.0,2067.0,0.0,2052.0,721.0,874.0,231.0,117.0,73.0,61.0,55.0,184.0,328.0,40.0,515.0,0.0,86.0,24.0,23.0,36.0,22.0,16.0,16.0,50.0,14.0,42.0,18.0
2022-07-13,5,2101.0,2110.0,0.0,2094.0,0.0,2078.0,735.0,860.0,244.0,121.0,158.0,64.0,50.0,175.0,318.0,32.0,491.0,0.0,85.0,25.0,19.0,46.0,31.0,27.0,16.0,47.0,14.0,42.0,17.0
2022-07-13,6,2152.0,2171.0,0.0,2163.0,0.0,2144.0,715.0,872.0,286.0,122.0,171.0,69.0,57.0,186.0,293.0,61.0,511.0,0.0,93.0,35.0,26.0,29.0,36.0,36.0,16.0,47.0,16.0,44.0,20.0
2022-07-13,7,2263.0,2287.0,0.0,2263.0,0.0,2264.0,734.0,898.0,274.0,122.0,218.0,62.0,67.0,194.0,278.0,60.0,515.0,0.0,99.0,42.0,21.0,22.0,34.0,35.0,31.0,50.0,18.0,50.0,21.0
2022-07-13,8,2559.0,2560.0,0.0,2532.0,0.0,2543.0,744.0,1044.0,331.0,120.0,212.0,104.0,73.0,212.0,275.0,87.0,583.0,2.0,117.0,55.0,33.0,25.0,35.0,46.0,32.0,53.0,37.0,63.0,24.0
2022-07-13,9,2791.0,2794.0,0.0,2782.0,0.0,2779.0,749.0,1119.0,398.0,135.0,242.0,84.0,66.0,226.0,311.0,103.0,614.0,0.0,142.0,56.0,38.0,28.0,43.0,51.0,40.0,68.0,26.0,84.0,26.0
