day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-08,0,2533.0,2543.0,0.0,2503.0,0.0,2456.0,718.0,1072.0,310.0,157.0,67.0,81.0,92.0,207.0,332.0,46.0,627.0,0.0,96.0,37.0,33.0,58.0,24.0,28.0,19.0,48.0,14.0,51.0,18.0
2022-08-08,1,2447.0,2452.0,0.0,2435.0,0.0,2406.0,681.0,1009.0,310.0,142.0,64.0,81.0,77.0,212.0,356.0,49.0,611.0,0.0,94.0,40.0,23.0,53.0,38.0,26.0,19.0,48.0,18.0,46.0,18.0
2022-08-08,2,2338.0,2334.0,0.0,2296.0,0.0,2290.0,713.0,1020.0,298.0,144.0,58.0,74.0,65.0,203.0,338.0,52.0,584.0,0.0,91.0,38.0,37.0,39.0,23.0,24.0,34.0,59.0,14.0,44.0,18.0
2022-08-08,3,2333.0,2314.0,0.0,2277.0,0.0,2287.0,699.0,990.0,300.0,127.0,62.0,75.0,61.0,201.0,337.0,56.0,583.0,0.0,80.0,28.0,33.0,36.0,28.0,16.0,19.0,48.0,15.0,44.0,18.0
2022-08-08,4,2286.0,2297.0,0.0,2258.0,0.0,2259.0,746.0,960.0,300.0,117.0,64.0,76.0,56.0,202.0,330.0,45.0,576.0,0.0,81.0,25.0,30.0,35.0,25.0,14.0,19.0,48.0,13.0,35.0,18.0
2022-08-08,5,2336.0,2344.0,0.0,2327.0,0.0,2298.0,756.0,993.0,309.0,115.0,156.0,81.0,54.0,200.0,326.0,52.0,577.0,0.0,89.0,27.0,22.0,37.0,28.0,25.0,19.0,48.0,16.0,44.0,18.0
2022-08-08,6,2473.0,2481.0,0.0,2462.0,0.0,2469.0,733.0,1000.0,298.0,120.0,178.0,70.0,68.0,206.0,351.0,54.0,588.0,0.0,87.0,31.0,18.0,33.0,34.0,27.0,18.0,48.0,17.0,42.0,27.0
2022-08-08,7,2484.0,2475.0,0.0,2478.0,0.0,2478.0,729.0,997.0,310.0,131.0,202.0,69.0,77.0,228.0,345.0,64.0,582.0,0.0,96.0,41.0,33.0,22.0,34.0,37.0,19.0,50.0,20.0,50.0,20.0
2022-08-08,8,2884.0,2875.0,0.0,2872.0,0.0,2826.0,723.0,1152.0,368.0,124.0,234.0,95.0,108.0,271.0,303.0,90.0,654.0,5.0,125.0,53.0,40.0,32.0,47.0,34.0,35.0,64.0,35.0,62.0,23.0
2022-08-08,9,2960.0,2960.0,0.0,2947.0,0.0,2936.0,664.0,1254.0,419.0,149.0,263.0,85.0,91.0,268.0,270.0,113.0,698.0,33.0,152.0,68.0,36.0,29.0,37.0,35.0,36.0,69.0,27.0,78.0,29.0
2022-08-08,10,3049.0,3056.0,0.0,3048.0,0.0,3046.0,708.0,1300.0,451.0,149.0,263.0,83.0,79.0,273.0,282.0,110.0,735.0,77.0,145.0,53.0,37.0,32.0,42.0,35.0,36.0,70.0,32.0,89.0,22.0
2022-08-08,11,3107.0,3095.0,0.0,3090.0,0.0,3086.0,677.0,1271.0,464.0,152.0,248.0,81.0,92.0,265.0,292.0,112.0,717.0,72.0,153.0,57.0,43.0,24.0,47.0,42.0,33.0,71.0,34.0,82.0,21.0
2022-08-08,12,3060.0,3050.0,0.0,3061.0,0.0,3054.0,685.0,1253.0,451.0,158.0,250.0,82.0,95.0,254.0,269.0,111.0,708.0,41.0,145.0,64.0,56.0,35.0,43.0,43.0,39.0,60.0,30.0,80.0,29.0
2022-08-08,13,3068.0,3072.0,0.0,3068.0,0.0,3065.0,705.0,1344.0,454.0,154.0,236.0,83.0,96.0,269.0,271.0,126.0,726.0,58.0,144.0,56.0,39.0,29.0,45.0,34.0,33.0,70.0,28.0,86.0,28.0
2022-08-08,14,3135.0,3124.0,0.0,3157.0,0.0,3111.0,699.0,1351.0,469.0,163.0,220.0,87.0,89.0,275.0,283.0,131.0,738.0,51.0,155.0,63.0,40.0,46.0,54.0,37.0,34.0,70.0,38.0,96.0,30.0
