day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-15,0,198.1,198.6,631.8,191.0,192.2,174.8,5.5,152.4,146.2,832.9,775.6,139.7,836.6,883.5,349.5,2242.0,405.0,46.9,924.7,811.3,734.4,780.7,447.9,331.8,949.0,188.4,34.6,688.7,192.8
2022-08-15,1,200.3,200.8,631.8,193.3,192.2,177.0,5.5,153.3,146.4,833.0,775.7,139.8,836.7,883.7,349.7,2242.1,405.6,46.9,924.8,811.3,734.4,780.8,448.0,331.9,949.0,188.5,34.7,688.7,192.8
2022-08-15,2,202.5,203.0,631.8,195.4,192.2,179.1,5.5,154.2,146.7,833.2,775.7,139.8,836.7,883.9,350.0,2242.1,406.1,46.9,924.8,811.3,734.4,780.8,448.0,331.9,949.0,188.5,34.7,688.7,192.8
2022-08-15,3,204.7,205.2,631.8,197.6,192.2,181.3,5.5,155.1,146.9,833.3,775.8,139.9,836.8,884.1,350.2,2242.1,406.7,46.9,924.9,811.4,734.5,780.8,448.0,331.9,949.0,188.6,34.7,688.8,192.8
2022-08-15,4,206.9,207.3,631.8,199.7,192.2,183.4,5.5,156.0,147.2,833.4,775.8,140.0,836.8,884.3,350.5,2242.2,407.2,46.9,925.0,811.4,734.5,780.9,448.0,331.9,949.0,188.6,34.7,688.8,192.8
2022-08-15,5,209.0,209.5,631.8,201.8,192.2,185.5,5.5,156.9,147.4,833.5,775.8,140.0,836.9,884.5,350.8,2242.2,407.7,46.9,925.1,811.4,734.5,780.9,448.0,331.9,949.0,188.7,34.7,688.8,192.8
2022-08-15,6,211.1,211.6,631.8,203.9,192.2,187.6,5.5,157.8,147.6,833.6,775.9,140.1,836.9,884.7,351.1,2242.2,408.2,46.9,925.2,811.4,734.5,780.9,448.0,331.9,949.1,188.7,34.7,688.9,192.9
2022-08-15,7,213.2,213.7,631.8,205.9,192.2,189.6,5.5,158.6,147.9,833.7,775.9,140.1,837.0,884.8,351.3,2242.2,408.8,46.9,925.2,811.4,734.5,781.0,448.1,331.9,949.1,188.7,34.7,688.9,192.9
2022-08-15,8,215.2,215.7,631.8,208.0,192.2,191.7,5.5,159.5,148.1,833.8,776.0,140.2,837.0,885.0,351.5,2242.3,409.3,46.9,925.3,811.5,734.5,781.0,448.1,332.0,949.1,188.8,34.7,688.9,192.9
2022-08-15,9,217.4,217.9,631.8,210.1,192.2,193.8,5.5,160.4,148.4,833.9,776.1,140.3,837.1,885.2,351.7,2242.3,409.8,46.9,925.4,811.5,734.6,781.0,448.1,332.0,949.1,188.8,34.8,689.0,192.9
2022-08-15,10,219.6,220.0,631.8,212.3,192.2,196.0,5.5,161.4,148.7,834.0,776.2,140.3,837.2,885.4,351.9,2242.3,410.4,46.9,925.5,811.5,734.6,781.0,448.1,332.0,949.1,188.9,34.8,689.0,192.9
2022-08-15,11,221.8,222.3,631.8,214.6,192.2,198.3,5.5,162.3,148.9,834.1,776.3,140.4,837.3,885.6,352.1,2242.4,411.0,47.0,925.6,811.5,734.6,781.0,448.1,332.0,949.1,188.9,34.8,689.1,192.9
2022-08-15,12,224.0,224.5,631.8,216.9,192.2,200.5,5.5,163.3,149.2,834.3,776.4,140.5,837.3,885.7,352.3,2242.4,411.5,47.0,925.7,811.6,734.6,781.0,448.2,332.0,949.1,189.0,34.8,689.1,192.9
2022-08-15,13,226.2,226.7,631.8,219.1,192.2,202.8,5.5,164.2,149.5,834.4,776.5,140.5,837.4,885.9,352.4,2242.4,412.1,47.1,925.8,811.6,734.6,781.1,448.2,332.1,949.2,189.0,34.8,689.2,192.9
2022-08-15,14,228.5,229.0,631.8,221.4,192.2,205.0,5.5,165.2,149.8,834.6,776.6,140.6,837.5,886.1,352.6,2242.5,412.7,47.1,925.9,811.6,734.7,781.1,448.2,332.1,949.2,189.1,34.8,689.2,193.0
2022-08-15,15,230.8,231.3,631.8,223.8,192.2,207.4,5.5,166.2,150.1,834.7,776.7,140.7,837.6,886.3,352.7,2242.5,413.3,47.2,926.0,811.6,734.7,781.1,448.2,332.1,949.2,189.1,34.8,689.3,193.0
2022-08-15,16,233.3,233.7,631.8,226.2,192.2,209.8,5.5,167.2,150.4,834.9,776.9,140.7,837.7,886.5,353.0,2242.5,413.8,47.2,926.1,811.7,734.7,781.1,448.2,332.1,949.2,189.2,34.9,689.3,193.0
2022-08-15,17,235.7,236.2,631.8,228.7,192.2,212.3,5.5,168.2,150.7,835.0,777.0,140.8,837.8,886.7,353.2,2242.6,414.5,47.2,926.2,811.7,734.7,781.1,448.3,332.1,949.2,189.2,34.9,689.4,193.0
2022-08-15,18,238.2,238.7,631.8,231.1,192.2,214.7,5.5,169.2,151.0,835.2,777.1,140.9,837.8,886.9,353.4,2242.6,415.1,47.2,926.3,811.7,734.8,781.2,448.3,332.1,949.2,189.3,34.9,689.5,193.0
2022-08-15,19,240.7,241.2,631.8,233.6,192.2,217.2,5.5,170.2,151.3,835.3,777.2,140.9,837.9,887.1,353.7,2242.7,415.7,47.2,926.4,811.7,734.8,781.2,448.3,332.2,949.3,189.3,34.9,689.5,193.0
