day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-26,0,832.4,832.9,631.8,822.0,192.2,803.9,5.6,416.5,221.6,865.4,804.1,155.4,853.3,934.9,411.3,2252.5,557.3,49.5,952.9,819.1,740.4,787.7,454.5,336.4,953.5,201.4,38.5,703.6,196.0
2022-08-26,1,834.5,835.0,631.8,824.0,192.2,806.0,5.6,417.4,221.8,865.5,804.1,155.5,853.3,935.1,411.6,2252.5,557.8,49.5,953.0,819.2,740.4,787.7,454.5,336.4,953.5,201.4,38.5,703.6,196.0
2022-08-26,2,836.5,837.0,631.8,826.0,192.2,807.9,5.6,418.2,222.0,865.6,804.2,155.5,853.4,935.3,411.8,2252.5,558.3,49.5,953.1,819.2,740.4,787.8,454.5,336.4,953.5,201.5,38.5,703.7,196.0
2022-08-26,3,838.5,839.0,631.8,828.0,192.2,809.9,5.6,419.0,222.2,865.7,804.2,155.6,853.4,935.5,412.1,2252.5,558.8,49.5,953.2,819.2,740.5,787.8,454.6,336.4,953.5,201.5,38.5,703.7,196.0
2022-08-26,4,840.5,840.9,631.8,829.9,192.2,811.8,5.6,419.8,222.3,865.8,804.3,155.6,853.4,935.7,412.4,2252.6,559.3,49.5,953.3,819.2,740.5,787.8,454.6,336.4,953.5,201.6,38.5,703.7,196.0
2022-08-26,5,842.4,842.9,631.8,831.8,192.2,813.7,5.6,420.6,222.5,865.9,804.3,155.7,853.5,935.8,412.6,2252.6,559.8,49.5,953.4,819.3,740.5,787.9,454.6,336.5,953.6,201.6,38.5,703.8,196.0
2022-08-26,6,844.3,844.8,631.8,833.7,192.2,815.6,5.6,421.4,222.7,866.0,804.4,155.7,853.5,936.0,412.8,2252.6,560.2,49.5,953.5,819.3,740.5,787.9,454.6,336.5,953.6,201.7,38.5,703.8,196.0
2022-08-26,7,846.3,846.8,631.8,835.7,192.2,817.6,5.6,422.2,222.9,866.0,804.5,155.7,853.5,936.2,413.1,2252.6,560.7,49.5,953.5,819.3,740.5,787.9,454.7,336.5,953.6,201.7,38.5,703.9,196.1
2022-08-26,8,848.4,848.8,631.8,837.7,192.2,819.6,5.6,423.1,223.1,866.1,804.7,155.8,853.6,936.4,413.3,2252.6,561.2,49.5,953.6,819.3,740.6,787.9,454.7,336.5,953.6,201.8,38.5,703.9,196.1
2022-08-26,9,850.5,851.0,631.8,839.8,192.2,821.7,5.6,424.0,223.3,866.2,804.8,155.8,853.6,936.6,413.5,2252.7,561.7,49.5,953.7,819.4,740.6,787.9,454.7,336.5,953.6,201.8,38.6,703.9,196.1
2022-08-26,10,852.7,853.2,631.8,842.1,192.2,824.0,5.6,425.0,223.5,866.3,805.0,155.9,853.7,936.8,413.6,2252.7,562.3,49.6,953.9,819.4,740.6,788.0,454.7,336.5,953.6,201.9,38.6,704.0,196.1
