day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-25,0,776.2,776.7,631.8,765.9,192.2,748.0,5.6,392.2,215.3,862.7,801.4,154.1,852.0,930.3,406.5,2251.5,543.8,49.1,950.2,818.4,739.8,787.0,453.8,336.0,953.1,200.1,38.1,702.1,195.7
2022-08-25,1,778.4,778.9,631.8,768.1,192.2,750.2,5.6,393.1,215.5,862.8,801.4,154.1,852.1,930.5,406.8,2251.5,544.3,49.1,950.3,818.4,739.9,787.1,453.9,336.0,953.1,200.2,38.1,702.2,195.7
2022-08-25,2,780.6,781.1,631.8,770.2,192.2,752.3,5.6,394.0,215.7,862.9,801.5,154.2,852.1,930.7,407.0,2251.5,544.8,49.1,950.4,818.5,739.9,787.1,453.9,336.0,953.1,200.2,38.1,702.2,195.7
2022-08-25,3,782.7,783.1,631.8,772.2,192.2,754.3,5.6,394.9,215.9,863.0,801.6,154.2,852.2,930.9,407.3,2251.6,545.3,49.1,950.5,818.5,739.9,787.1,453.9,336.0,953.1,200.3,38.1,702.2,195.7
2022-08-25,4,784.7,785.2,631.8,774.3,192.2,756.4,5.6,395.8,216.1,863.1,801.6,154.3,852.2,931.0,407.5,2251.6,545.8,49.1,950.6,818.5,739.9,787.2,453.9,336.0,953.1,200.3,38.2,702.3,195.7
2022-08-25,5,786.8,787.2,631.8,776.3,192.2,758.4,5.6,396.7,216.3,863.2,801.7,154.3,852.2,931.2,407.8,2251.6,546.3,49.1,950.7,818.5,739.9,787.2,453.9,336.1,953.1,200.4,38.2,702.3,195.7
2022-08-25,6,788.8,789.3,631.8,778.3,192.2,760.4,5.6,397.5,216.5,863.3,801.8,154.4,852.3,931.4,408.0,2251.6,546.8,49.1,950.8,818.5,740.0,787.2,454.0,336.1,953.2,200.4,38.2,702.4,195.7
2022-08-25,7,790.9,791.4,631.8,780.4,192.2,762.4,5.6,398.4,216.7,863.4,801.9,154.4,852.3,931.6,408.3,2251.6,547.3,49.1,950.8,818.6,740.0,787.3,454.0,336.1,953.2,200.5,38.2,702.4,195.8
2022-08-25,8,793.0,793.5,631.8,782.5,192.2,764.5,5.6,399.3,216.9,863.4,802.0,154.5,852.4,931.7,408.5,2251.7,547.8,49.1,950.9,818.6,740.0,787.3,454.0,336.1,953.2,200.5,38.2,702.4,195.8
2022-08-25,9,795.3,795.8,631.8,784.8,192.2,766.8,5.6,400.2,217.2,863.5,802.2,154.5,852.4,931.9,408.7,2251.7,548.3,49.1,951.0,818.6,740.0,787.3,454.1,336.1,953.2,200.6,38.2,702.5,195.8
