day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-13,0,91.8,92.3,631.8,85.2,192.2,69.2,5.5,108.1,134.1,827.2,771.8,136.8,833.3,874.5,338.4,2240.8,378.5,46.3,920.5,810.2,733.4,779.6,447.0,331.0,948.2,186.2,34.0,686.6,192.3
2022-08-13,1,94.0,94.4,631.8,87.3,192.2,71.3,5.5,108.9,134.3,827.3,771.8,136.8,833.4,874.6,338.7,2240.8,379.0,46.3,920.5,810.2,733.4,779.6,447.0,331.0,948.2,186.3,34.0,686.6,192.3
2022-08-13,2,96.1,96.5,631.8,89.4,192.2,73.4,5.5,109.8,134.5,827.4,771.9,136.9,833.4,874.8,338.9,2240.8,379.5,46.3,920.6,810.2,733.4,779.6,447.0,331.1,948.2,186.3,34.1,686.7,192.3
2022-08-13,3,98.1,98.6,631.8,91.4,192.2,75.4,5.5,110.6,134.7,827.5,771.9,136.9,833.5,875.0,339.2,2240.9,380.0,46.3,920.7,810.3,733.5,779.7,447.0,331.1,948.2,186.3,34.1,686.7,192.3
2022-08-13,4,100.2,100.7,631.8,93.4,192.2,77.4,5.5,111.5,134.9,827.6,772.0,137.0,833.5,875.2,339.5,2240.9,380.5,46.3,920.8,810.3,733.5,779.7,447.0,331.1,948.3,186.4,34.1,686.7,192.3
2022-08-13,5,102.2,102.7,631.8,95.4,192.2,79.4,5.5,112.3,135.2,827.7,772.0,137.0,833.5,875.3,339.7,2240.9,381.0,46.3,920.9,810.3,733.5,779.7,447.1,331.1,948.3,186.4,34.1,686.8,192.3
2022-08-13,6,104.3,104.7,631.8,97.4,192.2,81.4,5.5,113.2,135.4,827.8,772.1,137.1,833.6,875.5,340.0,2240.9,381.5,46.3,921.0,810.3,733.5,779.7,447.1,331.1,948.3,186.5,34.1,686.8,192.3
2022-08-13,7,106.3,106.7,631.8,99.4,192.2,83.4,5.5,114.0,135.6,827.9,772.2,137.2,833.6,875.7,340.2,2240.9,382.0,46.3,921.0,810.4,733.5,779.8,447.1,331.1,948.3,186.5,34.1,686.8,192.4
2022-08-13,8,108.3,108.8,631.8,101.4,192.2,85.4,5.5,114.8,135.8,828.0,772.3,137.2,833.7,875.9,340.5,2241.0,382.5,46.3,921.1,810.4,733.6,779.8,447.1,331.1,948.3,186.6,34.1,686.9,192.4
2022-08-13,9,110.3,110.8,631.8,103.5,192.2,87.5,5.5,115.7,136.0,828.1,772.4,137.3,833.7,876.1,340.7,2241.0,383.0,46.3,921.2,810.4,733.6,779.8,447.1,331.2,948.3,186.6,34.1,686.9,192.4
