day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-07-26,0,23.6,24.1,631.8,22.2,192.2,9.1,5.3,671.8,0.1,772.9,721.9,110.1,803.6,790.7,228.5,2221.9,126.5,42.2,875.4,797.0,723.9,768.2,435.7,323.4,940.5,165.1,27.7,663.4,187.4
2022-07-26,1,25.8,26.3,631.8,24.3,192.2,11.2,5.3,672.6,0.3,773.0,722.0,110.1,803.6,790.9,228.8,2221.9,127.0,42.2,875.5,797.0,723.9,768.3,435.7,323.4,940.5,165.1,27.8,663.5,187.4
2022-07-26,2,27.8,28.3,631.8,26.3,192.2,13.2,5.3,673.4,0.5,773.1,722.0,110.2,803.7,791.1,229.1,2222.0,127.5,42.2,875.6,797.0,723.9,768.3,435.7,323.4,940.5,165.1,27.8,663.5,187.4
2022-07-26,3,29.9,30.3,631.8,28.3,192.2,15.2,5.3,674.3,0.7,773.2,722.1,110.2,803.7,791.2,229.4,2222.0,127.9,42.2,875.7,797.0,723.9,768.3,435.7,323.4,940.5,165.2,27.8,663.5,187.4
2022-07-26,4,31.8,32.3,631.8,30.3,192.2,17.2,5.3,675.1,0.9,773.3,722.1,110.3,803.8,791.4,229.7,2222.0,128.4,42.2,875.8,797.0,724.0,768.4,435.8,323.4,940.5,165.2,27.8,663.6,187.4
2022-07-26,5,33.8,34.3,631.8,32.2,192.2,19.1,5.3,675.9,1.1,773.4,722.2,110.3,803.8,791.6,229.9,2222.0,128.8,42.2,875.8,797.1,724.0,768.4,435.8,323.5,940.5,165.3,27.8,663.6,187.4
2022-07-26,6,35.7,36.2,631.8,34.1,192.2,21.0,5.3,676.6,1.3,773.5,722.2,110.4,803.8,791.7,230.2,2222.0,129.2,42.2,875.9,797.1,724.0,768.4,435.8,323.5,940.5,165.3,27.8,663.6,187.4
2022-07-26,7,37.7,38.2,631.8,36.1,192.2,23.0,5.3,677.4,1.5,773.6,722.4,110.4,803.9,791.9,230.5,2222.1,129.7,42.2,876.0,797.1,724.0,768.4,435.8,323.5,940.6,165.4,27.8,663.7,187.4
2022-07-26,8,39.8,40.3,631.8,38.1,192.2,25.0,5.3,678.2,1.7,773.7,722.5,110.5,803.9,792.1,230.8,2222.1,130.1,42.2,876.1,797.1,724.0,768.5,435.9,323.5,940.6,165.4,27.8,663.7,187.4
2022-07-26,9,42.1,42.6,631.8,40.5,192.2,27.3,5.3,679.1,2.0,773.8,722.7,110.6,804.0,792.2,231.0,2222.1,130.6,42.2,876.2,797.2,724.1,768.5,435.9,323.5,940.6,165.5,27.9,663.7,187.5
