day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-12,0,32.3,32.8,631.8,25.9,192.2,10.1,5.5,83.1,126.7,824.3,768.9,135.3,831.7,869.8,332.6,2239.8,364.1,46.0,917.9,809.5,732.9,778.9,446.3,330.6,947.8,185.0,33.7,685.2,192.0
2022-08-12,1,34.7,35.1,631.8,28.2,192.2,12.4,5.5,84.1,127.0,824.4,769.0,135.3,831.8,870.0,332.9,2239.8,364.7,46.0,918.0,809.5,732.9,779.0,446.3,330.6,947.8,185.1,33.7,685.3,192.0
2022-08-12,2,37.0,37.4,631.8,30.5,192.2,14.6,5.5,85.0,127.3,824.5,769.0,135.4,831.8,870.2,333.2,2239.9,365.2,46.0,918.1,809.5,732.9,779.0,446.4,330.6,947.8,185.1,33.7,685.3,192.0
2022-08-12,3,39.2,39.7,631.8,32.7,192.2,16.9,5.5,86.0,127.5,824.7,769.1,135.5,831.9,870.4,333.5,2239.9,365.8,46.0,918.2,809.6,732.9,779.0,446.4,330.6,947.8,185.2,33.7,685.4,192.0
2022-08-12,4,41.4,41.9,631.8,34.9,192.2,19.1,5.5,86.9,127.8,824.8,769.2,135.5,831.9,870.5,333.8,2239.9,366.4,46.0,918.2,809.6,732.9,779.1,446.4,330.7,947.8,185.2,33.7,685.4,192.0
2022-08-12,5,43.7,44.1,631.8,37.1,192.2,21.2,5.5,87.9,128.0,824.9,769.2,135.6,832.0,870.7,334.1,2239.9,366.9,46.0,918.3,809.6,733.0,779.1,446.4,330.7,947.9,185.3,33.7,685.5,192.1
2022-08-12,6,45.9,46.3,631.8,39.3,192.2,23.4,5.5,88.8,128.2,825.0,769.3,135.6,832.0,870.9,334.3,2239.9,367.4,46.0,918.4,809.6,733.0,779.1,446.4,330.7,947.9,185.3,33.7,685.5,192.1
2022-08-12,7,48.1,48.6,631.8,41.5,192.2,25.6,5.5,89.7,128.5,825.1,769.4,135.7,832.1,871.1,334.6,2240.0,368.0,46.0,918.5,809.7,733.0,779.1,446.5,330.7,947.9,185.3,33.8,685.5,192.1
2022-08-12,8,50.4,50.9,631.8,43.7,192.2,27.9,5.5,90.6,128.7,825.2,769.6,135.7,832.1,871.3,334.9,2240.0,368.5,46.0,918.6,809.7,733.0,779.2,446.5,330.7,947.9,185.4,33.8,685.6,192.1
2022-08-12,9,52.9,53.3,631.8,46.2,192.2,30.3,5.5,91.6,129.0,825.3,769.7,135.8,832.2,871.5,335.1,2240.1,369.1,46.0,918.7,809.7,733.0,779.2,446.5,330.7,947.9,185.4,33.8,685.6,192.1
2022-08-12,10,55.6,56.0,631.8,48.9,192.2,33.0,5.5,92.7,129.4,825.4,769.9,135.9,832.3,871.7,335.4,2240.1,369.7,46.1,918.8,809.7,733.1,779.2,446.6,330.8,947.9,185.5,33.8,685.7,192.1
2022-08-12,11,58.3,58.8,631.8,51.7,192.2,35.8,5.5,93.9,129.8,825.5,770.1,135.9,832.3,871.9,335.5,2240.2,370.4,46.1,918.9,809.8,733.1,779.2,446.6,330.8,948.0,185.5,33.8,685.8,192.1
2022-08-12,12,61.1,61.6,631.8,54.5,192.2,38.6,5.5,95.1,130.2,825.6,770.3,136.0,832.4,872.1,335.7,2240.3,371.0,46.1,919.1,809.8,733.1,779.2,446.6,330.8,948.0,185.6,33.8,685.8,192.1
2022-08-12,13,63.9,64.3,631.8,57.3,192.2,41.4,5.5,96.3,130.6,825.7,770.5,136.1,832.5,872.3,335.9,2240.3,371.7,46.2,919.2,809.9,733.1,779.3,446.7,330.8,948.0,185.7,33.9,685.9,192.2
2022-08-12,14,66.5,67.0,631.8,60.0,192.2,44.1,5.5,97.5,131.0,825.8,770.7,136.1,832.6,872.5,336.0,2240.4,372.3,46.2,919.3,809.9,733.2,779.3,446.7,330.8,948.0,185.7,33.9,686.0,192.2
2022-08-12,15,69.3,69.7,631.8,62.8,192.2,46.8,5.5,98.7,131.4,826.0,770.8,136.2,832.6,872.7,336.1,2240.4,373.0,46.3,919.5,809.9,733.2,779.3,446.7,330.9,948.0,185.8,33.9,686.0,192.2
2022-08-12,16,72.0,72.4,631.8,65.5,192.2,49.6,5.5,99.9,131.8,826.1,771.0,136.3,832.7,872.9,336.3,2240.5,373.7,46.3,919.6,810.0,733.2,779.3,446.8,330.9,948.1,185.8,33.9,686.1,192.2
2022-08-12,17,74.7,75.2,631.8,68.3,192.2,52.3,5.5,101.1,132.1,826.3,771.1,136.3,832.8,873.1,336.5,2240.6,374.4,46.3,919.7,810.0,733.2,779.3,446.8,330.9,948.1,185.9,33.9,686.2,192.2
2022-08-12,18,77.4,77.9,631.8,70.9,192.2,55.0,5.5,102.2,132.5,826.4,771.3,136.4,832.8,873.3,336.8,2240.6,375.0,46.3,919.9,810.0,733.2,779.4,446.8,330.9,948.1,185.9,33.9,686.3,192.2
2022-08-12,19,80.0,80.5,631.8,73.5,192.2,57.6,5.5,103.3,132.8,826.5,771.4,136.5,832.9,873.5,337.0,2240.7,375.7,46.3,920.0,810.1,733.3,779.4,446.8,330.9,948.1,186.0,34.0,686.3,192.2
2022-08-12,20,82.5,83.0,631.8,76.0,192.2,60.0,5.5,104.3,133.0,826.7,771.5,136.5,833.0,873.7,337.3,2240.7,376.3,46.3,920.1,810.1,733.3,779.4,446.9,331.0,948.1,186.0,34.0,686.4,192.2
2022-08-12,21,84.9,85.4,631.8,78.4,192.2,62.4,5.5,105.2,133.3,826.8,771.6,136.6,833.1,873.9,337.6,2240.7,376.8,46.3,920.2,810.1,733.3,779.5,446.9,331.0,948.1,186.1,34.0,686.4,192.2
2022-08-12,22,87.3,87.8,631.8,80.7,192.2,64.7,5.5,106.2,133.5,827.0,771.6,136.7,833.2,874.1,337.9,2240.7,377.4,46.3,920.3,810.2,733.3,779.5,446.9,331.0,948.2,186.1,34.0,686.5,192.3
2022-08-12,23,89.6,90.1,631.8,83.0,192.2,67.0,5.5,107.1,133.8,827.1,771.7,136.7,833.2,874.3,338.1,2240.8,378.0,46.3,920.4,810.2,733.4,779.5,446.9,331.0,948.2,186.2,34.0,686.5,192.3
