day,time,SV-2,SV-5,SV-6,SV-7,HV-NM1,HV-NM2,고압콘덴샤,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-17,0,314.3,314.8,631.8,306.3,192.2,289.7,5.5,199.9,160.1,839.1,780.3,142.7,840.2,892.8,361.8,2243.9,432.8,47.2,929.5,812.6,735.4,782.0,449.0,332.7,949.8,190.7,35.3,691.2,193.4
2022-08-17,1,316.5,317.0,631.8,308.6,192.2,291.9,5.5,200.8,160.4,839.2,780.4,142.8,840.3,893.0,362.0,2243.9,433.3,47.2,929.6,812.6,735.5,782.0,449.0,332.7,949.8,190.7,35.3,691.2,193.4
2022-08-17,2,318.7,319.2,631.8,310.7,192.2,294.1,5.5,201.7,160.6,839.3,780.4,142.8,840.4,893.2,362.3,2243.9,433.8,47.2,929.7,812.6,735.5,782.0,449.0,332.7,949.8,190.8,35.4,691.3,193.4
2022-08-17,3,320.9,321.4,631.8,312.8,192.2,296.2,5.5,202.6,160.9,839.5,780.5,142.9,840.4,893.4,362.6,2244.0,434.4,47.2,929.8,812.6,735.5,782.1,449.1,332.7,949.8,190.8,35.4,691.3,193.4
2022-08-17,4,323.0,323.5,631.8,314.9,192.2,298.3,5.5,203.4,161.1,839.6,780.5,142.9,840.4,893.6,362.9,2244.0,434.9,47.2,929.9,812.7,735.5,782.1,449.1,332.8,949.8,190.9,35.4,691.4,193.4
2022-08-17,5,325.1,325.6,631.8,317.0,192.2,300.4,5.5,204.3,161.3,839.7,780.6,143.0,840.5,893.7,363.2,2244.0,435.4,47.2,930.0,812.7,735.6,782.1,449.1,332.8,949.9,190.9,35.4,691.4,193.4
2022-08-17,6,327.2,327.7,631.8,319.1,192.2,302.4,5.5,205.1,161.6,839.7,780.6,143.0,840.5,893.9,363.5,2244.0,435.9,47.2,930.0,812.7,735.6,782.2,449.1,332.8,949.9,190.9,35.4,691.5,193.4
2022-08-17,7,329.3,329.8,631.8,321.2,192.2,304.5,5.5,206.0,161.8,839.8,780.7,143.1,840.6,894.1,363.7,2244.0,436.4,47.2,930.1,812.7,735.6,782.2,449.1,332.8,949.9,191.0,35.4,691.5,193.5
2022-08-17,8,331.5,332.0,631.8,323.3,192.2,306.7,5.5,206.9,162.1,839.9,780.9,143.1,840.6,894.3,364.0,2244.1,436.9,47.2,930.2,812.8,735.6,782.2,449.2,332.8,949.9,191.0,35.4,691.5,193.5
2022-08-17,9,334.0,334.5,631.8,325.8,192.2,309.2,5.5,207.9,162.4,840.0,781.0,143.2,840.7,894.5,364.3,2244.1,437.5,47.2,930.3,812.8,735.6,782.2,449.2,332.8,949.9,191.1,35.4,691.6,193.5
2022-08-17,10,336.7,337.2,631.8,328.5,192.2,311.8,5.5,208.9,162.7,840.2,781.2,143.2,840.8,894.7,364.5,2244.2,438.1,47.2,930.4,812.8,735.7,782.2,449.2,332.9,949.9,191.1,35.5,691.7,193.5
