day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-07-31,0,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31,1,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31,2,0.0,27.2,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31,3,0.0,26.4,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31,4,0.0,26.8,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31,5,0.0,25.6,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31,6,0.0,25.3,0.0,24.4,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2022-07-31,7,58.0,25.9,54.0,25.6,3.2,2.0,1.0,0.0,1.0,4.2,0.8,1.9,1.4,1.7,3.4,2.6,4.7,5.2,2.0
2022-07-31,8,180.0,28.2,156.0,28.4,11.3,6.7,3.9,3.6,4.3,15.1,2.2,5.4,4.3,5.8,9.9,8.1,14.7,15.0,6.6
2022-07-31,9,184.0,29.3,179.0,30.2,13.7,7.3,4.3,3.9,5.6,17.9,2.5,6.7,4.9,6.7,11.4,9.8,17.9,19.5,7.7
2022-07-31,10,139.0,29.4,134.0,28.5,10.0,5.4,3.1,2.6,4.0,12.9,1.8,4.8,3.4,4.6,8.1,6.9,12.4,13.6,5.5
2022-07-31,11,103.0,27.3,85.0,27.1,5.4,3.7,1.9,1.9,2.1,7.6,1.3,2.9,2.4,3.2,5.7,4.4,7.9,7.7,3.5
2022-07-31,12,38.0,25.9,36.0,25.7,2.1,1.6,0.7,0.7,0.6,3.1,0.7,1.5,1.1,1.3,2.8,2.1,3.7,4.2,1.8
2022-07-31,13,109.0,26.1,109.0,25.7,11.2,4.7,2.5,2.7,3.7,10.6,1.5,4.1,2.8,3.9,7.6,6.4,11.4,13.0,5.3
2022-07-31,14,122.0,27.6,122.0,25.9,9.8,5.1,2.8,2.5,3.4,12.2,1.7,4.4,3.2,4.1,7.5,6.4,11.3,13.5,5.4
2022-07-31,15,315.0,31.6,306.0,33.8,23.6,12.4,7.5,7.1,9.7,31.2,4.1,11.1,8.3,11.5,19.1,16.6,30.4,31.6,13.4
2022-07-31,16,226.0,33.9,199.0,36.8,12.9,8.0,4.8,5.0,5.8,18.2,2.8,6.8,5.4,7.5,12.6,10.0,19.6,18.0,8.3
2022-07-31,17,136.0,29.9,134.0,28.3,9.5,5.5,3.1,2.8,4.0,13.2,1.9,4.9,3.7,5.0,8.6,7.3,13.2,13.8,5.9
2022-07-31,18,64.0,26.5,57.0,25.8,3.4,2.2,1.1,1.2,1.4,4.6,1.0,2.1,1.7,2.2,4.2,3.1,5.7,5.5,2.6
2022-07-31,19,38.0,26.4,36.0,25.8,1.3,1.2,0.5,0.0,0.6,2.1,0.6,1.3,0.8,1.1,1.0,1.6,2.6,3.4,1.2
2022-07-31,20,0.0,27.1,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31,21,0.0,27.3,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31,22,0.0,26.3,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31,23,0.0,26.0,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
