day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-07-17,0,0.0,23.2,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-17,1,0.0,23.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-17,2,0.0,22.8,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-17,3,0.0,22.4,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-17,4,0.0,23.8,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-17,5,0.0,22.7,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-17,6,0.0,23.0,0.0,20.2,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0
2022-07-17,7,64.0,24.1,59.0,22.8,5.2,2.2,1.1,1.0,1.3,4.7,0.9,2.1,1.5,2.0,3.9,2.9,5.3,6.0,2.5
2022-07-17,8,151.0,28.0,131.0,28.1,12.9,5.4,3.2,3.2,3.8,12.1,1.9,4.6,3.6,4.9,8.7,6.9,12.9,13.2,6.0
2022-07-17,9,299.0,36.6,272.0,36.6,31.7,11.1,7.0,6.3,8.2,26.6,3.5,9.1,7.3,9.9,16.7,14.1,26.2,25.5,11.2
2022-07-17,10,192.0,32.9,191.0,33.4,25.8,7.6,4.5,3.7,5.3,18.7,2.3,6.3,4.6,6.2,10.6,9.3,16.5,17.3,7.4
2022-07-17,11,204.0,31.6,190.0,31.1,23.6,7.9,4.7,4.4,6.0,19.0,2.6,6.8,5.2,7.1,12.0,10.2,18.8,19.3,8.3
2022-07-17,12,419.0,38.9,406.0,40.6,54.9,16.0,9.7,7.5,12.4,40.7,4.7,13.6,10.5,14.2,22.9,20.5,36.8,37.9,14.3
2022-07-17,13,504.0,38.9,488.0,41.2,58.0,18.6,11.8,10.3,14.3,48.9,5.9,16.1,12.4,16.8,27.4,24.7,45.4,45.9,18.9
2022-07-17,14,364.0,38.2,349.0,39.4,42.7,13.5,8.2,7.6,10.8,34.4,4.3,12.1,9.2,12.6,20.8,18.2,33.6,34.2,14.3
2022-07-17,15,340.0,37.5,331.0,37.7,42.2,12.9,7.9,7.3,10.5,33.0,4.2,11.9,8.9,12.1,20.1,17.7,32.8,33.8,14.0
2022-07-17,16,192.0,35.7,177.0,34.0,20.9,7.1,4.2,4.0,5.1,16.6,2.4,6.3,4.8,6.5,11.1,9.3,17.2,17.6,7.5
2022-07-17,17,238.0,35.3,225.0,33.9,26.7,8.8,4.9,5.1,6.9,22.1,3.0,7.9,6.2,8.4,13.9,11.9,22.1,22.7,9.8
2022-07-17,18,90.0,31.5,85.0,31.2,8.5,3.2,1.8,1.6,2.3,7.0,1.2,3.1,2.2,3.0,5.4,4.4,8.0,8.5,3.6
2022-07-17,19,11.0,28.2,10.0,26.3,-1.2,0.2,0.0,0.0,-0.2,-0.4,0.3,0.4,0.1,0.0,0.6,0.0,0.0,1.0,0.0
2022-07-17,20,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-17,21,0.0,26.4,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-17,22,0.0,26.1,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-17,23,0.0,26.3,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
