day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-07-20,0,0.0,23.4,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,1,0.0,22.4,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,2,0.0,22.4,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,3,0.0,22.6,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,4,0.0,22.3,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,5,0.0,22.5,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,6,9.0,22.9,8.0,20.2,0.0,0.2,0.0,0.0,-0.2,-0.1,0.3,0.4,0.1,0.0,0.6,0.0,0.0,1.0,0.0
2022-07-20,7,189.0,28.8,92.0,23.0,8.5,5.2,4.0,2.7,1.7,6.4,1.1,2.9,2.0,2.5,6.2,4.0,7.2,8.1,3.2
2022-07-20,8,242.0,31.0,186.0,28.3,20.9,8.6,6.0,4.9,4.7,16.9,2.4,6.5,5.0,6.1,12.1,9.6,18.0,19.0,8.4
2022-07-20,9,550.0,31.0,445.0,33.9,32.5,19.0,13.0,5.6,7.0,41.8,3.2,9.3,7.4,8.6,16.7,14.4,25.1,43.1,11.2
2022-07-20,10,510.0,31.5,470.0,38.5,54.6,18.3,12.5,11.2,13.8,45.4,5.7,15.8,12.7,17.1,28.5,24.5,45.8,42.6,20.0
2022-07-20,11,895.0,38.3,873.0,49.3,103.2,30.0,20.0,18.0,22.8,79.6,9.2,26.8,20.9,29.3,47.0,41.7,78.3,77.6,32.4
2022-07-20,12,912.0,38.3,938.0,53.2,109.2,30.6,19.8,8.8,23.6,83.6,9.8,28.2,22.4,31.4,49.0,42.6,82.0,81.3,34.8
2022-07-20,13,901.0,45.2,909.0,53.0,108.0,30.1,18.7,8.7,24.0,82.1,9.3,28.1,21.5,30.2,47.9,43.1,79.9,81.8,33.8
2022-07-20,14,700.0,40.1,711.0,47.7,87.6,25.2,14.7,5.8,19.0,67.5,6.9,22.1,16.4,23.1,36.4,33.5,62.0,68.3,24.6
2022-07-20,15,757.0,40.6,817.0,50.4,91.4,26.4,15.2,7.2,22.7,76.1,8.8,25.1,19.9,27.9,43.7,38.7,73.3,73.4,30.9
2022-07-20,16,354.0,41.2,394.0,47.7,36.3,12.2,8.0,2.4,9.0,37.3,4.5,9.9,11.0,14.7,16.8,18.8,28.6,30.5,12.1
2022-07-20,17,208.0,39.0,195.0,39.8,22.4,7.4,4.0,2.1,6.1,18.6,2.7,7.4,5.4,7.3,12.5,11.0,20.6,21.3,9.3
2022-07-20,18,72.0,33.5,67.0,31.3,5.7,2.4,1.2,0.0,1.6,5.0,1.0,2.3,1.7,2.2,4.2,3.3,6.0,6.6,2.7
2022-07-20,19,16.0,30.4,15.0,28.5,-0.9,0.3,0.0,0.0,-0.1,0.0,0.4,0.5,0.1,0.0,0.7,0.0,0.0,1.6,0.0
2022-07-20,20,0.0,28.6,0.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,21,0.0,25.8,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,22,0.0,26.8,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,23,0.0,27.2,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
