day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-08-17,0,0.0,25.2,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,1,0.0,25.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,2,0.0,25.4,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,3,0.0,25.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,4,0.0,26.1,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,5,0.0,26.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,6,0.0,26.0,0.0,24.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0
2022-08-17,7,28.0,25.8,27.0,25.6,0.8,0.8,0.2,0.0,0.3,0.7,0.5,1.0,0.7,0.0,0.9,0.0,0.5,2.9,1.1
2022-08-17,8,142.0,27.9,134.0,28.3,9.4,5.4,3.1,2.8,3.9,8.9,1.9,4.6,3.6,4.8,8.4,6.9,12.7,12.9,5.6
2022-08-17,9,172.0,27.5,160.0,28.3,11.7,6.4,3.9,3.6,4.6,10.7,2.2,5.7,4.3,5.8,10.0,8.3,15.3,16.3,6.8
2022-08-17,10,290.0,32.0,267.0,33.8,19.7,10.8,6.6,6.2,8.2,18.7,3.5,9.3,7.2,9.7,16.4,14.0,25.8,26.0,11.2
2022-08-17,11,438.0,35.9,412.0,39.4,30.3,16.3,10.5,13.9,16.3,29.0,6.9,12.9,11.8,16.2,31.5,21.3,44.1,33.3,23.0
2022-08-17,12,338.0,33.1,317.0,34.2,23.3,12.6,7.5,7.2,9.6,22.6,4.0,11.0,8.5,11.6,19.3,16.7,30.8,31.2,13.5
2022-08-17,13,540.0,37.0,535.0,40.9,37.6,19.9,12.4,10.5,15.9,37.6,6.3,17.6,13.7,18.8,30.9,27.7,51.1,53.5,20.3
2022-08-17,14,355.0,42.7,347.0,50.6,20.2,12.0,7.6,6.7,9.7,22.8,4.7,9.7,15.1,14.9,18.9,15.9,29.5,27.8,13.4
2022-08-17,15,880.0,39.6,971.0,47.7,62.4,29.5,18.4,4.3,17.7,64.8,3.4,9.4,9.4,12.2,22.6,34.9,26.8,28.1,9.1
2022-08-17,16,576.0,40.1,663.0,46.6,37.8,21.3,11.9,12.8,21.3,46.8,8.3,21.8,9.9,15.4,37.8,34.3,64.7,64.1,27.7
2022-08-17,17,345.0,35.3,413.0,37.6,25.9,13.4,5.7,6.9,14.0,30.1,5.5,14.2,11.6,13.1,23.8,22.5,41.3,41.3,17.3
2022-08-17,18,150.0,31.8,185.0,31.3,7.6,2.1,0.8,2.8,5.9,11.4,2.4,6.5,5.5,4.4,10.8,9.6,18.9,18.9,8.2
2022-08-17,19,0.0,26.1,0.0,24.4,0.0,0.0,0.0,0.0,-0.3,-0.7,0.2,0.2,0.0,0.0,0.6,0.0,0.0,0.6,0.1
2022-08-17,20,0.0,23.9,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,21,0.0,22.9,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,22,0.0,22.3,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,23,0.0,22.5,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
