day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-08-25,0,0.0,22.7,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,1,0.0,22.5,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,2,0.0,20.6,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,3,0.0,20.4,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,4,0.0,20.7,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,5,0.0,19.7,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,6,0.0,19.5,0.0,17.5,0.0,0.0,0.0,0.0,-0.2,0.0,0.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,7,83.0,23.0,55.0,20.0,2.4,2.8,1.7,0.0,0.9,2.7,0.8,1.8,1.1,1.4,3.2,2.5,4.3,5.0,1.8
2022-08-25,8,305.0,29.8,230.0,25.6,9.3,10.7,9.3,2.8,4.9,13.1,2.3,5.5,3.3,5.2,11.2,8.0,15.8,15.7,4.9
2022-08-25,9,501.0,32.2,437.0,36.8,36.1,19.3,13.0,11.2,13.8,29.6,5.8,17.0,7.2,15.5,29.8,26.5,48.3,47.9,19.8
2022-08-25,10,698.0,40.3,688.0,45.1,15.7,25.3,18.4,6.9,19.2,46.5,7.5,19.6,17.0,22.3,38.9,32.4,65.2,39.5,27.0
2022-08-25,11,748.0,40.8,769.0,47.7,19.5,26.9,18.7,13.2,21.3,51.3,8.2,21.4,18.4,25.4,41.6,37.2,68.9,63.8,26.3
2022-08-25,12,370.0,39.0,413.0,48.0,43.7,15.4,9.2,5.4,11.8,28.1,3.7,25.2,8.7,11.6,19.1,23.0,32.8,82.9,11.8
2022-08-25,13,1004.0,37.3,1098.0,44.3,32.4,35.1,23.9,5.6,32.9,76.1,4.6,36.3,26.2,39.3,40.2,55.3,83.8,89.8,12.1
2022-08-25,14,891.0,40.3,856.0,49.0,66.2,31.9,12.7,17.0,28.4,58.6,10.2,29.5,23.6,34.5,52.7,48.4,91.4,84.4,36.0
2022-08-25,15,471.0,37.3,514.0,45.1,31.4,16.7,9.8,6.6,12.4,36.0,5.0,16.6,11.3,15.7,23.0,23.9,41.2,44.4,14.7
2022-08-25,16,506.0,33.5,555.0,37.3,37.4,19.8,10.8,10.6,19.7,40.5,6.9,20.3,15.0,20.3,33.4,29.0,57.0,56.2,22.8
2022-08-25,17,300.0,33.6,297.0,36.8,30.6,14.8,5.6,8.9,13.0,24.3,3.9,16.3,10.1,11.2,24.4,26.3,40.5,47.7,16.6
2022-08-25,18,38.0,26.6,39.0,25.8,1.3,1.4,0.6,0.5,1.0,1.8,0.8,1.6,1.1,1.4,3.0,2.2,4.0,4.7,1.9
2022-08-25,19,0.0,23.9,0.0,22.8,0.0,0.0,0.0,0.0,-0.4,-0.5,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.0
2022-08-25,20,0.0,23.2,0.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,21,0.0,23.5,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,22,0.0,23.1,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,23,0.0,23.6,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
