day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-08-04,0,0.0,26.6,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04,1,0.0,26.4,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04,2,0.0,26.4,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04,3,0.0,26.6,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04,4,0.0,26.6,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04,5,0.0,26.5,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04,6,13.0,25.8,9.0,24.2,0.0,0.0,0.0,0.0,0.0,-0.4,0.3,0.4,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2022-08-04,7,85.0,30.8,70.0,28.3,4.9,2.8,2.3,3.4,2.6,3.7,1.5,3.4,2.4,3.3,7.2,5.0,10.3,9.4,4.2
2022-08-04,8,385.0,36.2,277.0,33.8,8.4,7.6,9.1,2.9,3.3,17.0,3.0,3.9,8.6,9.3,12.8,6.5,11.7,10.9,5.6
2022-08-04,9,357.0,37.9,307.0,40.4,14.5,14.1,9.8,8.6,8.7,20.7,4.5,11.7,9.5,14.0,20.4,22.1,30.5,39.1,10.5
2022-08-04,10,333.0,38.3,308.0,42.1,50.3,11.7,8.4,8.9,8.1,21.7,3.1,16.0,7.2,11.8,17.0,14.8,27.6,49.9,10.6
2022-08-04,11,1048.0,45.2,1014.0,50.5,61.4,31.9,23.5,17.8,25.8,66.8,10.4,28.7,24.0,33.7,53.6,44.9,89.7,62.2,37.7
2022-08-04,12,334.0,37.0,339.0,40.8,24.5,12.9,8.3,6.7,10.2,24.2,4.0,11.3,8.7,11.7,19.1,16.9,30.8,31.8,13.1
2022-08-04,13,894.0,42.9,933.0,50.4,70.9,31.2,20.5,14.7,30.3,61.3,6.7,30.0,25.5,37.3,58.8,54.6,106.2,95.5,27.1
2022-08-04,14,954.0,38.6,1031.0,43.5,45.5,34.6,12.1,8.3,12.2,65.2,5.2,11.8,9.2,15.9,35.5,27.1,35.1,33.7,17.4
2022-08-04,15,721.0,45.0,792.0,55.2,41.2,25.8,15.5,15.9,24.3,53.2,9.5,27.0,20.3,28.5,46.4,41.4,79.8,78.4,32.9
2022-08-04,16,320.0,40.2,382.0,43.7,18.2,13.5,5.4,5.0,6.2,29.2,2.7,11.5,6.5,8.4,11.2,16.0,18.4,31.5,11.2
2022-08-04,17,512.0,40.0,558.0,43.1,34.9,18.9,8.8,10.3,17.4,38.4,7.1,18.9,15.3,18.1,32.0,29.7,55.4,54.5,23.1
2022-08-04,18,94.0,33.6,91.0,33.3,7.0,3.4,1.8,1.8,2.7,5.6,1.4,3.6,2.5,3.2,6.1,5.1,9.2,10.3,4.2
2022-08-04,19,29.0,31.4,28.0,30.5,0.9,0.9,0.0,0.0,0.5,0.9,0.6,1.1,0.7,0.7,0.9,0.9,1.7,3.2,1.2
2022-08-04,20,0.0,28.6,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04,21,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04,22,0.0,27.9,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04,23,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
