day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-07-12,0,0.0,27.1,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12,1,0.0,26.5,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12,2,0.0,26.1,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12,3,0.0,25.9,0.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12,4,0.0,25.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12,5,0.0,25.1,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12,6,34.0,26.1,31.0,24.4,1.0,1.0,0.4,0.0,0.3,1.6,0.6,1.0,0.8,0.9,0.0,0.0,0.8,2.9,1.2
2022-07-12,7,107.0,29.3,86.0,26.7,9.7,3.8,2.3,2.2,2.0,7.3,1.3,3.2,2.2,2.9,5.8,4.5,8.1,9.2,4.1
2022-07-12,8,220.0,30.8,200.0,31.1,25.4,8.4,5.2,4.7,6.1,19.5,2.7,7.2,5.3,7.2,12.6,10.7,19.5,20.7,8.7
2022-07-12,9,155.0,34.2,137.0,34.0,14.0,5.0,3.5,3.4,3.9,11.7,2.1,4.9,3.9,5.3,9.0,6.9,13.4,14.0,6.6
2022-07-12,10,240.0,35.8,230.0,40.9,29.4,9.2,5.4,4.9,6.1,22.4,2.8,7.4,5.6,7.5,12.7,11.0,19.9,21.4,9.2
2022-07-12,11,344.0,38.8,328.0,45.1,44.3,12.9,8.1,5.4,10.9,31.5,4.6,12.8,8.9,12.2,21.7,18.4,35.2,36.7,17.0
2022-07-12,12,325.0,32.8,355.0,35.2,53.9,14.9,8.2,2.8,11.1,37.7,3.9,19.2,8.3,11.1,18.9,20.2,32.2,40.0,12.5
2022-07-12,13,695.0,41.1,683.0,44.9,55.9,28.7,16.5,5.2,14.9,65.2,5.6,30.6,11.8,16.1,27.6,26.2,46.9,58.7,21.2
2022-07-12,14,583.0,41.3,582.0,46.5,71.1,21.4,13.5,8.9,21.9,58.2,7.0,25.5,18.3,30.2,51.4,35.7,86.5,79.8,35.3
2022-07-12,15,372.0,38.2,359.0,42.3,41.1,13.6,8.1,3.4,11.0,35.1,6.7,11.8,9.9,13.3,21.2,18.3,33.9,34.0,14.3
2022-07-12,16,597.0,44.1,602.0,49.7,67.0,21.7,11.9,5.6,17.8,58.3,7.1,19.1,15.5,20.9,33.4,29.8,55.7,54.5,20.9
2022-07-12,17,115.0,33.5,118.0,34.0,13.8,4.5,2.6,0.9,3.5,10.6,1.6,4.3,3.0,3.9,7.0,6.2,11.2,12.1,4.8
2022-07-12,18,86.0,31.8,81.0,31.3,8.0,3.1,1.7,0.6,2.0,6.7,1.2,2.9,2.1,2.8,5.1,4.1,7.6,8.0,3.3
2022-07-12,19,27.0,30.6,27.0,29.9,0.8,0.8,0.0,0.0,0.2,1.1,0.5,1.0,0.6,0.7,0.9,0.0,0.7,2.8,1.1
2022-07-12,20,0.0,28.2,0.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12,21,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12,22,0.0,27.3,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12,23,0.0,26.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
