day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-07-28,0,0.0,25.5,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-28,1,0.0,25.4,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-28,2,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-28,3,0.0,24.6,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-28,4,0.0,23.9,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-28,5,0.0,23.4,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-28,6,17.0,24.2,12.0,22.3,0.0,0.3,0.0,0.0,-0.1,0.1,0.4,0.5,0.2,0.0,0.8,0.0,0.0,1.3,0.0
2022-07-28,7,167.0,29.6,75.0,25.6,6.0,4.1,3.2,2.4,1.4,5.1,1.0,2.3,1.6,2.1,5.1,3.3,6.0,6.7,2.8
2022-07-28,8,238.0,29.8,32.0,29.9,25.5,11.4,8.9,6.1,4.8,19.0,2.6,7.2,5.6,6.2,14.3,11.1,20.6,21.5,9.2
2022-07-28,9,523.0,36.5,430.0,39.3,50.8,18.4,13.7,10.1,10.7,39.6,4.9,14.0,11.0,13.7,25.6,21.8,40.4,40.7,17.3
2022-07-28,10,685.0,38.1,622.0,46.8,72.2,23.7,16.4,13.8,15.9,58.4,6.7,20.0,15.2,20.9,34.2,30.3,55.5,58.2,24.4
2022-07-28,11,557.0,44.3,506.0,48.2,70.2,23.9,9.5,4.4,17.9,49.0,4.4,25.5,16.3,17.7,40.1,25.3,84.5,35.5,31.6
2022-07-28,12,333.0,35.3,310.0,41.0,33.2,11.9,7.3,2.9,8.6,29.5,3.8,9.6,8.3,11.1,17.9,15.0,28.0,27.2,12.4
2022-07-28,13,463.0,37.7,448.0,44.9,56.1,21.3,10.4,4.0,16.4,43.6,4.9,30.6,17.4,32.5,27.8,34.8,54.8,93.2,16.3
2022-07-28,14,915.0,46.9,946.0,58.8,100.4,29.6,18.2,9.2,25.6,83.4,10.1,28.5,22.0,31.3,50.2,45.5,85.2,84.0,36.1
2022-07-28,15,776.0,45.9,831.0,55.5,91.5,26.8,15.5,7.4,24.0,77.3,9.2,25.9,20.5,28.6,44.5,40.7,75.3,75.4,31.3
2022-07-28,16,527.0,43.2,575.0,50.5,67.6,20.9,10.3,5.5,19.4,57.8,7.7,20.9,9.8,12.1,35.9,32.4,60.9,60.6,25.6
2022-07-28,17,378.0,39.3,416.0,45.1,41.6,13.5,5.8,1.1,4.4,38.8,1.9,5.3,6.1,5.4,8.0,7.8,14.0,14.0,5.8
2022-07-28,18,201.0,38.0,208.0,40.7,11.9,5.8,2.2,2.0,4.4,18.6,3.0,8.2,6.8,7.1,12.4,8.0,12.5,23.4,10.5
2022-07-28,19,23.0,32.5,23.0,31.3,0.6,0.7,0.0,0.0,0.7,2.1,0.6,1.3,1.0,0.9,2.0,1.7,1.4,3.2,1.5
2022-07-28,20,0.0,30.9,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-28,21,0.0,28.3,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-28,22,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-28,23,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
