day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-08-14,0,0.0,28.1,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-14,1,0.0,28.1,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-14,2,0.0,28.1,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-14,3,0.0,28.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-14,4,0.0,28.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-14,5,0.0,28.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-14,6,0.0,27.8,0.0,25.7,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2022-08-14,7,48.0,29.0,42.0,28.3,1.8,1.6,0.8,0.0,0.7,1.9,0.7,1.5,1.1,1.4,2.8,2.0,3.7,4.4,1.8
2022-08-14,8,94.0,30.2,90.0,30.0,5.8,3.4,1.9,1.7,2.3,5.2,1.2,3.4,2.2,2.9,5.4,4.5,8.2,10.0,3.9
2022-08-14,9,137.0,32.6,114.0,33.8,5.5,4.3,2.7,3.0,2.9,6.5,1.8,3.5,3.1,4.4,7.4,5.6,10.3,10.2,5.1
2022-08-14,10,126.0,32.4,116.0,31.3,7.2,4.5,2.6,2.2,3.0,7.2,1.6,3.7,3.1,4.1,7.1,5.7,10.3,10.5,4.4
2022-08-14,11,391.0,37.0,380.0,41.1,47.8,14.9,9.5,21.4,19.4,26.9,6.1,19.8,14.2,26.2,42.7,28.3,62.6,61.3,36.7
2022-08-14,12,921.0,40.7,1079.0,49.0,75.2,34.8,18.3,9.4,23.8,69.3,8.2,20.0,23.7,27.3,52.2,30.8,87.4,79.2,17.3
2022-08-14,13,407.0,43.0,403.0,50.6,23.4,0.0,9.5,8.5,11.8,26.8,6.2,14.4,11.7,16.4,22.9,19.2,36.3,35.7,16.3
2022-08-14,14,861.0,44.1,945.0,54.8,62.6,30.2,18.6,18.8,27.5,61.7,10.6,25.5,23.4,32.7,51.9,45.8,83.0,83.3,36.2
2022-08-14,15,736.0,42.8,828.0,52.6,52.2,27.5,15.7,7.3,25.7,56.1,9.3,27.0,20.4,27.1,46.8,43.1,81.3,77.5,30.6
2022-08-14,16,605.0,42.0,660.0,47.9,39.9,21.8,11.9,5.7,19.8,46.1,7.7,20.6,16.5,21.7,35.8,33.2,61.4,60.9,26.3
2022-08-14,17,243.0,36.9,248.0,39.2,16.1,9.0,4.8,2.3,8.1,17.0,3.3,8.8,6.8,8.8,15.2,13.3,24.8,24.4,10.9
2022-08-14,18,90.0,33.3,85.0,32.1,4.7,3.1,1.5,0.3,2.0,4.8,1.2,2.7,2.2,2.8,5.0,4.0,7.2,7.2,3.1
2022-08-14,19,8.0,30.8,7.0,29.9,-0.8,0.1,0.0,0.0,-0.2,-0.5,0.3,0.0,0.0,0.0,0.6,0.0,0.0,0.8,0.1
2022-08-14,20,0.0,29.9,0.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-14,21,0.0,29.3,0.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-14,22,0.0,29.2,0.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-14,23,0.0,29.2,0.0,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
