day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-07-14,0,0.0,27.5,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14,1,0.0,27.8,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14,2,0.0,25.9,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14,3,0.0,25.7,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14,4,0.0,25.9,0.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14,5,0.0,26.0,0.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14,6,16.0,25.9,13.0,24.4,0.0,0.0,0.0,0.0,-0.0,-0.2,0.0,0.0,0.2,0.0,0.7,0.0,0.0,1.4,0.5
2022-07-14,7,151.0,30.6,82.0,26.8,7.1,4.5,3.4,3.0,1.6,5.7,1.1,2.8,1.9,2.5,5.9,3.8,7.1,7.9,3.5
2022-07-14,8,155.0,33.3,135.0,31.3,24.8,6.4,4.1,8.0,4.3,12.5,2.3,8.4,3.3,4.3,9.4,8.7,16.0,23.7,11.3
2022-07-14,9,324.0,35.4,297.0,36.8,35.8,12.1,7.8,6.5,8.8,29.3,3.7,10.6,8.1,10.7,17.8,15.9,28.9,28.8,11.8
2022-07-14,10,319.0,35.6,297.0,36.9,33.2,12.3,7.7,4.6,8.6,29.6,3.2,9.7,7.9,10.5,16.5,15.0,26.4,38.7,9.1
2022-07-14,11,263.0,32.9,248.0,35.7,30.7,10.1,6.1,5.0,7.2,24.5,3.0,8.0,6.2,8.3,14.0,12.2,21.9,22.5,9.7
2022-07-14,12,969.0,40.4,959.0,48.2,111.0,32.7,22.4,16.1,25.6,89.7,3.2,29.3,23.2,28.0,53.2,46.6,88.3,86.5,29.3
2022-07-14,13,352.0,40.2,363.0,46.0,118.7,13.1,8.2,6.8,10.8,34.9,4.1,13.6,9.4,12.2,19.8,18.4,33.0,37.0,13.3
2022-07-14,14,950.0,41.8,1013.0,50.6,115.2,32.5,20.6,18.7,24.0,93.1,10.7,15.8,25.2,34.9,54.8,50.3,80.1,51.6,38.3
2022-07-14,15,605.0,39.5,673.0,45.1,99.1,22.9,8.6,17.0,25.4,59.3,9.8,27.0,23.2,31.9,48.9,44.1,81.4,79.3,33.6
2022-07-14,16,192.0,35.2,195.0,39.3,78.8,10.3,4.0,2.7,5.9,19.4,2.0,23.3,4.9,5.8,10.1,15.8,16.4,62.0,5.6
2022-07-14,17,383.0,32.9,425.0,35.1,47.0,14.7,6.5,7.0,6.4,41.3,2.3,16.0,8.1,7.3,10.4,14.3,18.9,44.6,20.1
2022-07-14,18,92.0,32.6,89.0,36.6,23.3,7.5,2.3,4.9,7.2,24.7,3.3,9.2,7.3,8.1,15.2,13.2,26.0,26.7,11.3
2022-07-14,19,42.0,28.2,38.0,25.8,2.0,1.3,0.4,0.0,0.6,2.6,0.7,1.5,1.1,1.3,2.8,2.1,3.7,4.4,1.8
2022-07-14,20,0.0,26.0,0.0,24.4,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14,21,0.0,25.2,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14,22,0.0,24.6,0.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14,23,0.0,24.0,0.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
