day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-08-15,0,0.0,29.0,0.0,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,1,0.0,29.2,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,2,0.0,29.2,0.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,3,0.0,28.9,0.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,4,0.0,28.2,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,5,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,6,6.0,28.1,6.0,26.1,0.0,0.0,0.0,0.0,-0.1,-0.5,0.0,0.2,-0.0,0.0,0.0,0.0,0.0,0.6,0.1
2022-08-15,7,87.0,29.9,72.0,28.4,4.1,2.9,1.9,1.5,1.4,3.7,1.1,2.5,1.8,2.3,4.7,3.5,6.4,7.1,3.0
2022-08-15,8,313.0,33.4,263.0,33.8,17.4,11.1,7.9,6.1,7.2,17.1,3.2,7.5,6.8,8.6,15.8,12.4,22.6,22.9,10.2
2022-08-15,9,288.0,34.7,264.0,36.8,17.3,10.4,6.4,5.7,7.7,17.8,3.4,8.4,6.8,9.2,15.4,13.0,24.0,23.6,10.6
2022-08-15,10,804.0,38.0,752.0,42.8,57.9,0.0,20.1,12.5,21.9,51.5,5.2,27.1,16.1,24.5,34.1,37.2,69.7,75.8,30.9
2022-08-15,11,1084.0,36.4,1080.0,42.1,56.5,38.6,26.1,19.8,13.5,73.3,7.2,30.1,11.6,21.9,26.1,54.3,67.6,39.9,28.8
2022-08-15,12,1132.0,39.3,1156.0,47.7,60.3,37.3,25.3,23.5,13.7,76.5,12.3,15.8,24.4,37.5,34.1,25.5,48.4,44.3,43.4
2022-08-15,13,745.0,38.4,734.0,43.8,36.7,30.6,15.1,12.4,26.6,52.6,6.5,18.6,14.8,20.8,44.6,34.4,60.4,50.8,18.3
2022-08-15,14,959.0,40.5,1003.0,48.2,53.7,33.7,19.3,9.0,25.5,66.4,4.9,17.9,11.6,14.9,51.2,50.5,78.8,39.8,34.4
2022-08-15,15,673.0,38.6,667.0,44.9,50.6,23.6,14.4,7.9,18.1,46.6,4.9,22.8,16.6,15.4,33.8,35.8,62.9,65.0,14.7
2022-08-15,16,213.0,34.2,213.0,36.8,15.0,8.0,4.6,4.1,6.6,14.1,2.6,7.6,5.4,7.2,12.3,10.7,19.6,21.5,8.4
2022-08-15,17,212.0,33.7,210.0,35.2,11.3,7.3,4.2,3.8,6.1,13.8,2.5,5.9,5.1,6.7,11.4,10.3,18.3,16.6,7.8
2022-08-15,18,70.0,31.6,68.0,31.3,3.6,2.5,1.3,1.1,1.7,3.7,1.1,2.4,1.8,2.4,4.4,3.5,6.4,6.9,2.9
2022-08-15,19,3.0,30.1,3.0,28.5,0.0,0.0,0.0,0.0,-0.2,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.0
2022-08-15,20,0.0,29.7,0.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,21,0.0,29.5,0.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,22,0.0,29.2,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,23,0.0,29.3,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
