day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-07-02,0,0.0,23.2,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-02,1,0.0,23.3,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-02,2,0.0,22.5,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-02,3,0.0,22.2,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-02,4,0.0,22.2,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-02,5,0.0,21.3,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-02,6,65.0,24.6,26.0,20.1,1.0,1.2,0.8,0.7,0.4,1.8,0.6,1.1,0.7,0.9,1.3,0.0,0.9,3.0,1.2
2022-07-02,7,226.0,30.1,92.0,24.6,7.1,6.3,5.2,3.6,1.4,5.3,0.9,2.5,1.9,2.2,6.3,3.6,6.4,7.2,3.1
2022-07-02,8,403.0,32.1,263.0,31.1,31.8,14.0,10.8,7.5,5.2,22.7,2.9,8.4,6.7,6.5,16.8,13.1,23.9,24.9,10.8
2022-07-02,9,588.0,34.2,464.0,38.9,59.4,21.0,15.1,11.6,11.7,45.3,5.4,15.6,12.5,15.3,28.9,24.3,45.2,44.8,19.4
2022-07-02,10,795.0,36.9,714.0,44.9,92.0,28.8,19.1,6.9,18.7,68.8,6.6,21.0,20.3,24.4,42.4,38.9,72.1,70.7,31.5
2022-07-02,11,832.0,47.2,786.0,54.6,80.2,25.3,20.4,9.2,15.8,72.0,6.5,15.9,18.0,22.1,37.5,28.6,60.6,46.0,20.9
2022-07-02,12,640.0,45.0,626.0,51.4,76.2,18.7,13.1,7.9,16.0,58.5,6.7,29.2,12.1,18.2,37.6,35.8,70.4,56.7,31.7
2022-07-02,13,791.0,43.7,802.0,53.4,97.1,26.1,16.0,7.6,20.8,72.6,8.3,14.8,20.1,27.6,43.2,37.8,60.3,44.1,28.4
2022-07-02,14,909.0,51.6,947.0,58.2,110.5,30.8,18.6,8.8,13.4,86.3,7.4,29.9,23.3,9.6,19.5,33.8,51.8,88.0,35.1
2022-07-02,15,316.0,41.3,323.0,50.5,72.6,12.4,7.3,9.0,10.8,32.3,4.9,14.2,9.2,12.7,21.6,19.4,36.6,75.3,34.1
2022-07-02,16,258.0,41.1,266.0,45.1,39.7,13.5,4.8,2.1,7.1,32.8,2.9,21.7,6.0,8.0,13.7,23.0,22.2,54.7,19.7
2022-07-02,17,144.0,36.7,148.0,36.8,51.6,6.1,3.2,1.4,5.6,15.9,2.2,15.9,4.5,5.8,10.4,9.3,17.0,46.2,7.8
2022-07-02,18,134.0,35.2,132.0,36.8,24.1,8.3,3.4,2.4,7.6,24.5,3.3,8.8,7.1,8.5,15.3,13.1,25.4,25.2,11.1
2022-07-02,19,38.0,31.0,31.0,30.0,1.0,1.1,0.0,0.0,0.5,2.3,0.6,1.5,1.0,1.1,2.4,1.9,3.2,4.3,1.7
2022-07-02,20,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-02,21,0.0,27.3,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-02,22,0.0,26.6,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-02,23,0.0,25.9,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
