day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-08-08,0,0.0,29.3,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,1,0.0,29.1,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,2,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,3,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,4,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,5,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,6,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
2022-08-08,7,81.0,30.4,59.0,28.3,3.1,2.6,1.6,1.3,0.9,2.8,0.9,2.0,1.5,1.9,3.8,2.8,4.9,5.7,2.3
2022-08-08,8,148.0,32.4,139.0,31.1,9.5,5.5,3.3,2.8,3.9,8.9,1.8,4.7,3.6,4.8,8.4,7.1,12.9,13.7,5.5
2022-08-08,9,235.0,34.0,224.0,34.7,17.4,11.4,5.5,4.7,6.8,15.3,2.7,8.6,5.9,7.7,13.6,11.8,22.0,24.8,10.5
2022-08-08,10,356.0,36.8,342.0,40.9,31.5,16.2,8.7,8.1,12.5,23.9,4.4,18.2,13.7,17.7,25.9,27.9,35.5,47.0,14.5
2022-08-08,11,556.0,41.4,562.0,46.4,57.8,19.7,13.2,16.6,17.3,38.5,9.5,14.4,19.9,28.9,43.4,27.1,57.2,37.9,24.9
2022-08-08,12,431.0,38.7,414.0,42.1,33.1,16.1,9.7,8.4,11.9,29.0,5.0,13.3,10.4,14.2,22.9,20.4,37.1,39.1,15.6
2022-08-08,13,445.0,38.1,446.0,42.1,40.4,18.1,10.4,11.7,16.2,31.5,6.3,18.0,13.0,18.4,30.2,27.0,50.0,51.9,21.8
2022-08-08,14,585.0,39.5,593.0,45.0,41.5,22.0,13.4,11.8,18.4,42.1,7.1,18.1,15.2,21.1,33.8,30.7,56.5,52.7,21.5
2022-08-08,15,290.0,37.0,280.0,40.1,19.0,10.8,6.8,7.3,9.2,19.1,4.3,9.8,8.3,11.7,18.9,14.7,30.1,26.3,14.1
2022-08-08,16,224.0,34.4,212.0,35.3,14.5,8.2,4.7,3.8,5.7,14.4,2.6,6.5,5.4,7.3,11.9,10.3,18.5,17.8,7.4
2022-08-08,17,183.0,34.3,180.0,34.5,12.3,6.9,3.9,3.7,5.4,12.0,2.4,6.3,4.8,6.4,10.9,9.4,17.2,17.7,7.4
2022-08-08,18,102.0,32.9,98.0,31.3,5.8,3.6,1.9,1.8,2.7,5.9,1.4,3.4,2.6,3.4,6.1,5.0,9.0,9.5,4.0
2022-08-08,19,15.0,30.4,15.0,28.8,-0.5,0.4,0.0,0.0,-0.0,-0.3,0.4,0.6,0.0,0.0,0.7,0.0,0.0,1.7,0.0
2022-08-08,20,0.0,29.5,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,21,0.0,28.2,0.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,22,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,23,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
