day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-08-12,0,0.0,27.1,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,1,0.0,27.3,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,2,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,3,0.0,26.5,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,4,0.0,26.5,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,5,0.0,26.4,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,6,0.0,26.4,0.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,7,43.0,26.7,39.0,25.6,1.5,1.4,0.6,0.7,0.5,1.6,0.7,1.5,1.0,1.3,2.7,2.0,3.6,4.1,1.7
2022-08-12,8,83.0,28.2,74.0,28.5,3.8,2.7,1.4,1.4,1.8,4.0,1.1,2.4,1.9,2.5,4.6,3.5,6.3,6.9,3.1
2022-08-12,9,91.0,29.1,86.0,29.9,5.0,3.2,1.8,1.8,2.2,5.1,1.3,3.0,2.3,3.0,5.5,4.3,8.0,8.5,3.7
2022-08-12,10,553.0,37.6,524.0,42.3,30.1,17.8,15.1,9.3,11.8,34.3,5.0,13.7,10.6,15.0,24.2,21.2,38.1,55.3,20.3
2022-08-12,11,309.0,37.5,284.0,43.0,16.3,10.7,6.7,9.8,8.5,18.8,4.3,10.1,7.5,10.7,18.1,14.7,28.1,27.9,14.4
2022-08-12,12,726.0,37.9,725.0,42.5,44.9,24.0,21.6,11.6,16.9,47.7,7.5,20.9,14.1,19.2,32.1,28.5,51.5,53.0,22.2
2022-08-12,13,603.0,38.2,641.0,42.5,45.7,22.5,14.8,10.3,20.1,44.1,5.4,21.7,14.8,23.9,37.8,32.3,62.0,61.8,19.2
2022-08-12,14,943.0,43.0,1048.0,54.7,67.3,32.2,20.1,19.3,28.6,66.3,4.3,31.1,19.3,24.6,54.6,49.9,92.6,94.0,38.2
2022-08-12,15,590.0,38.4,648.0,43.6,42.3,21.6,13.5,14.7,22.8,45.6,8.3,19.8,18.5,26.4,41.0,36.2,70.4,61.4,28.1
2022-08-12,16,406.0,36.3,429.0,40.8,27.3,14.7,8.6,7.5,12.4,29.9,4.9,13.4,10.9,14.4,23.0,20.9,38.4,37.4,15.7
2022-08-12,17,237.0,36.7,248.0,39.5,15.7,8.8,4.8,5.2,8.4,17.0,3.6,9.0,6.9,9.1,15.5,13.4,25.3,25.4,11.3
2022-08-12,18,159.0,32.5,168.0,31.3,8.4,4.6,2.1,3.1,4.9,10.4,2.2,5.7,4.7,5.1,10.0,8.5,16.4,16.4,7.3
2022-08-12,19,17.0,28.2,16.0,25.9,-0.3,0.4,0.0,0.0,-0.0,-0.3,0.4,0.6,0.2,0.0,0.8,0.0,0.0,1.7,0.0
2022-08-12,20,0.0,26.5,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,21,0.0,25.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,22,0.0,24.7,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,23,0.0,23.7,0.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
