day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-07-08,0,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,1,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,2,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,3,0.0,26.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,4,0.0,26.2,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,5,0.0,26.2,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,6,8.0,26.5,8.0,25.6,0.0,0.0,0.0,0.0,-0.3,-0.3,0.2,0.3,0.0,0.0,0.6,0.0,0.0,0.8,0.2
2022-07-08,7,119.0,28.1,107.0,28.3,10.6,4.6,2.7,2.7,3.0,9.4,1.5,4.1,2.7,3.6,7.1,5.8,10.8,12.0,5.0
2022-07-08,8,75.0,29.9,66.0,28.5,3.5,2.5,1.3,1.0,1.1,5.2,0.9,1.7,1.5,1.9,3.3,2.4,4.3,4.9,2.4
2022-07-08,9,97.0,31.4,87.0,31.3,7.3,3.2,1.9,1.8,2.1,7.3,1.2,3.1,2.2,2.8,5.1,4.0,7.5,8.8,3.9
2022-07-08,10,195.0,32.6,179.0,31.3,20.1,7.5,4.4,3.6,5.0,17.8,2.4,5.4,4.9,6.6,10.8,9.0,16.3,14.8,6.7
2022-07-08,11,70.0,30.9,65.0,31.3,6.2,2.7,1.5,1.6,1.8,5.6,1.2,2.7,2.0,2.6,4.9,3.8,7.0,7.7,3.4
2022-07-08,12,85.0,26.9,79.0,25.8,10.8,3.5,2.0,2.3,2.7,8.0,1.4,3.9,2.5,3.4,6.5,5.3,9.9,10.8,4.5
2022-07-08,13,116.0,29.4,109.0,29.2,14.8,4.6,2.7,3.0,3.6,10.4,1.9,4.7,3.3,4.6,8.0,6.6,12.2,13.6,5.9
2022-07-08,14,41.0,27.0,36.0,25.7,1.2,1.5,0.8,1.1,1.0,2.6,0.9,1.6,1.2,1.7,3.4,2.3,4.4,4.6,2.5
2022-07-08,15,803.0,40.9,835.0,47.9,99.4,28.4,17.0,19.7,26.2,81.1,10.0,28.8,22.1,29.2,49.5,44.8,84.6,83.8,35.4
2022-07-08,16,627.0,36.8,648.0,40.8,63.3,22.0,11.7,11.5,12.8,61.8,7.3,21.2,17.2,22.2,31.4,19.3,41.1,54.7,26.9
2022-07-08,17,207.0,38.3,198.0,42.1,35.5,8.4,3.9,6.7,9.3,21.0,3.3,10.7,7.8,10.1,17.2,13.0,25.9,31.2,14.9
2022-07-08,18,79.0,33.0,82.0,36.8,23.1,7.1,2.3,5.0,3.9,22.8,3.3,9.2,6.4,7.2,8.9,6.1,14.0,25.9,11.5
2022-07-08,19,69.0,30.1,52.0,28.4,2.2,1.5,0.4,1.0,1.4,4.4,0.9,2.3,1.7,2.0,4.1,3.0,5.0,6.4,2.7
2022-07-08,20,0.0,25.9,0.0,23.3,0.0,0.0,0.0,0.0,-0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,21,0.0,24.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,22,0.0,22.9,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,23,0.0,23.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
