day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-07-05,0,0.0,25.1,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05,1,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05,2,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05,3,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05,4,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05,5,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05,6,23.0,25.2,21.0,23.0,0.5,0.7,0.0,0.0,0.0,1.0,0.5,0.8,0.5,0.0,0.0,0.0,0.4,2.3,0.8
2022-07-05,7,128.0,28.5,110.0,28.3,11.9,4.6,2.8,2.5,2.7,9.9,1.6,3.9,2.9,3.9,7.1,5.7,10.3,10.9,4.7
2022-07-05,8,194.0,31.4,159.0,29.7,17.4,7.1,4.6,3.7,4.1,15.4,2.1,5.3,4.2,5.5,10.0,8.2,15.0,15.0,6.8
2022-07-05,9,283.0,37.0,253.0,36.6,32.7,11.0,7.4,5.9,7.3,24.8,3.2,8.7,6.7,8.8,15.5,13.5,24.2,24.6,10.4
2022-07-05,10,388.0,39.5,332.0,43.4,41.3,13.7,8.9,3.2,8.8,32.3,3.8,11.0,8.7,11.5,19.3,17.0,30.4,30.3,12.0
2022-07-05,11,215.0,43.6,215.0,46.5,103.5,9.1,5.6,2.6,7.4,21.9,3.0,10.2,5.8,7.9,14.3,13.0,23.8,29.5,11.4
2022-07-05,12,1144.0,51.5,1111.0,63.3,128.6,34.1,21.2,10.9,27.7,95.6,11.6,32.1,25.1,37.1,58.1,52.7,97.4,96.8,41.9
2022-07-05,13,562.0,41.2,529.0,45.1,64.8,20.6,12.6,5.8,16.4,52.9,6.7,18.1,14.6,20.1,32.4,28.2,52.9,51.5,22.9
2022-07-05,14,331.0,36.1,339.0,39.6,42.2,13.3,8.4,3.5,11.5,34.6,4.7,12.4,9.8,13.3,21.6,19.0,35.2,35.2,15.3
2022-07-05,15,267.0,36.1,240.0,36.8,27.7,9.8,5.7,2.5,7.0,23.8,3.2,7.9,6.7,9.0,14.8,12.5,23.0,21.7,9.7
2022-07-05,16,656.0,38.3,657.0,42.1,77.6,23.6,13.6,6.1,23.4,66.1,7.6,23.4,16.8,22.3,38.9,39.2,73.2,68.8,23.9
2022-07-05,17,256.0,35.6,246.0,36.8,29.7,9.9,5.4,2.7,8.0,25.2,3.4,9.0,7.1,9.7,15.9,13.7,25.3,25.5,11.3
2022-07-05,18,42.0,32.8,36.0,31.3,1.3,1.3,0.6,0.0,0.6,2.0,0.7,1.3,0.9,1.2,2.6,1.8,3.4,4.0,1.8
2022-07-05,19,1.0,30.2,1.0,28.5,0.0,0.0,0.0,0.0,-0.3,-0.5,0.2,0.1,0.0,0.0,0.6,0.0,0.0,0.3,0.1
2022-07-05,20,0.0,29.5,0.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05,21,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05,22,0.0,28.1,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05,23,0.0,27.3,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
