day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-08-18,0,0.0,21.9,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,1,0.0,21.3,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,2,0.0,22.4,0.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,3,0.0,21.8,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,4,0.0,21.7,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,5,0.0,20.7,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,6,3.0,20.5,2.0,19.8,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.3,0.0
2022-08-18,7,89.0,21.3,81.0,20.1,4.7,3.2,1.8,1.6,2.0,5.1,1.0,2.8,1.9,2.7,5.0,4.0,7.3,6.6,3.3
2022-08-18,8,179.0,24.1,166.0,24.4,8.0,6.5,4.1,3.0,5.2,11.3,2.1,5.3,3.9,4.9,9.4,9.3,14.5,12.9,6.0
2022-08-18,9,549.0,28.4,480.0,32.8,28.8,20.2,15.2,10.8,12.1,33.4,5.4,15.9,12.1,15.1,26.8,23.4,43.6,45.4,19.5
2022-08-18,10,680.0,33.9,657.0,42.1,46.4,24.6,17.6,14.0,17.8,44.9,7.2,20.6,16.2,21.6,36.6,32.7,60.3,60.8,25.1
2022-08-18,11,856.0,36.0,875.0,47.8,61.1,30.2,8.6,17.5,22.9,57.4,9.3,27.2,15.6,28.3,46.8,41.8,78.4,78.3,32.5
2022-08-18,12,495.0,36.2,546.0,42.1,31.8,17.1,12.7,6.6,11.1,33.7,5.2,11.6,12.1,15.4,24.5,22.3,41.1,55.3,15.4
2022-08-18,13,882.0,37.3,964.0,49.2,67.3,31.0,20.0,17.7,25.7,63.8,10.0,28.4,21.9,31.6,50.7,45.7,85.9,83.9,35.6
2022-08-18,14,844.0,36.0,962.0,53.2,67.2,22.4,18.8,7.3,27.3,58.1,10.2,8.7,23.5,32.2,50.9,47.2,85.6,42.9,28.7
2022-08-18,15,821.0,45.6,921.0,56.2,56.4,27.8,16.8,15.6,24.7,59.0,9.1,13.0,20.6,28.2,44.8,42.9,79.0,45.5,33.5
2022-08-18,16,614.0,42.5,699.0,49.3,40.4,22.1,12.3,13.0,21.6,48.2,8.4,22.5,18.2,24.4,39.2,35.8,66.8,65.0,28.2
2022-08-18,17,343.0,36.9,412.0,41.5,23.9,12.6,5.4,6.4,13.3,29.1,5.2,13.3,11.1,12.6,22.8,20.9,39.5,39.1,16.5
2022-08-18,18,157.0,32.3,189.0,31.3,8.0,2.5,1.1,2.9,6.1,11.7,2.4,6.6,5.5,4.7,10.9,9.7,19.1,19.1,8.4
2022-08-18,19,7.0,27.7,6.0,25.8,-0.8,0.1,0.0,0.0,-0.2,-0.4,0.3,0.2,0.0,0.0,0.6,0.0,0.0,1.0,0.0
2022-08-18,20,0.0,25.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,21,0.0,24.1,0.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,22,0.0,22.5,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,23,0.0,23.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
