day,time,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-08-11,0,168.5,456.9,460.9,516.0,132.3,256.8,38.3,54.6,0.0,0.0,363.8,64.0,808.7,35.8,137.9,81.1,18.7,38.4,77.9,55.0
2022-08-11,1,160.8,457.8,450.0,435.6,129.8,267.5,37.9,53.5,0.0,0.0,347.8,59.0,816.7,37.9,142.0,78.1,8.4,38.2,82.4,53.4
2022-08-11,2,148.6,442.4,446.7,445.8,125.0,250.0,35.7,53.8,0.0,0.0,323.5,50.3,825.0,37.1,136.0,75.0,17.5,36.7,65.4,51.3
2022-08-11,3,147.6,435.8,437.5,438.0,120.5,243.8,40.5,55.1,0.0,0.0,280.9,45.9,830.1,29.9,135.6,74.8,6.5,35.8,62.2,52.3
2022-08-11,4,159.7,433.4,432.5,497.4,120.3,242.0,33.5,54.4,0.0,0.0,286.9,44.4,825.7,34.5,132.8,77.6,6.8,38.0,60.5,54.6
2022-08-11,5,140.5,434.0,437.2,445.8,118.8,243.8,38.8,54.3,0.0,0.0,271.5,41.3,809.6,31.9,133.4,77.0,6.7,38.0,70.5,51.0
2022-08-11,6,122.4,442.5,439.7,472.2,121.8,260.3,30.5,61.0,0.0,0.0,299.6,43.4,797.8,36.1,133.5,89.9,16.7,46.1,72.2,57.5
2022-08-11,7,124.1,449.0,452.2,541.0,141.9,256.1,35.8,59.8,0.0,92.7,326.7,52.2,790.1,37.3,136.6,111.4,15.0,71.3,111.7,60.2
2022-08-11,8,221.3,472.2,502.4,599.4,190.1,292.8,47.5,73.6,206.7,96.1,362.2,64.6,884.2,46.9,139.7,138.5,18.8,76.4,147.3,78.9
2022-08-11,9,235.8,500.3,523.4,667.5,202.5,332.9,58.8,69.2,205.3,96.8,371.0,65.2,959.6,47.5,149.6,178.6,21.1,74.4,177.4,98.2
2022-08-11,10,215.7,505.0,550.5,691.2,210.7,333.5,58.8,67.0,205.3,96.5,309.9,70.2,1018.1,51.0,151.4,172.8,21.4,73.8,172.1,106.9
2022-08-11,11,212.3,514.8,548.2,669.0,200.1,303.9,56.8,69.4,205.4,96.1,335.2,69.4,1062.4,50.2,148.4,173.2,22.9,77.3,219.2,102.0
2022-08-11,12,180.4,520.0,542.7,600.1,210.4,346.6,54.9,69.0,205.4,96.4,353.2,63.2,1075.3,54.0,151.7,155.8,23.3,85.5,231.9,101.7
2022-08-11,13,211.6,523.8,553.0,661.5,201.9,311.3,75.8,68.4,205.1,96.7,348.7,66.4,1054.8,54.6,154.5,145.0,22.5,82.6,175.3,95.4
2022-08-11,14,212.8,538.5,576.8,693.3,218.7,324.7,60.6,77.6,205.5,96.3,329.4,57.4,1079.4,54.7,158.6,149.1,23.8,86.4,142.2,102.3
2022-08-11,15,217.8,546.5,578.1,679.1,207.8,335.0,51.8,67.7,205.4,95.2,296.8,62.0,1077.5,53.3,149.8,150.9,24.0,86.2,138.8,101.3
2022-08-11,16,185.2,527.3,567.3,679.5,222.2,331.4,66.2,69.6,205.2,96.3,287.5,60.9,1069.6,54.6,158.9,143.6,22.5,77.0,150.0,103.7
2022-08-11,17,193.1,505.2,588.0,591.8,212.9,312.2,51.0,64.1,0.0,0.0,317.6,56.9,1077.7,52.1,149.7,138.6,23.1,81.7,175.8,84.5
2022-08-11,18,160.8,483.1,587.0,550.6,173.0,314.4,45.9,59.9,0.0,0.0,348.7,58.9,991.3,45.4,151.8,119.2,24.9,74.0,166.0,79.3
2022-08-11,19,190.5,486.1,519.6,487.4,150.2,296.4,35.4,57.9,0.0,0.0,345.6,62.3,856.8,44.8,143.2,97.3,21.4,66.5,94.7,66.2
2022-08-11,20,193.0,478.5,507.5,540.5,139.9,322.9,29.3,57.9,0.0,0.0,366.2,57.8,885.8,39.4,143.2,90.1,21.7,73.3,91.4,59.2
2022-08-11,21,197.2,476.3,492.9,471.8,142.2,277.5,39.4,56.4,0.0,0.0,363.8,61.2,854.0,42.7,149.4,85.7,19.4,60.5,109.9,60.3
2022-08-11,22,197.6,470.6,489.1,497.8,139.9,272.2,35.3,54.4,0.0,0.0,370.6,64.7,858.3,40.0,144.9,84.5,20.5,60.5,91.5,61.1
2022-08-11,23,190.0,465.1,485.7,497.8,133.2,275.1,42.5,53.9,0.0,0.0,385.8,60.1,841.9,40.1,142.7,82.2,19.3,44.5,90.4,55.9
