day,time,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-08-16,0,158.6,452.9,461.0,517.7,120.7,270.0,33.4,54.0,0.0,0.0,373.7,71.1,789.0,32.6,132.4,80.4,19.8,39.2,87.1,48.0
2022-08-16,1,170.2,432.8,449.8,459.1,116.9,245.8,27.1,54.0,0.0,0.0,345.3,81.5,810.4,38.6,140.4,76.7,11.4,37.2,78.0,51.4
2022-08-16,2,154.5,430.0,443.2,442.4,105.7,251.8,50.8,53.6,0.0,0.0,309.4,54.9,813.2,31.5,130.4,78.9,17.3,39.0,74.2,47.3
2022-08-16,3,153.4,429.0,424.3,484.2,110.6,244.4,31.3,54.2,0.0,0.0,282.0,48.2,798.9,35.8,135.8,78.3,15.8,36.1,70.1,46.8
2022-08-16,4,153.5,421.4,416.6,449.2,103.8,253.9,21.0,54.3,0.0,0.0,279.6,44.5,808.9,30.7,128.7,77.5,17.2,35.4,66.3,54.6
2022-08-16,5,149.2,419.5,421.5,449.9,113.6,238.8,32.4,55.1,0.0,0.0,280.8,42.6,795.6,30.3,128.3,77.7,10.6,34.8,65.0,48.8
2022-08-16,6,133.8,408.2,414.2,464.8,125.1,238.4,38.3,53.3,0.0,0.0,278.5,40.6,791.4,34.8,127.0,87.8,17.9,39.8,77.7,49.2
2022-08-16,7,135.1,416.1,418.2,549.5,125.7,260.6,31.8,57.0,0.0,0.0,305.9,42.9,803.9,45.4,133.4,112.7,8.4,59.2,132.3,64.6
2022-08-16,8,214.0,442.4,470.2,627.8,190.4,324.4,52.3,77.2,220.2,139.2,382.1,64.5,904.4,42.0,144.2,160.8,19.5,74.8,168.1,79.3
2022-08-16,9,212.3,500.6,525.0,665.8,223.3,331.6,54.4,72.9,210.1,137.8,358.8,69.1,972.4,49.1,155.1,170.5,21.4,77.0,153.4,105.5
2022-08-16,10,287.7,501.0,554.5,705.8,218.5,346.5,51.4,68.7,210.1,138.0,340.8,66.7,1023.3,51.9,159.8,165.9,24.2,75.3,144.2,104.4
2022-08-16,11,151.2,521.4,561.4,668.3,216.2,346.5,55.6,74.1,210.2,138.1,356.8,70.3,1017.5,56.9,154.1,166.4,24.2,85.0,240.4,104.5
2022-08-16,12,138.8,522.9,558.2,638.7,262.6,319.7,80.0,67.9,209.9,138.0,400.5,74.3,1025.0,53.7,154.3,148.1,23.9,87.4,243.6,98.5
2022-08-16,13,188.0,523.5,583.7,707.3,265.9,332.0,53.5,75.8,209.9,138.0,381.3,68.3,1010.4,54.8,160.4,150.2,24.0,79.5,174.6,94.0
2022-08-16,14,189.6,533.5,583.9,711.6,233.2,325.8,50.3,73.7,209.9,137.5,325.5,59.1,1044.1,62.7,158.4,152.3,24.7,84.5,146.2,108.0
2022-08-16,15,213.7,533.5,576.8,700.8,227.8,329.5,56.0,69.5,210.2,137.6,285.1,67.8,1077.5,59.1,161.1,146.3,24.8,79.4,149.2,98.9
2022-08-16,16,197.6,523.4,558.6,720.8,229.2,333.6,46.8,83.5,209.9,137.9,301.2,60.6,1077.5,55.2,165.0,145.3,25.4,82.6,163.6,94.1
2022-08-16,17,180.8,497.5,535.5,650.9,198.3,329.0,57.1,67.0,0.0,0.0,325.6,64.2,1060.1,62.3,153.7,140.3,25.6,77.3,167.4,84.8
2022-08-16,18,179.4,470.4,512.7,571.3,170.8,333.6,49.5,60.5,0.0,0.0,372.6,63.2,901.7,49.4,148.0,125.5,22.3,69.9,163.4,77.8
2022-08-16,19,210.0,459.9,501.0,569.1,142.9,301.4,31.7,59.1,0.0,0.0,346.8,69.7,828.2,47.9,142.4,96.5,21.6,65.4,89.3,60.2
2022-08-16,20,189.6,465.4,472.3,528.8,133.6,301.4,31.1,58.2,0.0,0.0,375.8,86.4,854.9,44.5,148.2,92.1,21.4,62.6,107.2,59.0
2022-08-16,21,204.9,461.7,487.5,492.0,137.2,277.1,21.1,55.7,0.0,0.0,383.7,64.6,841.7,44.1,142.5,87.6,20.5,46.3,91.7,57.9
2022-08-16,22,187.5,446.9,477.5,510.1,139.7,290.2,60.8,52.6,0.0,0.0,392.7,63.2,845.8,43.0,138.4,87.8,19.3,55.5,106.9,55.0
2022-08-16,23,174.6,430.7,443.0,439.5,122.4,267.1,25.4,52.0,0.0,0.0,380.2,64.9,836.6,37.1,136.6,77.4,20.3,44.9,93.1,51.9
