day,time,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-08-27,0,143.1,398.8,382.2,410.8,105.6,238.9,33.4,52.2,0.0,0.0,293.8,59.1,772.3,36.3,127.4,91.0,16.7,35.6,77.8,50.9
2022-08-27,1,140.9,411.0,374.3,466.6,100.3,238.8,22.3,51.2,0.0,0.0,281.9,53.5,790.4,29.9,128.4,92.4,6.9,35.7,65.8,51.4
2022-08-27,2,135.5,408.7,364.9,411.5,97.8,218.1,29.0,52.3,0.0,0.0,266.8,44.8,774.4,30.5,129.6,91.1,17.3,37.6,62.1,50.6
2022-08-27,3,134.3,395.0,355.9,404.1,94.7,217.3,25.4,51.8,0.0,0.0,236.1,42.2,798.0,28.9,125.8,94.3,7.0,33.8,63.9,50.6
2022-08-27,4,137.8,402.6,352.1,396.8,98.1,233.4,28.2,50.1,0.0,0.0,239.1,39.5,745.8,28.4,124.7,88.5,13.6,33.5,56.2,51.3
2022-08-27,5,130.1,400.3,356.7,393.5,96.4,223.1,32.1,50.3,0.0,0.0,213.9,39.8,775.1,27.9,124.4,87.5,6.3,33.7,59.6,49.8
2022-08-27,6,99.0,404.2,359.1,463.8,92.3,222.2,23.8,55.2,0.0,0.0,213.9,35.1,785.8,27.1,123.8,88.9,6.1,32.6,53.2,50.2
2022-08-27,7,99.7,408.0,361.3,400.0,94.3,217.3,30.5,55.2,0.0,0.0,208.0,36.4,776.1,27.4,125.0,90.6,6.0,40.5,57.6,55.7
2022-08-27,8,99.4,404.7,366.3,410.3,97.3,220.9,30.8,51.0,0.0,0.0,222.7,41.9,757.9,30.4,129.1,105.0,6.4,55.6,72.4,55.2
2022-08-27,9,86.5,412.3,367.9,403.6,100.5,214.2,38.0,51.6,0.0,0.0,231.2,40.8,614.8,30.6,135.5,108.6,7.1,56.6,80.7,65.0
2022-08-27,10,72.8,414.8,380.0,451.7,103.3,222.5,36.6,58.3,0.0,0.0,215.1,40.3,623.5,33.5,132.1,114.9,7.4,58.5,85.5,63.5
2022-08-27,11,69.7,420.3,384.9,437.3,105.4,244.2,27.3,54.2,0.0,0.0,239.7,46.2,633.2,33.3,131.2,112.2,16.3,57.3,87.4,68.8
2022-08-27,12,68.0,407.4,384.6,368.3,113.6,245.8,23.0,54.2,0.0,0.0,257.8,51.7,663.7,40.5,131.4,111.9,17.2,59.0,86.9,68.8
2022-08-27,13,72.2,396.6,392.1,401.8,120.2,230.2,45.6,56.2,0.0,0.0,250.0,55.4,641.0,33.0,133.3,119.0,17.9,59.0,76.9,60.4
2022-08-27,14,80.3,405.9,391.8,456.1,120.7,235.3,32.0,58.2,0.0,0.0,235.7,51.0,581.3,33.4,132.2,116.5,20.0,58.3,71.2,63.2
2022-08-27,15,73.2,415.9,399.5,376.6,119.4,235.3,30.3,58.6,0.0,0.0,235.7,50.1,613.3,32.9,131.4,119.4,18.7,62.7,73.6,65.2
2022-08-27,16,94.1,410.1,399.5,390.1,122.3,210.2,45.9,62.1,0.0,0.0,245.9,53.9,749.8,38.3,140.1,109.8,15.4,71.2,81.3,60.4
2022-08-27,17,112.8,409.5,389.2,451.9,115.9,254.2,31.9,58.8,0.0,0.0,267.9,52.0,752.3,35.2,140.2,111.7,18.2,57.0,78.4,55.1
2022-08-27,18,142.0,395.4,382.6,440.8,119.8,248.6,34.7,57.1,0.0,0.0,279.1,52.7,758.3,32.1,131.8,109.4,18.8,60.9,75.2,56.8
2022-08-27,19,136.9,400.5,368.1,407.7,111.1,235.4,34.3,56.1,0.0,0.0,238.0,52.3,776.3,30.7,128.6,104.9,8.1,56.3,68.4,54.6
2022-08-27,20,151.3,379.4,366.7,389.0,107.4,262.9,31.3,54.3,0.0,0.0,267.3,50.6,744.8,32.5,128.1,97.2,11.6,56.8,76.9,57.2
2022-08-27,21,148.9,393.5,371.6,447.6,110.1,238.0,31.5,54.4,0.0,0.0,278.0,54.1,816.8,32.7,135.6,95.4,10.9,45.6,95.2,55.5
2022-08-27,22,137.9,393.8,362.1,381.8,107.3,235.6,33.3,57.1,0.0,0.0,266.6,57.7,762.9,33.5,133.5,97.6,7.4,50.3,97.7,52.5
2022-08-27,23,133.4,385.0,356.4,441.6,103.0,232.8,30.4,54.3,0.0,0.0,269.0,54.0,735.2,31.4,126.0,95.8,16.6,44.3,84.9,50.6
