day,time,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-08-25,0,149.8,425.4,402.4,468.3,122.2,233.6,37.9,50.4,0.0,0.0,336.6,60.5,794.3,45.1,130.2,92.4,19.8,36.6,87.6,54.0
2022-08-25,1,157.6,417.0,391.0,423.5,114.6,225.4,31.9,52.1,0.0,0.0,296.1,54.5,791.1,32.0,132.3,96.0,18.0,38.0,83.9,53.1
2022-08-25,2,140.8,421.4,399.8,425.1,115.3,218.6,27.7,50.5,0.0,0.0,275.1,44.8,759.2,30.2,135.9,96.6,7.7,34.0,61.8,51.7
2022-08-25,3,140.9,412.3,385.0,447.2,115.7,232.4,33.7,50.4,0.0,0.0,242.2,42.5,816.0,29.7,135.9,102.1,7.0,34.9,68.2,52.2
2022-08-25,4,145.3,407.9,387.2,456.5,108.5,219.3,31.3,50.7,0.0,0.0,239.9,40.5,825.3,29.6,128.8,94.5,6.1,34.9,67.3,51.8
2022-08-25,5,129.0,406.6,384.7,412.0,102.0,235.1,37.6,53.7,0.0,0.0,224.5,37.4,780.0,29.4,129.0,96.0,6.1,37.8,69.2,51.7
2022-08-25,6,108.2,394.7,385.2,431.6,107.8,221.4,42.8,50.8,0.0,0.0,232.2,37.7,788.4,33.2,126.3,107.3,6.9,33.8,82.8,53.0
2022-08-25,7,133.5,411.0,392.3,432.6,141.8,255.6,39.2,54.1,0.0,0.0,243.7,45.9,808.1,31.0,131.7,131.9,16.6,66.7,114.4,67.2
2022-08-25,8,127.5,441.0,435.4,488.0,232.2,289.1,52.1,66.8,205.9,117.5,341.8,61.8,941.4,45.2,142.0,171.9,19.4,67.2,141.2,96.9
2022-08-25,9,166.3,466.7,473.7,566.8,241.3,305.9,65.9,67.9,205.5,106.4,373.0,64.1,967.3,50.5,148.9,178.8,20.1,80.2,134.6,109.7
2022-08-25,10,133.1,491.4,488.6,581.9,203.2,318.9,73.8,66.9,205.5,106.1,328.3,63.9,990.2,50.5,156.2,174.9,23.3,85.5,134.1,106.8
2022-08-25,11,118.1,503.0,500.1,598.5,200.4,306.6,45.8,66.6,205.6,105.7,311.9,64.7,1043.9,48.5,161.7,174.6,22.4,73.8,205.5,114.0
2022-08-25,12,150.3,500.5,516.0,558.2,207.2,332.6,54.3,67.9,205.5,105.9,374.1,66.8,1062.8,50.1,157.9,166.6,22.1,76.6,218.4,100.4
2022-08-25,13,147.2,526.7,532.7,559.8,274.8,332.2,78.6,79.8,205.1,106.1,363.3,56.8,1081.8,48.4,158.7,179.5,22.8,76.1,165.4,103.3
2022-08-25,14,144.2,548.5,542.5,617.5,263.5,324.9,59.5,69.9,205.3,105.0,299.9,54.2,1114.9,48.2,155.2,179.6,22.8,79.3,154.2,106.1
2022-08-25,15,153.3,531.9,532.2,571.8,209.5,335.4,53.9,66.8,205.3,104.7,284.4,58.7,1113.9,53.7,161.3,179.3,24.1,85.6,116.4,104.9
2022-08-25,16,134.2,531.9,520.1,608.1,213.1,287.5,49.2,66.0,205.3,104.8,233.9,68.8,1080.7,46.0,156.1,174.9,22.8,73.4,160.9,98.4
2022-08-25,17,155.7,502.4,510.7,559.7,249.9,287.6,52.4,67.0,205.2,0.0,251.1,64.9,1068.7,46.4,154.4,167.3,21.7,79.7,147.3,89.9
2022-08-25,18,216.7,486.0,453.2,529.5,162.4,273.5,33.7,68.4,0.0,0.0,289.8,58.0,1038.0,44.9,150.5,148.8,22.8,75.2,139.7,85.3
2022-08-25,19,212.1,456.6,427.5,513.4,137.2,273.7,47.1,59.0,0.0,0.0,359.7,52.3,820.6,40.8,141.2,126.2,17.5,68.5,99.0,71.8
2022-08-25,20,179.7,453.6,429.8,463.9,129.2,292.1,35.1,54.7,0.0,0.0,354.8,72.3,837.0,39.9,139.6,110.0,20.9,61.8,94.9,67.5
2022-08-25,21,160.2,453.6,410.9,491.6,131.8,273.4,27.4,52.8,0.0,0.0,319.1,62.5,803.8,38.6,142.8,106.9,18.2,42.5,92.9,63.3
2022-08-25,22,153.4,449.5,401.2,442.0,128.4,245.7,52.1,51.0,0.0,0.0,299.1,62.6,780.0,37.7,135.3,97.4,19.3,42.4,112.8,58.9
2022-08-25,23,150.4,423.5,384.6,486.1,119.9,247.1,27.1,50.5,0.0,0.0,300.8,62.6,810.8,34.2,136.8,99.8,18.0,39.8,89.4,55.7
