day,time,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-07-22,0,160.3,423.6,413.5,500.8,113.4,242.0,31.4,52.5,0.0,0.0,298.8,57.9,780.1,43.4,124.5,102.4,16.5,33.6,71.1,58.8
2022-07-22,1,166.7,423.1,404.1,463.6,109.1,207.7,26.0,48.0,0.0,0.0,282.2,54.2,721.7,37.0,124.4,97.8,7.3,31.6,68.6,57.5
2022-07-22,2,147.1,402.9,394.3,436.6,109.1,221.4,34.4,48.7,0.0,0.0,249.2,47.4,741.3,33.5,116.3,92.6,7.2,33.3,62.3,57.2
2022-07-22,3,185.2,403.4,390.0,435.7,105.1,207.5,25.4,48.7,0.0,0.0,236.2,43.0,756.6,28.9,126.1,97.0,15.0,32.2,64.9,55.3
2022-07-22,4,155.3,400.7,374.5,430.2,101.0,204.4,28.1,47.1,0.0,0.0,227.5,40.8,760.2,33.5,127.4,90.3,12.6,31.9,70.5,54.7
2022-07-22,5,145.3,416.5,375.3,492.0,93.5,212.3,32.9,47.7,0.0,0.0,211.5,39.1,740.4,33.1,125.9,95.9,0.0,31.2,78.0,54.3
2022-07-22,6,118.0,412.3,377.1,485.6,98.8,235.5,24.1,47.6,0.0,0.0,235.0,35.8,748.8,42.4,127.7,99.7,14.4,32.9,70.4,57.0
2022-07-22,7,108.4,418.8,397.1,472.6,113.2,275.3,46.1,48.8,0.0,0.0,312.1,44.4,702.4,40.8,128.0,130.7,16.2,77.3,114.2,77.0
2022-07-22,8,144.4,467.2,436.2,552.2,174.4,332.5,45.2,69.4,210.1,140.0,384.3,61.7,763.0,42.3,138.6,172.6,19.7,78.5,122.5,86.9
2022-07-22,9,160.0,467.6,454.6,624.6,185.9,315.8,36.1,77.1,210.0,138.5,447.5,67.1,850.8,45.4,148.2,189.1,20.0,86.2,129.0,97.2
2022-07-22,10,155.9,495.7,476.5,595.3,188.4,352.8,49.1,69.1,210.0,138.5,379.6,63.2,867.2,54.1,156.3,189.2,21.5,83.7,146.1,102.8
2022-07-22,11,121.1,515.4,478.0,620.0,188.7,331.4,65.3,63.6,210.0,138.2,372.0,60.3,891.9,48.7,150.1,188.2,22.3,83.6,213.6,112.3
2022-07-22,12,156.2,499.5,479.8,606.4,179.2,325.8,54.4,68.3,210.1,138.4,455.5,57.8,874.0,46.8,155.2,165.5,21.5,84.4,210.0,103.8
2022-07-22,13,127.9,508.8,516.8,578.2,193.1,341.8,65.3,69.4,210.0,138.1,418.8,55.9,918.1,48.1,156.2,183.1,21.2,89.5,195.0,110.4
2022-07-22,14,141.9,527.3,527.9,582.6,243.3,348.9,62.7,64.6,209.9,138.3,365.1,53.9,939.5,55.1,151.1,184.2,21.6,92.0,136.9,115.9
2022-07-22,15,150.9,520.0,518.9,607.2,261.5,345.5,72.5,63.8,210.1,138.1,383.8,51.8,934.7,50.9,146.0,183.3,21.9,94.3,120.5,109.5
2022-07-22,16,60.4,526.1,498.2,540.1,237.8,362.5,71.2,64.4,209.9,137.6,296.5,54.9,953.9,45.8,150.7,180.4,22.7,97.0,154.0,109.4
2022-07-22,17,115.7,527.2,507.1,559.5,245.9,334.3,54.6,62.2,209.7,0.0,271.3,57.0,880.8,46.4,147.8,173.5,21.5,80.2,142.5,99.9
2022-07-22,18,155.9,473.5,469.8,569.6,152.6,316.0,54.6,56.5,0.0,0.0,309.4,54.6,881.2,46.4,141.0,151.4,19.1,84.3,144.1,85.4
2022-07-22,19,208.8,468.3,432.7,496.2,119.7,310.1,61.4,49.9,0.0,0.0,301.1,56.2,746.2,40.3,140.3,131.2,17.7,62.1,97.9,63.9
2022-07-22,20,225.2,446.6,425.1,497.0,112.9,323.1,35.3,53.9,0.0,0.0,305.5,55.2,778.9,40.3,139.9,123.1,17.0,61.8,104.4,60.6
2022-07-22,21,186.9,450.3,418.6,494.7,105.6,277.1,40.9,48.7,0.0,0.0,317.5,59.4,778.0,38.1,127.4,106.1,7.4,48.0,93.7,60.8
2022-07-22,22,173.9,432.1,406.9,448.1,101.2,272.8,40.7,49.0,0.0,0.0,319.2,61.2,801.8,34.3,131.3,97.2,16.4,45.8,77.7,62.0
2022-07-22,23,167.1,417.4,409.9,444.4,99.5,266.6,31.7,49.0,0.0,0.0,304.1,60.3,739.7,33.2,126.4,101.5,17.0,40.2,79.9,60.7
