day,time,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-07-26,0,169.0,428.8,416.0,454.0,117.0,251.3,35.8,50.1,0.0,0.0,349.4,56.5,780.2,38.4,132.0,104.3,16.9,36.5,78.8,56.6
2022-07-26,1,170.7,418.8,403.7,478.6,117.8,226.8,26.1,49.3,0.0,0.0,309.9,50.5,809.6,30.9,130.1,102.6,17.0,33.3,80.4,57.0
2022-07-26,2,148.7,416.9,400.0,488.6,111.0,229.7,24.1,54.0,0.0,0.0,271.8,42.6,756.5,35.5,128.7,101.2,15.8,34.4,70.2,54.0
2022-07-26,3,152.2,407.2,388.7,436.8,111.2,244.3,44.8,50.4,0.0,0.0,247.2,39.7,729.6,28.8,128.1,104.3,7.0,32.6,59.6,55.5
2022-07-26,4,153.9,406.0,393.3,431.2,109.3,238.6,28.4,49.6,0.0,0.0,244.1,37.7,734.0,34.7,126.9,100.4,7.4,33.1,76.9,57.3
2022-07-26,5,137.4,411.7,389.8,433.3,112.2,222.4,38.3,49.5,0.0,0.0,217.2,36.3,769.5,29.5,127.5,96.3,7.0,31.5,72.3,57.1
2022-07-26,6,119.1,421.4,386.6,499.7,120.8,243.0,30.5,50.2,0.0,0.0,222.2,35.6,735.6,29.4,126.5,115.8,7.1,38.5,79.6,64.8
2022-07-26,7,111.6,428.9,389.2,440.7,125.1,258.3,30.4,58.4,0.0,0.0,250.7,46.3,775.6,35.7,128.3,139.8,18.3,66.7,116.9,76.0
2022-07-26,8,132.8,461.3,451.2,567.6,201.4,292.3,41.0,71.9,242.0,107.3,337.0,64.3,854.9,38.4,137.9,174.5,19.1,87.8,145.9,90.6
2022-07-26,9,143.9,494.9,489.0,593.6,203.4,309.0,56.9,68.6,205.2,107.3,385.3,63.6,901.8,50.7,155.9,181.4,22.1,84.1,156.0,113.3
2022-07-26,10,109.6,501.2,502.6,615.1,235.7,330.1,51.0,68.8,205.4,106.6,341.0,61.2,963.7,49.5,156.1,192.3,22.7,95.5,191.1,118.9
2022-07-26,11,107.9,512.4,515.3,570.2,235.5,316.2,70.5,67.2,205.3,106.3,341.0,64.4,1016.2,52.4,155.1,197.2,20.9,86.3,206.2,125.2
2022-07-26,12,82.9,530.0,504.7,583.9,215.4,321.9,51.4,64.9,205.2,106.2,378.4,66.7,1079.2,51.7,148.7,189.0,23.8,89.6,191.6,122.4
2022-07-26,13,168.0,543.8,551.2,612.3,235.9,365.7,62.6,66.8,205.1,106.2,378.4,67.8,1065.7,54.1,167.1,213.4,22.1,92.6,160.4,121.5
2022-07-26,14,132.6,550.5,568.2,660.3,261.5,352.7,58.5,81.5,205.5,105.8,335.6,58.2,1038.3,55.1,160.9,220.5,22.3,95.1,149.5,122.4
2022-07-26,15,176.2,549.7,570.7,659.5,261.5,349.5,55.3,68.1,205.2,106.4,327.8,62.6,1025.5,47.5,160.7,214.3,23.6,90.6,156.5,108.9
2022-07-26,16,150.8,549.4,538.3,653.4,243.9,341.6,56.4,70.1,205.3,105.4,315.1,59.4,1015.8,49.5,165.1,192.5,23.9,89.3,187.5,109.6
2022-07-26,17,179.8,539.8,542.4,591.9,266.0,327.0,38.7,68.0,0.0,0.0,329.2,59.3,978.6,49.5,160.8,183.7,22.6,91.7,184.0,104.1
2022-07-26,18,172.0,513.4,508.2,572.8,231.8,320.6,57.0,59.6,0.0,0.0,345.4,59.6,873.4,48.4,154.7,167.4,17.7,71.4,170.2,81.2
2022-07-26,19,236.5,478.7,487.1,500.2,181.8,277.5,42.5,56.9,0.0,0.0,339.5,60.4,814.1,47.3,141.5,123.6,18.9,72.9,85.5,66.1
2022-07-26,20,215.6,477.3,479.5,510.0,162.4,313.9,28.9,59.3,0.0,0.0,351.1,57.4,856.0,42.6,147.8,123.6,21.1,65.8,98.3,68.9
2022-07-26,21,188.4,475.9,472.9,553.0,144.9,268.3,29.3,54.9,0.0,0.0,346.5,62.2,818.2,40.5,144.5,108.9,19.5,62.0,103.7,62.1
2022-07-26,22,173.1,467.7,452.1,504.1,129.9,262.6,29.9,55.6,0.0,0.0,360.8,62.3,802.4,37.4,136.9,106.1,19.0,58.8,81.6,64.2
2022-07-26,23,167.7,458.6,443.6,524.4,124.8,250.4,14.7,58.1,0.0,0.0,348.7,63.9,787.5,34.4,136.1,104.3,19.0,57.6,94.3,61.9
