day,time,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-07-28,0,156.7,434.2,417.1,517.4,121.1,250.4,26.4,50.6,0.0,0.0,352.9,61.3,751.1,33.8,132.4,98.3,18.8,38.0,91.7,62.7
2022-07-28,1,153.2,431.5,419.2,456.0,109.8,224.3,30.7,51.5,0.0,0.0,320.4,54.2,764.3,32.7,134.6,98.0,14.8,37.8,78.7,62.4
2022-07-28,2,126.6,438.6,415.4,446.1,112.2,228.1,31.0,52.3,0.0,0.0,297.4,46.7,760.6,31.5,132.2,95.9,15.3,36.6,64.9,62.0
2022-07-28,3,129.3,427.3,398.1,462.3,102.9,200.7,26.4,51.8,0.0,0.0,268.3,41.5,741.9,30.2,132.8,98.9,6.2,36.1,62.7,61.1
2022-07-28,4,132.5,411.2,394.6,503.6,97.4,196.0,29.0,53.9,0.0,0.0,255.2,39.8,759.9,30.7,129.5,97.3,0.0,34.1,71.9,61.2
2022-07-28,5,127.0,417.3,395.3,442.1,99.8,201.3,43.0,51.0,0.0,0.0,241.4,38.7,741.3,32.8,131.7,94.0,0.0,33.9,63.7,60.4
2022-07-28,6,97.7,421.8,396.6,455.0,99.9,229.8,29.0,52.2,0.0,0.0,250.3,40.1,738.1,29.7,132.0,107.2,6.3,34.4,77.1,66.5
2022-07-28,7,110.0,445.8,416.4,506.3,140.3,270.2,32.9,55.5,205.6,133.7,279.6,40.6,766.9,33.3,137.1,131.3,8.9,82.6,122.7,85.6
2022-07-28,8,105.2,467.4,446.9,534.8,181.8,318.9,43.4,76.0,205.6,106.8,447.2,58.7,829.9,42.2,154.6,179.6,20.1,73.6,162.9,93.5
2022-07-28,9,88.0,501.8,505.3,672.6,208.7,352.8,41.6,78.0,205.5,102.5,449.4,66.9,916.6,50.9,154.5,184.1,23.4,88.3,200.0,120.5
2022-07-28,10,100.1,527.6,532.6,649.3,235.1,342.6,51.7,73.0,205.2,102.2,442.6,65.5,947.8,53.4,160.4,187.2,22.8,84.5,170.5,122.2
2022-07-28,11,103.1,548.0,531.6,589.2,239.7,401.6,40.3,74.3,205.4,100.6,467.8,61.0,946.6,51.1,165.4,190.6,23.6,92.9,234.0,119.1
2022-07-28,12,137.9,554.3,549.3,609.2,234.9,348.8,40.9,76.3,205.3,100.5,466.9,60.0,1011.7,45.9,166.4,176.9,23.9,86.9,226.7,123.3
2022-07-28,13,102.3,569.2,578.2,584.9,261.4,375.7,46.3,74.9,205.4,100.9,480.0,64.8,1011.7,52.4,178.5,187.1,25.1,89.0,210.7,122.8
2022-07-28,14,67.5,562.0,572.5,556.0,294.9,352.6,45.0,76.1,205.5,100.7,397.0,64.2,1125.6,53.3,177.2,192.1,24.5,91.7,158.2,121.0
2022-07-28,15,69.4,582.2,586.5,611.2,255.1,366.0,50.0,76.8,205.6,99.8,412.2,59.2,1047.5,50.8,175.8,191.7,24.5,85.6,142.2,121.3
2022-07-28,16,144.2,552.2,564.3,600.4,252.0,384.6,65.9,82.3,205.3,97.4,408.7,56.9,1015.0,49.0,169.1,180.7,24.5,78.6,162.2,103.7
2022-07-28,17,139.2,560.4,559.3,605.1,242.8,342.4,66.1,66.6,205.1,0.0,363.6,50.5,894.7,54.9,164.7,173.8,22.6,74.6,162.5,100.3
2022-07-28,18,166.0,517.9,523.8,606.1,194.1,329.1,34.4,66.8,0.0,0.0,359.1,62.6,829.0,50.1,154.8,165.5,20.7,83.1,165.5,74.7
2022-07-28,19,230.4,497.5,510.2,520.4,158.1,320.6,39.2,62.7,0.0,0.0,397.2,58.4,835.8,48.8,154.0,126.8,11.9,67.1,101.1,59.7
2022-07-28,20,223.2,505.3,494.4,545.7,144.2,310.1,25.2,62.3,0.0,0.0,432.0,65.9,832.4,42.4,150.7,120.5,12.6,64.5,99.9,59.6
2022-07-28,21,199.8,480.3,477.9,481.5,128.1,310.1,32.4,74.6,0.0,0.0,404.8,68.2,834.4,39.5,144.4,106.1,18.6,52.9,101.6,68.3
2022-07-28,22,181.4,462.3,451.7,528.9,130.4,287.5,31.6,57.3,0.0,0.0,392.1,61.4,800.3,40.1,147.3,106.9,9.2,61.0,93.8,59.1
2022-07-28,23,182.2,459.5,439.8,482.9,129.0,283.6,28.9,55.0,0.0,0.0,401.0,62.1,811.9,46.7,147.9,108.3,17.6,48.1,101.5,55.8
