day,time,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-07-18,0,145.3,430.1,408.4,496.0,120.0,275.1,11.8,54.9,0.0,0.0,347.8,72.4,822.4,30.9,118.3,98.3,16.6,40.2,82.0,53.4
2022-07-18,1,150.0,421.3,412.8,438.7,112.2,246.0,21.4,58.0,0.0,0.0,332.5,55.0,770.4,34.2,118.2,99.5,7.9,33.4,62.3,53.4
2022-07-18,2,132.4,401.7,400.2,417.8,108.6,246.8,19.4,52.9,0.0,0.0,290.0,46.6,745.3,33.8,111.2,99.3,6.2,35.1,58.6,52.6
2022-07-18,3,130.0,399.6,381.4,475.4,104.5,237.1,19.9,54.7,0.0,0.0,240.4,42.9,702.5,34.1,109.9,102.5,5.9,35.3,56.3,50.5
2022-07-18,4,136.1,398.4,383.7,386.1,95.7,258.4,36.8,54.0,0.0,0.0,231.0,36.4,761.2,33.6,110.8,97.7,3.1,34.9,69.3,51.1
2022-07-18,5,117.7,409.9,372.2,405.8,95.0,239.2,28.5,53.4,0.0,0.0,224.0,37.0,721.2,28.5,108.8,95.8,0.0,31.9,59.8,51.0
2022-07-18,6,102.0,417.1,365.3,440.9,107.4,248.7,22.4,52.8,0.0,0.0,238.0,37.9,731.5,29.7,110.0,105.1,14.7,35.5,75.6,61.0
2022-07-18,7,105.7,407.0,379.4,495.4,112.9,276.0,52.7,61.4,210.3,285.6,265.9,44.0,746.2,33.4,113.5,138.2,14.9,67.0,130.7,67.0
2022-07-18,8,173.0,471.4,403.2,586.0,172.9,304.3,52.7,61.4,209.9,138.5,326.1,68.9,825.9,40.3,123.3,172.6,17.8,79.1,148.9,87.1
2022-07-18,9,163.5,483.9,456.2,628.9,185.6,327.6,47.1,75.5,209.7,137.3,344.0,63.7,930.3,43.3,132.3,185.9,20.4,89.8,128.5,100.2
2022-07-18,10,183.0,506.9,476.1,651.5,185.4,319.8,49.5,69.4,209.7,137.3,329.8,61.8,931.3,54.2,134.5,202.8,22.0,93.4,138.4,107.8
2022-07-18,11,180.8,495.1,475.6,628.6,203.3,317.4,44.9,64.2,210.1,137.7,308.0,69.1,935.5,47.1,136.3,212.9,21.1,86.7,212.8,105.4
2022-07-18,12,124.8,494.5,469.1,657.8,195.1,327.2,59.4,68.0,210.2,137.6,314.8,58.1,993.3,45.8,137.3,206.7,20.6,93.1,201.7,104.2
2022-07-18,13,160.8,501.1,501.5,626.8,215.5,324.6,57.0,64.5,209.9,137.7,334.3,60.7,909.4,55.5,141.7,210.3,22.0,90.4,162.5,121.4
2022-07-18,14,279.0,502.7,519.2,653.7,225.9,348.1,60.0,73.7,209.9,137.1,246.1,47.7,942.4,52.8,151.4,204.5,22.9,92.8,112.2,106.5
2022-07-18,15,170.7,508.9,511.7,622.3,220.3,333.2,62.8,63.5,210.1,137.3,244.6,53.6,902.3,53.1,146.0,203.0,22.7,87.6,140.6,99.7
2022-07-18,16,185.3,503.6,492.6,665.9,213.0,334.4,62.5,66.7,210.1,137.6,246.4,53.6,934.1,48.6,141.6,198.7,22.6,97.1,139.7,98.1
2022-07-18,17,157.5,496.8,473.8,600.3,207.6,320.5,64.1,75.5,0.0,0.0,262.8,51.2,896.5,53.0,140.0,174.1,20.8,86.3,151.1,96.7
2022-07-18,18,147.4,471.5,471.2,585.7,163.3,288.8,34.8,58.9,0.0,0.0,357.0,53.7,845.4,47.2,129.4,158.8,18.2,82.1,151.7,72.1
2022-07-18,19,177.6,480.6,442.6,519.1,134.9,291.3,38.0,53.1,0.0,0.0,370.8,53.9,818.9,43.3,128.9,122.4,22.6,71.9,88.1,65.8
2022-07-18,20,180.7,476.9,454.3,559.3,133.1,303.4,53.6,53.7,0.0,0.0,381.7,59.5,847.3,46.5,132.4,121.1,21.2,77.7,94.8,69.0
2022-07-18,21,178.1,476.1,451.3,483.9,123.9,284.8,24.4,51.6,0.0,0.0,336.2,82.9,800.0,39.6,128.9,104.0,11.2,51.1,90.1,65.6
2022-07-18,22,166.3,472.7,433.8,482.5,116.6,277.2,33.1,49.4,0.0,0.0,356.8,69.2,815.1,43.0,126.6,103.9,8.2,48.2,86.7,65.8
2022-07-18,23,164.7,459.4,422.1,514.9,114.4,271.5,22.3,49.9,0.0,0.0,364.1,64.7,829.2,32.1,125.9,103.5,10.0,44.5,90.8,58.5
