day,time,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-08-23,0,146.1,439.3,440.3,416.8,137.1,255.9,37.0,52.5,0.0,0.0,359.7,63.1,776.0,39.1,135.1,115.6,17.8,42.7,84.3,54.1
2022-08-23,1,145.1,424.9,437.5,407.5,130.5,250.3,28.0,56.9,0.0,0.0,313.1,57.2,786.7,36.4,137.4,108.2,18.0,36.7,71.2,48.1
2022-08-23,2,143.1,416.1,434.4,455.5,129.7,247.5,37.4,52.2,0.0,0.0,286.9,50.9,775.4,34.6,131.8,108.7,10.9,37.8,69.3,48.8
2022-08-23,3,132.5,428.1,416.0,412.3,131.7,237.7,49.3,52.7,0.0,0.0,271.4,42.6,775.6,32.1,132.3,110.9,7.9,36.1,61.3,49.0
2022-08-23,4,140.2,417.7,416.3,404.1,125.8,249.9,37.0,52.5,0.0,0.0,259.8,40.9,794.1,29.9,129.9,114.1,7.5,35.9,65.6,48.8
2022-08-23,5,135.2,428.0,422.7,405.9,128.6,224.0,36.4,52.6,0.0,0.0,256.8,39.8,775.7,30.9,129.8,110.5,7.5,36.5,71.5,51.4
2022-08-23,6,111.9,424.3,410.8,490.6,132.4,232.4,26.1,59.0,0.0,0.0,260.9,38.3,758.9,34.8,129.6,124.2,7.4,49.0,67.5,51.5
2022-08-23,7,158.5,446.5,432.5,457.2,161.5,270.6,36.9,64.6,205.8,108.9,338.3,42.7,770.6,38.4,132.2,167.1,8.6,69.5,119.2,61.8
2022-08-23,8,154.0,447.3,458.7,547.3,211.0,315.3,53.0,66.1,205.4,108.7,340.5,66.9,830.7,38.9,143.8,229.6,10.9,66.9,146.3,94.3
2022-08-23,9,168.1,484.2,517.7,639.6,225.5,322.8,44.0,67.4,205.4,105.7,365.6,65.7,980.2,50.2,152.6,243.3,14.9,80.5,146.3,112.4
2022-08-23,10,150.7,505.9,532.5,652.7,247.6,340.8,67.6,68.8,205.1,105.8,364.4,64.8,994.6,56.5,153.3,234.0,25.0,83.4,139.3,116.6
2022-08-23,11,189.8,508.6,527.9,658.8,242.9,336.2,60.6,69.1,205.4,105.7,352.5,65.1,1032.0,50.0,160.7,239.0,24.9,78.3,214.7,120.0
2022-08-23,12,145.8,522.9,534.8,617.9,280.8,326.2,57.8,73.7,205.2,104.6,406.0,67.4,1029.8,55.8,158.0,201.0,24.6,73.7,253.2,104.0
2022-08-23,13,175.8,527.7,557.5,601.5,277.4,335.5,47.8,78.4,205.2,104.3,394.7,60.9,1020.2,61.5,154.3,204.5,25.1,82.2,176.6,107.6
2022-08-23,14,179.5,516.8,545.9,671.1,240.8,316.6,72.1,70.6,205.3,104.1,339.9,60.1,1041.9,56.6,162.1,204.4,25.3,84.2,166.8,108.1
2022-08-23,15,199.3,528.2,545.6,692.3,235.7,314.6,71.7,66.9,205.1,104.3,333.2,68.2,1120.1,52.3,159.0,202.0,25.3,77.2,147.4,105.3
2022-08-23,16,177.1,519.4,528.0,647.1,230.1,327.2,49.6,66.1,205.2,103.6,262.6,63.7,1110.2,54.2,150.3,191.6,25.4,82.5,154.9,108.5
2022-08-23,17,145.0,489.0,516.1,628.9,223.7,325.0,49.7,65.4,0.0,0.0,303.0,65.4,1117.8,54.2,154.9,172.8,24.3,85.2,174.7,99.6
2022-08-23,18,165.4,463.7,507.4,618.8,178.8,323.8,38.5,59.7,0.0,0.0,330.9,55.7,994.2,49.8,156.7,148.6,25.0,78.6,180.2,91.7
2022-08-23,19,168.5,457.8,479.8,512.3,165.4,311.8,53.3,61.3,0.0,0.0,345.4,61.5,822.1,47.0,145.6,135.6,21.6,68.1,97.3,78.7
2022-08-23,20,161.7,456.7,476.7,564.0,199.9,310.9,38.2,57.8,0.0,0.0,346.5,58.4,832.2,47.3,148.4,136.0,21.8,66.4,91.6,63.0
2022-08-23,21,163.4,451.7,459.0,484.1,172.4,300.3,49.0,56.3,0.0,0.0,347.0,87.2,815.6,40.9,143.3,123.8,19.2,66.6,91.6,60.2
2022-08-23,22,155.5,444.6,450.4,471.2,139.4,281.1,29.6,71.7,0.0,0.0,354.4,65.7,787.3,42.8,150.1,121.5,14.6,51.0,89.1,56.0
2022-08-23,23,156.2,438.1,442.8,511.3,134.5,272.2,31.7,54.4,0.0,0.0,341.2,68.6,764.7,41.1,137.2,118.9,19.1,47.5,90.3,55.8
