day,time,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-08-05,0,152.4,441.2,463.7,438.4,130.3,256.0,40.9,53.6,0.0,0.0,383.1,68.7,853.6,34.3,143.9,78.2,16.7,45.1,83.4,60.8
2022-08-05,1,154.5,437.3,442.2,425.7,123.3,256.7,24.7,53.0,0.0,0.0,354.4,59.4,817.6,31.1,139.1,77.5,8.6,40.5,84.8,62.9
2022-08-05,2,142.2,424.9,445.5,486.4,122.9,244.0,28.5,53.8,0.0,0.0,338.4,51.4,836.5,27.4,138.5,78.3,7.8,38.6,67.8,59.2
2022-08-05,3,140.1,431.6,439.5,435.9,115.3,235.5,33.7,54.3,0.0,0.0,302.6,44.5,826.5,27.7,142.3,80.4,6.7,38.5,67.7,57.5
2022-08-05,4,166.8,423.1,433.1,437.1,112.6,234.5,52.9,55.7,0.0,0.0,296.5,39.7,835.9,28.0,135.8,75.1,16.4,38.5,63.4,58.0
2022-08-05,5,133.3,432.5,437.8,442.8,112.4,258.2,28.0,54.3,0.0,0.0,273.7,41.6,857.6,28.9,143.6,84.4,7.4,39.5,71.4,56.9
2022-08-05,6,120.5,435.3,430.6,463.0,134.4,241.5,31.6,53.7,0.0,0.0,288.8,39.9,858.1,30.0,136.4,90.4,16.4,38.2,71.5,65.8
2022-08-05,7,126.1,446.6,444.6,514.7,129.9,260.1,43.7,55.5,210.2,286.2,320.7,44.1,814.7,35.1,137.0,110.6,7.9,68.3,117.7,83.6
2022-08-05,8,201.9,466.8,481.3,609.4,187.1,290.7,46.6,75.3,210.3,138.6,343.9,67.2,875.9,39.7,151.7,156.1,19.0,70.5,149.1,90.1
2022-08-05,9,181.3,520.2,544.0,659.0,228.1,347.5,43.1,69.0,210.0,137.7,338.9,69.4,983.9,45.9,163.8,164.0,22.4,79.3,145.2,114.7
2022-08-05,10,176.5,538.1,575.6,647.9,241.8,347.1,44.3,74.8,210.0,137.8,318.6,58.6,1025.5,53.5,166.2,162.5,21.4,90.0,184.3,124.0
2022-08-05,11,173.3,528.8,572.5,673.1,235.8,380.8,51.1,80.1,210.1,137.4,311.8,63.9,1068.0,47.3,164.8,151.8,23.0,82.0,240.6,126.8
2022-08-05,12,146.5,528.6,568.4,605.5,237.5,331.0,54.5,76.1,210.4,137.8,366.9,68.1,1053.9,54.3,159.3,153.8,23.0,89.2,237.4,111.1
2022-08-05,13,182.2,565.0,585.2,649.2,245.5,361.1,54.5,75.8,209.9,137.6,378.2,53.3,1092.9,54.6,167.7,150.0,23.1,84.9,179.6,121.4
2022-08-05,14,198.0,553.1,591.2,705.1,286.7,359.0,57.9,69.7,210.0,137.8,316.9,52.7,1105.8,58.2,163.9,150.6,23.4,84.4,139.9,118.4
2022-08-05,15,199.1,569.0,602.5,666.8,269.5,363.0,67.9,83.8,209.7,138.0,290.1,54.8,1131.3,53.2,163.1,150.3,22.5,93.2,144.9,113.7
2022-08-05,16,210.5,553.6,594.1,668.7,245.1,332.6,56.2,65.2,209.9,137.3,283.4,55.1,1103.5,52.1,167.9,139.3,23.4,82.1,186.6,105.2
2022-08-05,17,173.4,523.1,576.7,613.8,237.5,344.3,50.5,61.5,0.0,0.0,325.9,62.4,1157.9,52.6,164.8,129.8,22.0,77.5,175.8,100.1
2022-08-05,18,195.2,506.5,524.4,560.5,192.9,338.5,55.3,61.8,0.0,0.0,375.9,70.1,1038.1,44.3,157.6,118.4,19.8,69.0,183.8,83.0
2022-08-05,19,226.6,488.7,488.8,596.0,151.3,290.2,39.0,57.6,0.0,0.0,373.4,67.1,903.6,37.3,145.2,100.7,19.5,76.4,97.9,72.4
2022-08-05,20,225.2,477.0,484.9,508.6,146.2,303.2,53.5,57.5,0.0,0.0,376.1,60.5,872.8,39.8,146.7,88.6,20.7,66.3,92.5,66.3
2022-08-05,21,212.8,465.8,477.5,508.5,138.8,285.1,38.2,55.7,0.0,0.0,378.2,65.2,860.4,37.2,143.5,84.5,18.1,50.6,93.6,57.8
2022-08-05,22,191.4,447.8,465.3,528.6,132.9,262.9,32.9,56.7,0.0,0.0,372.3,67.4,880.3,37.7,143.8,82.4,16.2,46.8,105.5,60.5
2022-08-05,23,196.7,446.4,458.9,454.2,127.8,267.6,34.5,55.0,0.0,0.0,373.7,69.9,869.0,33.5,149.0,81.7,11.4,51.6,89.5,61.7
