day,time,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-07-04,0,147.8,420.7,396.0,480.2,121.9,255.3,28.8,50.2,0.0,0.0,337.2,67.1,792.5,34.5,114.3,97.7,2.8,34.3,81.7,53.9
2022-07-04,1,154.0,417.3,389.2,539.1,119.0,223.3,19.3,49.9,0.0,0.0,326.8,77.5,795.7,34.6,108.1,101.0,0.0,35.3,71.6,53.9
2022-07-04,2,138.6,412.5,383.5,468.9,115.5,233.1,28.6,55.0,0.0,0.0,291.8,47.5,810.5,32.7,113.2,96.4,0.0,33.2,58.8,52.5
2022-07-04,3,142.0,394.9,385.1,468.9,116.5,212.0,18.5,50.2,0.0,0.0,270.7,43.8,802.7,34.7,110.8,100.4,0.0,35.8,64.4,51.6
2022-07-04,4,153.3,416.8,375.4,457.2,113.3,203.9,28.1,50.3,0.0,0.0,260.9,41.8,766.6,35.3,107.1,97.3,0.0,36.1,65.5,50.5
2022-07-04,5,116.8,416.1,383.5,468.4,116.8,203.9,53.4,50.2,0.0,0.0,237.1,39.7,798.4,30.3,113.4,99.9,13.4,35.8,60.4,51.8
2022-07-04,6,114.0,417.2,381.5,543.2,128.5,278.1,15.3,49.9,0.0,0.0,263.0,39.9,779.8,29.9,108.3,111.4,15.2,49.8,95.8,65.8
2022-07-04,7,106.8,430.1,404.4,532.0,147.5,272.5,25.7,55.1,0.0,0.0,288.8,55.2,790.9,35.2,121.4,139.6,15.1,64.5,118.7,72.7
2022-07-04,8,168.2,457.6,434.4,583.7,250.7,317.8,38.6,71.7,211.4,140.9,348.7,63.9,893.1,44.2,130.6,181.5,18.2,70.3,153.3,93.5
2022-07-04,9,129.3,488.8,510.6,664.0,264.3,359.4,50.3,79.9,210.0,138.2,343.8,67.9,974.4,56.6,140.9,201.5,17.4,78.1,151.4,109.7
2022-07-04,10,241.3,522.2,526.7,664.5,263.6,353.7,49.1,74.1,209.9,138.3,352.3,65.0,993.9,58.3,147.6,194.7,20.7,87.2,160.2,112.8
2022-07-04,11,141.5,532.8,527.8,705.3,307.5,346.2,59.3,78.6,210.0,138.0,320.5,84.7,1040.9,57.9,144.4,198.8,21.5,81.9,191.2,114.5
2022-07-04,12,116.2,534.8,518.3,672.4,269.1,372.3,46.8,78.1,209.9,138.1,366.4,74.4,1010.8,50.9,146.0,179.6,20.7,84.9,211.0,105.4
2022-07-04,13,106.9,523.7,530.3,668.8,276.9,360.9,57.2,76.5,209.7,138.5,366.0,61.3,1054.4,50.2,145.9,185.2,20.3,78.3,159.9,105.4
2022-07-04,14,124.8,555.9,529.7,724.6,281.1,354.2,56.3,76.0,209.7,138.4,322.7,52.8,1046.3,55.4,143.4,190.4,22.8,95.9,142.2,108.7
2022-07-04,15,135.9,542.7,548.4,671.7,283.4,377.0,57.7,73.6,209.7,138.0,277.4,53.6,1137.3,53.0,144.5,184.1,15.0,94.4,140.2,106.6
2022-07-04,16,147.0,555.0,555.6,690.3,280.2,339.0,47.6,70.7,209.5,138.0,283.6,52.3,1088.6,50.2,145.6,179.2,22.4,83.1,164.4,102.6
2022-07-04,17,157.8,551.3,542.7,621.1,265.0,371.6,66.0,72.2,0.0,0.0,302.7,54.4,1061.4,49.2,144.1,177.4,20.9,92.1,167.6,100.8
2022-07-04,18,157.9,485.9,518.8,557.8,230.5,352.1,24.9,65.3,0.0,0.0,370.5,63.4,1019.6,45.9,140.3,165.3,17.5,70.7,166.7,89.2
2022-07-04,19,197.2,466.0,465.7,594.0,179.2,308.0,34.8,53.3,0.0,0.0,384.1,60.8,947.3,46.1,135.3,123.7,18.7,71.1,99.0,74.5
2022-07-04,20,182.0,467.4,458.7,519.4,175.0,345.1,34.7,53.5,0.0,0.0,391.4,65.7,835.5,41.3,127.3,118.2,16.9,78.1,92.6,63.6
2022-07-04,21,181.0,469.3,444.7,548.5,163.1,282.7,31.7,54.0,0.0,0.0,350.3,63.3,812.8,40.5,126.3,105.1,17.8,47.9,95.1,66.6
2022-07-04,22,181.0,455.9,434.9,530.6,199.0,278.6,29.8,53.0,0.0,0.0,358.2,61.4,806.3,38.0,125.7,98.8,15.9,46.8,91.1,64.8
2022-07-04,23,168.7,454.4,420.5,475.1,138.1,279.7,25.5,52.5,0.0,0.0,350.9,62.7,797.4,36.1,122.9,101.2,7.0,61.9,100.4,63.4
