day,time,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-07-01,0,147.8,419.0,408.8,497.6,129.3,262.2,19.3,49.7,0.0,0.0,322.7,63.0,829.0,35.2,123.1,102.9,17.9,40.3,82.2,63.1
2022-07-01,1,147.8,424.5,397.2,442.3,123.5,245.5,19.8,49.5,0.0,0.0,296.4,56.9,824.8,34.3,117.4,102.2,8.1,38.9,73.6,61.7
2022-07-01,2,135.9,409.9,388.8,445.9,121.5,271.0,19.3,48.5,0.0,0.0,274.2,51.7,846.2,29.1,112.5,104.5,7.7,36.5,83.6,61.2
2022-07-01,3,142.2,403.0,380.6,506.2,112.3,231.5,19.9,49.2,0.0,0.0,236.6,40.1,828.1,33.2,110.6,104.1,6.9,34.9,68.9,60.8
2022-07-01,4,146.8,407.8,388.0,431.9,113.9,230.2,19.8,48.9,0.0,0.0,232.8,39.8,765.3,32.6,110.7,102.6,16.0,39.4,66.5,62.3
2022-07-01,5,114.0,406.0,391.3,422.7,113.0,234.4,21.9,49.0,0.0,0.0,220.9,38.2,777.9,29.5,110.7,103.6,13.5,42.4,57.3,64.1
2022-07-01,6,111.4,416.3,394.4,473.1,121.4,271.4,21.4,53.3,0.0,0.0,247.3,39.1,807.7,35.1,118.2,111.6,6.6,34.9,82.5,71.8
2022-07-01,7,117.3,436.9,407.5,502.7,143.0,265.2,25.6,56.6,0.0,0.0,270.8,47.9,780.8,35.1,121.8,133.0,7.3,59.8,137.1,79.0
2022-07-01,8,129.0,476.5,456.7,544.3,232.0,309.6,52.4,71.3,226.5,110.5,309.8,65.8,891.2,42.4,142.2,175.5,18.9,69.8,176.7,102.2
2022-07-01,9,125.2,508.3,510.9,665.3,245.0,350.1,48.7,72.7,205.3,104.0,317.7,70.0,1002.5,51.1,152.0,195.0,19.5,79.0,176.7,113.2
2022-07-01,10,111.5,514.9,538.3,632.3,263.2,341.7,57.1,81.1,205.3,103.6,284.0,69.9,1031.4,51.5,153.2,202.8,20.5,77.7,166.8,110.5
2022-07-01,11,133.6,510.7,530.4,626.9,251.7,353.4,66.2,76.5,205.2,102.5,321.2,68.4,1014.8,49.4,160.2,195.4,21.2,80.0,226.0,117.6
2022-07-01,12,101.4,511.3,524.8,566.3,247.0,363.9,51.1,71.4,205.3,101.9,337.1,63.3,1032.3,46.1,150.6,184.2,22.1,75.2,260.9,119.1
2022-07-01,13,143.1,526.0,544.9,658.9,265.6,355.7,52.4,73.7,205.1,100.8,363.7,59.7,1088.0,49.7,150.1,192.7,21.1,89.2,182.9,101.4
2022-07-01,14,166.3,540.5,554.7,638.7,279.8,379.2,54.1,71.0,205.1,100.5,295.3,61.6,1108.5,53.1,152.7,197.7,21.4,80.0,159.7,106.4
2022-07-01,15,182.8,517.7,552.4,660.6,284.3,392.7,47.5,76.8,204.9,100.2,296.2,63.0,1114.1,51.1,150.2,190.0,19.5,85.3,147.2,95.6
2022-07-01,16,145.7,509.9,538.0,638.9,255.0,381.8,63.1,74.8,205.2,99.4,274.4,64.9,1065.4,48.9,149.7,185.6,20.2,70.9,163.0,103.2
2022-07-01,17,114.1,522.6,528.5,557.6,221.8,384.2,48.2,68.8,0.0,0.0,297.6,58.5,1036.9,50.5,146.2,178.1,20.7,80.8,179.2,90.3
2022-07-01,18,136.5,509.9,494.8,543.0,184.1,371.5,41.8,72.6,0.0,0.0,334.4,63.2,868.6,47.2,140.3,158.5,17.4,64.4,166.1,65.9
2022-07-01,19,169.9,466.2,460.7,551.2,157.4,319.1,36.3,59.8,0.0,0.0,322.9,58.9,833.4,41.0,133.3,122.4,8.0,60.9,99.3,60.0
2022-07-01,20,153.7,451.1,434.8,482.8,135.0,309.3,36.0,58.0,0.0,0.0,341.5,64.3,786.9,38.4,132.3,121.0,18.0,50.9,97.4,56.9
2022-07-01,21,163.8,433.5,421.8,475.0,125.4,284.0,37.1,58.5,0.0,0.0,321.6,65.8,777.9,38.8,125.2,108.7,7.7,45.6,102.0,54.7
2022-07-01,22,164.0,425.7,401.8,489.9,130.0,285.3,19.9,50.2,0.0,0.0,308.8,62.7,754.0,35.3,121.5,104.1,6.8,44.6,96.5,55.1
2022-07-01,23,159.2,426.6,383.7,451.3,119.6,289.2,21.5,49.8,0.0,0.0,322.5,63.3,800.2,34.4,117.3,101.0,15.2,39.5,89.2,54.5
