day,time,value
2022-07-12,21,80.000000
2022-07-12,22,85.000000
2022-07-12,23,85.000000
2022-07-13,0,80.000000
2022-07-13,1,85.000000
2022-07-13,2,85.000000
2022-07-13,3,85.000000
2022-07-13,4,85.000000
2022-07-13,5,90.000000
2022-07-13,6,90.000000
2022-07-13,7,85.000000
2022-07-13,8,85.000000
2022-07-13,9,80.000000
2022-07-13,10,80.000000
2022-07-13,11,80.000000
2022-07-13,12,80.000000
2022-07-13,13,80.000000
2022-07-13,14,80.000000
2022-07-13,15,80.000000
2022-07-13,16,80.000000
2022-07-13,17,80.000000
2022-07-13,18,80.000000
2022-07-13,19,85.000000
2022-07-13,20,85.000000
2022-07-13,21,90.000000
2022-07-13,22,90.000000
2022-07-13,23,90.000000
2022-07-14,0,90.000000
2022-07-14,1,95.000000
2022-07-14,2,95.000000
2022-07-14,3,95.000000
2022-07-14,4,95.000000
2022-07-14,5,95.000000
2022-07-14,6,95.000000
2022-07-14,7,90.000000
2022-07-14,8,90.000000
2022-07-14,9,90.000000
2022-07-14,10,85.000000
2022-07-14,11,80.000000
2022-07-14,12,75.000000
2022-07-14,13,70.000000
2022-07-14,14,65.000000
2022-07-14,15,65.000000
2022-07-14,16,65.000000
2022-07-14,17,70.000000
2022-07-14,18,75.000000
2022-07-14,19,80.000000
2022-07-14,20,85.000000
2022-07-14,21,85.000000
2022-07-14,22,90.000000
2022-07-14,23,90.000000
2022-07-15,0,90.000000
2022-07-15,1,95.000000
2022-07-15,2,95.000000
2022-07-15,3,95.000000
2022-07-15,4,95.000000
2022-07-15,5,95.000000
2022-07-15,6,95.000000
2022-07-15,7,90.000000
2022-07-15,8,85.000000
2022-07-15,9,80.000000
2022-07-15,10,75.000000
2022-07-15,11,70.000000
2022-07-15,12,65.000000
2022-07-15,13,60.000000
2022-07-15,14,60.000000
2022-07-15,15,55.000000
2022-07-15,16,55.000000
2022-07-15,17,55.000000
2022-07-15,18,60.000000
2022-07-15,19,70.000000
2022-07-15,20,75.000000
2022-07-15,21,80.000000
2022-07-15,22,85.000000
2022-07-15,23,90.000000
2022-07-16,0,90.000000
2022-07-16,1,90.000000
2022-07-16,2,90.000000
2022-07-16,3,95.000000
2022-07-16,4,95.000000
2022-07-16,5,95.000000
2022-07-16,6,95.000000
2022-07-16,7,90.000000
2022-07-16,8,85.000000
2022-07-16,9,80.000000
2022-07-16,10,75.000000
2022-07-16,11,65.000000
2022-07-16,12,60.000000
2022-07-16,13,60.000000
2022-07-16,14,60.000000
2022-07-16,15,50.000000
2022-07-16,16,50.000000
2022-07-16,17,55.000000
2022-07-16,18,60.000000
2022-07-16,19,65.000000
2022-07-16,20,75.000000
2022-07-16,21,85.000000
2022-07-16,22,85.000000
2022-07-16,23,90.000000
2022-07-17,0,90.000000
2022-07-17,1,95.000000
2022-07-17,2,95.000000
2022-07-17,3,95.000000
2022-07-17,4,95.000000
2022-07-17,5,95.000000
2022-07-17,6,95.000000
2022-07-17,7,90.000000
2022-07-17,8,85.000000
2022-07-17,9,80.000000
2022-07-17,10,75.000000
2022-07-17,11,70.000000
2022-07-17,12,65.000000
2022-07-17,13,65.000000
2022-07-17,14,60.000000
2022-07-17,15,65.000000
2022-07-17,16,65.000000
2022-07-17,17,65.000000
2022-07-17,18,70.000000
2022-07-17,19,80.000000
2022-07-17,20,80.000000
2022-07-17,21,85.000000
2022-07-17,22,85.000000
2022-07-17,23,90.000000
2022-07-18,0,85.000000
2022-07-18,1,85.000000
2022-07-18,2,85.000000
2022-07-18,3,85.000000
2022-07-18,4,90.000000
2022-07-18,5,95.000000
2022-07-18,6,95.000000
2022-07-18,7,90.000000
2022-07-18,8,90.000000
2022-07-18,9,90.000000
2022-07-18,10,90.000000
2022-07-18,11,90.000000
2022-07-18,12,90.000000
2022-07-18,13,85.000000
2022-07-18,14,85.000000
2022-07-18,15,85.000000
2022-07-18,16,85.000000
2022-07-18,17,85.000000
2022-07-18,18,85.000000
2022-07-18,19,90.000000
