day,time,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-07-15,0,953.9,251.8,142.7,62.6,55.4,64.4,190.0,312.2,31.9,555.9,0.0,108.1,38.0,38.4,46.2,22.8,28.7,30.7,48.2,14.8,55.0,17.4
2022-07-15,1,925.4,240.0,134.7,59.6,60.1,60.3,200.6,308.5,31.8,528.4,0.0,91.8,33.1,37.7,40.8,32.5,22.2,29.4,47.4,15.6,47.1,17.5
2022-07-15,2,925.4,236.1,119.4,51.1,54.9,53.5,202.7,317.8,31.5,524.7,0.0,90.8,25.4,32.6,64.2,33.3,24.5,16.5,46.9,14.7,45.8,18.7
2022-07-15,3,886.8,219.1,114.9,60.4,54.6,49.1,182.8,340.8,29.6,514.3,0.0,79.6,32.1,32.6,36.3,22.5,23.9,15.8,46.7,24.5,35.3,17.4
2022-07-15,4,899.0,225.6,104.3,59.5,60.1,42.9,192.7,304.7,27.2,544.8,0.0,78.9,23.1,21.2,38.5,21.3,13.4,17.5,47.3,12.1,34.8,17.8
2022-07-15,5,896.4,227.1,123.9,117.5,62.6,43.3,190.0,308.1,31.9,504.5,0.0,88.0,24.9,20.5,21.2,27.8,23.8,29.5,57.6,14.8,43.9,17.3
2022-07-15,6,883.9,243.1,123.9,155.4,59.4,45.6,188.8,295.8,51.0,496.7,0.0,86.0,37.5,18.8,28.4,31.1,23.9,15.1,47.3,19.0,44.0,20.9
2022-07-15,7,958.2,285.4,112.8,207.1,62.1,66.1,196.7,290.6,75.7,551.4,10.3,103.9,39.4,39.2,23.8,33.3,42.7,22.5,48.4,19.4,53.0,20.8
2022-07-15,8,1084.5,354.3,122.0,241.0,80.2,65.6,220.3,244.8,89.6,600.7,37.7,123.7,46.0,42.1,34.1,51.7,42.8,32.4,60.5,30.8,62.7,29.1
2022-07-15,9,1206.8,417.0,133.9,245.1,85.1,70.3,209.4,242.0,120.9,670.9,61.5,143.3,66.9,35.2,27.0,54.2,32.2,32.8,67.5,31.9,83.5,29.1
2022-07-15,10,1196.1,485.8,133.7,242.1,77.8,50.9,215.2,241.8,106.5,676.8,84.3,143.7,66.9,33.7,30.5,55.4,43.6,32.6,70.1,30.1,89.1,28.9
2022-07-15,11,1198.3,460.7,136.2,237.7,71.1,50.4,212.2,189.0,108.2,690.4,88.1,158.7,61.3,33.7,40.5,50.6,30.5,33.4,63.2,31.8,82.8,27.0
2022-07-15,12,1199.7,425.2,149.9,243.3,72.1,58.1,227.8,208.8,104.3,654.4,94.1,147.3,55.3,33.4,23.1,57.9,33.3,33.6,68.9,32.4,92.2,31.1
2022-07-15,13,1210.0,417.9,145.9,215.6,78.2,51.6,221.2,224.4,97.3,700.8,90.7,147.7,60.0,40.1,24.7,33.9,31.5,32.4,58.1,35.9,84.4,22.2
2022-07-15,14,1235.1,430.4,147.5,229.7,79.5,51.5,210.3,217.3,113.4,700.8,58.8,146.3,57.5,31.3,26.0,41.4,34.9,34.5,64.5,29.0,87.5,22.3
2022-07-15,15,1235.0,413.9,149.4,212.8,88.6,53.9,227.0,263.6,107.3,703.3,72.4,150.2,61.8,33.4,32.3,49.0,29.2,36.0,64.9,25.2,91.6,25.7
2022-07-15,16,1234.3,401.4,165.8,202.0,85.8,68.9,223.1,233.5,82.0,699.5,51.3,144.5,53.3,47.5,27.8,52.3,41.2,33.4,68.1,31.6,82.3,26.4
2022-07-15,17,1166.4,357.0,166.9,201.2,80.5,74.7,227.1,268.5,78.5,670.7,36.4,139.8,50.2,44.5,33.6,36.2,31.8,26.8,70.0,31.6,80.1,28.5
2022-07-15,18,1074.9,306.2,167.1,195.5,81.1,84.2,209.1,324.9,55.7,630.0,9.3,128.1,48.9,35.8,24.2,54.1,39.1,32.1,62.7,26.3,72.3,20.6
2022-07-15,19,1012.7,287.9,165.3,142.2,68.7,88.4,199.1,322.5,39.0,590.2,0.0,116.2,40.6,32.1,39.1,51.2,33.9,18.4,49.3,27.5,70.7,18.7
2022-07-15,20,997.3,268.1,150.7,110.2,65.5,86.1,198.5,324.3,35.6,583.1,0.0,114.2,41.0,46.6,46.3,31.8,32.4,32.3,61.0,27.6,61.0,18.0
2022-07-15,21,967.3,257.5,150.3,71.5,73.1,83.4,188.3,307.4,31.7,581.1,0.0,114.2,30.1,39.9,36.7,40.2,38.1,31.1,49.0,14.9,68.0,19.1
2022-07-15,22,968.5,265.9,164.1,58.1,71.3,80.6,190.3,303.7,40.8,550.5,0.0,109.7,40.0,52.0,44.1,23.6,45.7,30.4,50.3,25.1,59.2,17.6
2022-07-15,23,898.9,239.7,146.0,59.6,66.3,77.8,181.7,328.8,36.4,520.4,0.0,96.5,28.2,35.2,36.0,33.7,28.7,16.3,47.3,16.1,52.6,17.4
