day,time,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-07-10,0,901.5,218.7,142.8,59.0,56.0,63.7,186.6,319.0,35.4,514.9,0.0,96.2,26.2,39.6,45.6,22.6,22.9,33.5,46.0,15.8,51.4,17.6
2022-07-10,1,882.5,220.8,132.7,58.4,59.1,65.5,180.0,325.1,39.2,492.0,0.0,93.1,27.8,33.4,36.0,36.8,14.0,18.4,46.2,17.4,43.5,17.8
2022-07-10,2,865.9,205.9,122.9,54.0,51.2,63.5,179.2,313.3,30.5,485.0,0.0,88.0,25.3,37.6,36.2,21.7,15.8,18.3,45.4,14.6,39.2,17.9
2022-07-10,3,871.2,203.8,122.0,60.3,54.5,54.0,186.4,338.8,28.1,490.9,0.0,82.3,25.1,32.6,58.3,21.6,13.6,18.2,45.5,14.8,44.3,17.5
2022-07-10,4,849.3,221.2,110.6,59.1,56.6,49.7,180.9,335.2,32.5,466.4,0.0,79.7,22.8,31.0,38.7,21.7,13.2,18.3,45.3,12.8,36.0,17.7
2022-07-10,5,853.9,217.4,116.3,58.6,63.7,51.0,170.6,312.9,31.6,467.5,0.0,77.2,24.1,34.2,19.1,20.3,25.2,17.6,45.8,14.6,33.9,17.5
2022-07-10,6,821.6,202.1,118.6,68.2,64.3,47.4,173.1,308.3,35.4,460.2,0.0,76.5,24.3,19.6,22.0,22.5,17.9,17.9,44.8,14.7,33.3,17.5
2022-07-10,7,842.4,215.4,99.8,151.1,64.1,54.9,179.6,278.1,37.1,467.4,16.0,82.6,24.6,22.5,28.1,25.0,30.2,18.2,46.1,14.3,40.5,17.8
2022-07-10,8,874.7,238.0,104.1,139.4,65.7,75.3,180.0,247.1,38.8,514.0,45.5,79.4,24.4,35.9,20.9,23.6,32.6,38.8,46.1,14.8,36.2,18.1
2022-07-10,9,910.4,240.1,102.7,141.3,86.0,84.3,172.7,228.9,41.5,513.6,72.3,81.3,33.1,34.2,42.4,25.9,44.6,18.0,46.0,25.6,37.1,17.7
2022-07-10,10,919.6,257.8,106.2,115.3,72.1,103.0,182.7,234.0,44.2,535.3,89.2,99.6,39.4,30.9,25.9,27.0,29.9,32.6,46.4,15.9,47.8,18.0
2022-07-10,11,897.6,254.7,113.3,114.1,66.5,78.6,178.5,224.8,50.5,515.3,104.3,95.6,33.9,35.6,22.7,26.1,28.2,24.2,46.3,16.1,49.4,18.0
2022-07-10,12,937.0,294.1,141.3,130.6,86.7,86.8,183.7,230.1,60.8,546.6,105.5,101.8,36.8,38.8,21.0,31.7,31.2,19.1,46.8,14.1,50.3,18.7
2022-07-10,13,927.3,300.0,158.5,141.7,73.3,92.8,183.7,230.6,61.7,543.0,104.7,100.7,38.6,45.2,28.8,40.5,34.9,34.0,49.2,15.7,48.5,25.8
2022-07-10,14,975.4,297.6,146.4,115.2,74.0,102.5,187.8,248.1,57.9,545.0,91.8,103.3,28.3,51.3,45.3,40.9,34.0,34.4,46.8,14.9,57.9,17.6
2022-07-10,15,978.1,285.5,162.6,117.4,64.8,92.1,192.3,239.8,52.6,560.7,80.4,108.0,38.6,47.6,22.6,27.9,37.2,35.0,47.1,23.1,56.6,17.7
2022-07-10,16,1002.4,296.4,176.3,118.7,64.6,106.4,206.8,296.9,56.8,562.1,55.3,112.1,31.2,44.9,25.4,29.9,30.5,22.5,48.1,15.6,59.9,18.3
2022-07-10,17,989.1,272.6,187.4,116.2,67.0,109.1,200.4,343.3,49.7,561.3,0.0,112.9,42.7,51.9,23.7,25.3,33.1,21.6,47.1,30.7,59.1,17.4
2022-07-10,18,989.6,283.8,184.5,110.6,68.3,122.0,203.3,344.9,58.5,566.7,0.0,112.4,34.2,38.5,21.5,27.5,28.2,19.9,59.3,21.4,61.3,18.7
2022-07-10,19,975.3,255.2,170.5,95.5,63.8,113.0,203.2,346.8,39.4,554.5,0.0,105.9,41.9,45.5,40.8,36.4,36.6,32.8,64.4,17.2,59.0,17.6
2022-07-10,20,955.2,248.9,173.9,91.8,72.7,121.7,190.8,356.9,35.3,543.1,0.0,97.0,38.9,47.0,61.5,38.3,33.4,36.5,60.0,16.4,50.0,18.1
2022-07-10,21,967.2,252.0,176.8,93.8,71.4,107.1,190.2,325.0,44.9,546.6,0.0,108.3,35.0,39.6,41.7,37.5,39.1,33.7,60.6,27.6,57.0,19.0
2022-07-10,22,971.9,256.0,178.7,84.2,63.6,104.0,188.9,324.0,33.9,563.2,0.0,102.4,36.8,40.0,41.5,31.6,43.7,33.4,47.1,14.2,56.6,17.7
2022-07-10,23,927.7,237.5,167.5,93.0,57.6,95.8,187.4,323.6,31.8,527.3,0.0,100.4,36.4,46.3,37.0,25.0,31.8,19.4,46.1,15.8,54.0,18.0
