day,time,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-09,0,1042.6,328.3,141.7,62.7,72.7,93.6,213.3,319.6,33.5,607.2,0.0,105.0,25.3,42.9,63.4,40.0,16.4,17.7,51.0,13.8,51.4,18.7
2022-08-09,1,1028.0,291.8,127.3,63.5,72.6,79.0,210.7,315.2,36.2,604.2,0.0,93.7,27.3,29.5,37.0,25.2,27.5,24.8,50.8,15.4,45.8,18.2
2022-08-09,2,1009.7,282.9,139.7,57.4,66.8,74.5,210.0,316.8,31.4,594.8,0.0,97.3,25.8,20.0,37.8,25.3,20.8,17.0,50.0,13.7,45.4,18.1
2022-08-09,3,979.6,279.8,127.0,60.2,66.7,63.3,204.8,337.9,29.5,579.7,0.0,85.9,26.4,29.6,37.8,26.0,21.5,29.7,60.4,15.2,38.0,17.9
2022-08-09,4,980.9,272.1,119.7,65.8,73.0,62.1,204.7,325.0,32.5,585.8,0.0,82.7,24.0,20.3,35.2,24.4,16.9,16.1,50.5,13.6,37.4,18.0
2022-08-09,5,1005.0,271.9,120.0,124.4,72.6,68.7,202.3,311.8,30.1,588.0,0.0,82.0,36.4,21.4,35.3,33.2,25.2,16.0,55.6,26.0,35.9,18.0
2022-08-09,6,1007.2,287.5,118.1,174.2,73.9,59.2,201.2,325.7,36.6,595.0,0.0,88.8,39.8,21.7,24.8,34.9,23.1,15.5,61.0,19.7,36.6,19.4
2022-08-09,7,1104.5,308.9,131.3,198.0,78.0,70.9,234.2,294.5,60.4,630.0,0.0,108.1,41.5,22.4,25.5,35.1,33.7,25.3,50.9,29.3,42.7,20.0
2022-08-09,8,1140.0,372.1,134.1,218.2,75.3,91.6,265.2,298.0,77.4,625.7,24.9,126.7,47.8,30.6,25.5,43.1,38.2,30.8,55.1,32.1,65.7,22.1
2022-08-09,9,1270.4,410.0,140.4,253.8,82.7,84.1,252.6,322.4,96.5,713.9,79.4,142.0,55.1,35.4,35.9,38.7,36.8,31.1,65.9,31.7,82.1,24.3
2022-08-09,10,1305.9,444.8,144.8,253.8,83.1,76.3,262.6,304.1,109.6,750.8,101.9,152.6,61.5,41.3,32.0,39.4,29.7,34.3,70.5,36.9,85.0,24.6
2022-08-09,11,1303.4,444.8,149.1,251.4,78.2,85.1,269.2,269.9,105.3,743.1,83.6,150.9,59.5,36.7,31.6,45.3,36.6,33.8,68.4,40.4,82.1,27.6
2022-08-09,12,1310.9,453.3,163.4,254.2,82.0,91.4,265.2,300.7,96.2,746.6,93.8,154.9,51.6,39.0,26.0,53.4,37.9,33.8,71.3,19.9,95.6,29.5
2022-08-09,13,1339.0,456.7,164.7,225.7,82.8,83.9,286.9,306.4,108.0,750.5,82.0,156.2,56.1,38.0,34.2,46.7,29.6,34.3,70.4,37.9,90.6,26.8
2022-08-09,14,1375.2,502.7,169.2,218.1,85.3,83.8,275.7,348.7,118.5,766.6,35.6,166.2,70.9,34.5,34.1,49.6,39.8,34.7,72.3,37.8,93.7,21.9
2022-08-09,15,1205.0,498.9,169.4,233.0,77.3,83.8,276.0,328.0,109.5,628.9,13.6,161.3,52.5,37.1,22.8,53.3,27.2,35.4,70.1,23.3,91.8,26.5
2022-08-09,16,1348.8,491.1,183.7,204.5,79.6,92.1,269.7,316.2,108.1,773.4,7.4,155.0,55.2,38.7,27.5,36.0,40.2,41.5,73.8,34.3,89.6,21.0
2022-08-09,17,1326.7,470.3,173.6,247.1,76.5,85.5,271.8,316.8,99.0,731.2,11.1,156.6,55.5,41.7,27.0,43.8,28.8,41.0,59.9,33.2,84.5,25.7
2022-08-09,18,1194.8,377.7,175.3,228.3,81.5,102.6,231.9,334.0,74.4,714.7,0.0,141.7,49.1,38.6,38.4,50.0,31.6,36.2,67.7,30.2,84.3,19.5
2022-08-09,19,1160.4,370.3,181.2,128.7,69.9,112.8,229.2,340.3,64.2,692.5,0.0,125.7,48.3,64.0,40.5,37.2,40.3,32.1,63.5,26.8,69.6,18.1
2022-08-09,20,1122.2,356.6,180.3,107.3,76.0,112.1,226.1,316.0,50.7,678.7,0.0,123.3,48.0,50.5,59.1,45.5,37.4,34.5,51.4,22.5,67.9,22.8
2022-08-09,21,1118.7,335.0,175.0,83.4,76.7,108.0,221.3,313.6,54.3,651.9,0.0,121.6,44.6,47.0,37.9,34.5,27.5,21.6,51.1,33.5,67.0,19.0
2022-08-09,22,1062.5,341.8,180.0,71.5,75.9,107.1,217.9,309.9,57.2,604.3,0.0,122.4,43.0,58.6,36.9,35.1,35.2,18.5,50.1,15.3,69.5,19.0
2022-08-09,23,1017.5,326.1,171.2,69.2,70.6,98.3,206.2,312.3,52.4,587.1,0.0,110.6,32.0,46.4,53.7,23.7,25.6,18.7,50.1,16.0,48.1,18.2
