day,time,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-01,0,960.2,277.3,150.5,69.5,71.0,80.2,186.4,342.5,32.7,558.9,0.0,98.5,31.3,42.8,59.6,23.4,18.3,17.2,48.3,24.4,54.7,17.7
2022-08-01,1,959.0,275.1,136.8,70.8,72.1,68.0,200.5,341.0,31.9,561.6,0.0,86.2,27.7,35.5,38.3,21.5,26.8,17.3,48.2,15.6,37.9,17.8
2022-08-01,2,924.2,269.8,133.8,64.1,66.8,65.5,190.4,342.5,29.6,536.7,0.0,86.7,35.3,35.4,47.5,22.1,15.3,18.1,48.0,13.4,35.5,17.4
2022-08-01,3,942.4,280.0,119.2,66.7,67.8,61.8,183.7,357.4,41.5,528.5,0.0,86.7,27.0,51.9,38.4,26.0,16.8,16.5,47.8,14.9,35.3,17.4
2022-08-01,4,937.6,280.4,122.3,70.8,73.2,57.9,191.9,336.6,39.2,553.0,0.0,81.6,24.7,21.3,37.0,21.7,18.0,16.2,48.5,13.1,33.0,16.3
2022-08-01,5,908.7,271.7,122.0,124.0,78.0,54.1,191.4,335.2,32.9,531.3,0.0,89.7,24.9,35.8,34.9,32.4,25.1,24.1,46.8,15.2,44.2,17.2
2022-08-01,6,931.2,273.7,123.0,189.2,72.5,66.4,202.7,334.8,40.7,535.6,0.0,90.7,26.9,19.4,20.9,32.3,26.6,16.0,47.8,16.4,41.4,19.4
2022-08-01,7,984.3,287.4,118.6,200.8,66.7,79.8,191.6,319.4,56.0,569.6,18.4,104.7,43.2,32.6,34.9,38.8,28.6,16.4,48.1,32.4,45.4,20.4
2022-08-01,8,1135.4,367.2,137.4,214.8,94.3,89.6,191.8,330.7,84.6,614.7,49.4,126.0,44.6,40.6,33.7,50.2,46.5,32.3,52.7,33.1,66.0,31.1
2022-08-01,9,1222.1,418.5,142.3,259.5,78.6,82.6,229.3,307.2,104.4,666.7,73.7,139.0,55.3,34.6,25.8,52.7,122.4,40.2,70.1,30.6,77.5,29.3
2022-08-01,10,1213.1,439.9,139.5,248.7,81.9,81.7,216.2,379.1,102.7,687.8,24.2,147.3,68.1,40.9,25.2,40.2,34.2,34.1,69.6,34.1,77.8,21.9
2022-08-01,11,1255.8,436.7,136.4,249.6,77.4,77.3,223.0,354.8,100.3,693.7,23.9,152.1,52.7,37.1,36.4,56.1,29.3,41.8,64.4,32.2,80.3,21.9
2022-08-01,12,1225.0,426.8,149.4,269.1,75.6,84.1,212.9,346.4,94.1,680.7,22.2,153.9,53.6,36.0,48.7,57.3,37.3,39.7,55.8,20.2,93.3,25.4
2022-08-01,13,1246.0,424.4,151.7,245.8,78.3,72.1,234.9,363.1,93.3,700.4,25.6,148.9,54.7,41.6,26.5,47.7,33.8,36.7,67.4,33.4,92.8,22.3
2022-08-01,14,1259.8,437.3,155.8,242.3,81.6,71.3,226.7,379.5,108.2,693.7,52.3,149.8,55.6,35.3,24.2,58.4,33.0,34.8,68.8,33.5,86.0,22.9
2022-08-01,15,1231.7,422.0,162.1,231.7,76.5,76.8,225.7,361.9,100.3,684.1,5.6,156.9,58.5,43.1,33.8,46.0,32.6,33.5,64.0,35.8,93.5,21.9
2022-08-01,16,1243.9,419.3,159.1,207.5,77.1,78.4,222.3,364.8,82.7,678.7,0.0,149.8,62.5,38.4,28.8,51.8,42.1,35.0,68.9,30.0,91.4,24.0
2022-08-01,17,1230.2,413.7,153.3,240.4,80.8,93.2,211.1,374.4,92.9,665.1,0.0,148.0,55.1,38.3,26.9,48.8,29.2,32.9,66.7,36.0,88.9,24.3
2022-08-01,18,1166.3,387.3,179.4,209.9,79.6,105.8,213.7,366.0,73.5,641.2,0.0,134.9,50.5,47.8,23.3,51.9,40.7,33.9,60.2,29.2,80.1,23.4
2022-08-01,19,1118.7,374.4,172.6,150.4,66.9,103.0,209.3,353.9,55.2,638.7,0.0,134.2,49.4,36.7,47.1,43.0,36.1,19.1,48.0,20.8,74.1,19.1
2022-08-01,20,1096.5,353.1,176.1,136.6,66.9,113.2,205.5,339.0,44.9,658.1,0.0,130.7,49.4,44.0,53.6,40.0,32.2,17.7,48.0,26.6,74.6,17.6
2022-08-01,21,1080.3,338.6,177.9,92.5,74.0,101.8,209.0,341.2,44.3,636.3,0.0,125.7,44.5,42.7,38.9,34.2,35.4,17.1,59.7,26.7,67.8,17.4
2022-08-01,22,1040.8,323.7,174.0,68.3,71.4,105.1,207.9,346.6,48.8,587.6,0.0,114.8,44.7,37.4,37.7,43.5,33.6,29.9,59.5,18.1,60.4,17.6
2022-08-01,23,1038.9,356.5,170.6,71.5,66.6,95.7,210.1,351.6,46.8,571.6,0.0,103.5,42.3,42.9,38.4,35.5,38.9,16.8,47.5,16.4,57.5,16.5
