day,time,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-07-26,0,921.4,255.0,152.7,69.6,71.3,71.1,184.6,333.4,30.2,521.9,0.0,105.7,29.8,39.6,41.8,26.4,17.6,16.6,51.7,15.2,57.5,17.9
2022-07-26,1,888.4,222.4,128.3,63.8,74.9,56.5,182.8,330.9,27.5,497.7,0.0,105.9,29.8,38.3,38.0,27.9,14.5,14.7,55.3,15.4,49.6,17.9
2022-07-26,2,882.5,218.7,119.8,62.1,69.4,48.2,191.7,355.8,34.4,498.4,0.0,89.1,25.0,35.8,54.9,25.2,24.5,16.0,46.3,14.9,44.5,17.9
2022-07-26,3,872.3,225.8,112.4,68.1,65.9,43.7,184.5,355.8,35.3,483.9,0.0,83.3,25.2,35.3,42.5,29.4,13.5,15.3,56.9,15.3,40.3,18.9
2022-07-26,4,870.9,214.7,110.4,68.6,70.6,40.3,183.9,326.2,29.7,497.7,0.0,76.1,23.2,32.8,39.5,24.7,12.6,15.7,47.8,12.5,32.7,18.2
2022-07-26,5,852.9,221.3,106.4,124.1,66.7,38.1,188.7,324.1,28.3,468.7,0.0,74.6,25.3,22.3,43.6,28.6,26.0,14.6,46.9,15.2,31.4,18.0
2022-07-26,6,833.1,220.4,102.6,195.1,69.4,46.4,188.7,326.7,42.0,464.1,0.0,82.3,34.3,17.8,23.8,35.3,36.9,14.5,52.9,18.9,40.0,21.0
2022-07-26,7,908.7,249.1,103.5,193.5,72.1,62.9,184.4,311.7,46.7,495.9,17.7,92.6,39.7,34.3,36.3,37.3,39.5,16.9,46.7,30.7,48.7,22.4
2022-07-26,8,1013.3,310.6,118.3,229.8,92.6,71.0,196.3,338.5,63.2,533.4,17.7,125.0,49.6,36.3,26.4,36.4,30.9,40.1,50.7,33.3,64.9,24.8
2022-07-26,9,1068.1,370.3,138.3,251.2,81.8,71.5,200.6,283.7,89.8,584.7,29.9,136.0,49.5,36.2,28.8,54.7,36.4,33.9,64.7,31.7,78.0,29.5
2022-07-26,10,1151.6,383.2,133.1,250.5,82.0,67.9,205.4,276.7,86.9,615.2,52.3,146.1,54.2,39.0,28.8,56.1,29.4,39.1,54.8,32.0,86.0,21.6
2022-07-26,11,1176.1,400.8,130.5,249.2,75.1,62.1,230.7,297.4,93.5,648.4,73.8,145.8,57.1,35.9,53.4,51.8,26.3,35.0,54.3,33.0,83.5,20.7
2022-07-26,12,1119.5,403.5,136.4,262.3,78.0,58.9,216.7,276.9,79.9,621.6,102.1,147.1,56.6,47.9,28.2,53.2,43.2,37.5,68.5,33.7,80.6,22.3
2022-07-26,13,1181.0,470.3,152.8,249.4,82.2,61.9,215.7,262.2,87.0,654.0,100.5,157.6,58.3,34.6,26.2,46.9,30.2,35.6,66.9,34.0,89.8,21.6
2022-07-26,14,1202.0,426.0,151.9,249.4,83.7,67.2,231.3,286.7,95.2,687.1,85.8,150.2,55.5,38.7,25.5,48.9,32.1,35.3,55.8,29.6,89.6,20.7
2022-07-26,15,1227.3,429.8,171.2,235.5,76.3,62.9,240.1,328.3,96.8,699.8,64.1,155.3,67.7,49.3,35.5,44.2,38.9,33.6,65.3,33.2,85.9,26.3
2022-07-26,16,1227.2,442.3,159.7,222.9,76.6,66.9,234.4,321.4,82.8,714.2,47.3,148.9,53.4,32.0,29.3,51.3,39.1,36.1,55.3,33.0,89.0,26.9
2022-07-26,17,1198.0,427.3,163.0,255.3,76.3,78.5,232.9,373.7,88.6,709.8,2.6,139.7,52.0,36.1,27.6,43.1,28.3,33.0,67.5,30.0,88.3,25.3
2022-07-26,18,1085.5,357.2,163.2,259.8,74.5,93.2,218.0,334.9,58.2,656.4,0.4,138.6,45.6,39.0,30.7,53.5,30.3,27.3,60.6,26.8,77.4,24.2
2022-07-26,19,1067.2,326.8,164.2,154.2,72.1,96.3,218.6,320.8,52.9,636.1,0.0,119.5,51.8,35.9,41.0,42.6,39.7,31.8,60.4,16.7,70.9,18.8
2022-07-26,20,1021.0,317.6,169.2,104.3,66.8,100.9,208.4,327.4,53.4,609.7,0.0,127.5,45.6,36.3,62.5,49.8,28.3,36.8,48.7,22.4,72.2,18.7
2022-07-26,21,986.4,320.3,160.0,80.2,72.4,93.7,208.6,332.7,44.8,617.0,0.0,119.8,47.6,36.6,44.1,35.0,29.5,33.2,59.0,30.9,71.9,18.2
2022-07-26,22,976.2,300.1,182.8,53.9,76.4,93.2,202.8,348.5,37.8,567.4,0.0,123.5,43.8,40.6,41.6,41.1,35.2,18.0,47.9,16.0,65.6,18.5
2022-07-26,23,939.9,276.5,173.0,67.3,65.0,77.8,206.1,341.8,39.9,559.7,0.0,114.0,44.1,39.3,40.2,25.7,25.3,30.4,48.2,16.0,66.2,18.1
