day,time,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-07-04,0,1006.4,242.8,159.2,60.4,68.6,79.6,206.6,304.2,34.1,595.8,0.0,96.9,29.6,39.4,61.3,22.7,24.6,16.4,46.3,15.2,53.1,18.3
2022-07-04,1,946.2,233.3,146.3,67.7,70.1,67.5,196.4,281.9,39.0,559.2,0.0,100.2,37.3,37.6,41.5,23.7,24.5,15.1,45.3,22.6,57.0,18.1
2022-07-04,2,966.1,226.4,138.0,53.2,66.3,62.6,195.1,287.5,38.3,557.5,0.0,98.3,29.8,32.2,38.1,21.2,24.1,30.0,44.8,14.0,57.3,17.9
2022-07-04,3,948.1,239.2,119.2,61.5,66.2,54.8,198.4,316.7,34.8,559.3,0.0,86.8,29.8,23.7,37.8,22.8,15.2,15.1,46.0,27.1,48.3,17.9
2022-07-04,4,930.1,227.7,111.0,64.8,55.7,50.7,191.4,310.3,34.1,559.3,0.0,90.8,23.2,20.5,46.7,20.8,25.1,15.0,45.5,13.0,47.0,17.6
2022-07-04,5,909.0,225.3,104.9,119.6,59.5,51.3,201.1,280.7,35.2,523.3,0.0,89.1,37.5,22.2,42.5,28.1,25.6,14.1,44.6,14.4,45.9,17.5
2022-07-04,6,889.9,248.0,110.5,179.5,64.6,62.8,196.4,299.0,60.3,531.6,0.0,96.9,37.5,31.5,21.5,34.5,25.9,14.7,45.2,19.1,43.4,19.4
2022-07-04,7,929.7,279.4,113.8,195.3,69.8,82.0,211.9,304.0,78.1,547.8,34.0,99.9,43.4,34.6,24.9,37.4,33.4,15.1,59.6,29.9,51.9,23.1
2022-07-04,8,1048.0,360.1,128.6,213.8,83.4,81.6,232.7,304.1,105.9,590.2,11.5,121.1,48.7,43.2,26.5,32.6,44.4,32.4,62.3,30.2,63.1,24.5
2022-07-04,9,1227.1,419.3,136.4,249.5,76.6,70.1,238.8,290.3,127.1,675.3,19.8,137.9,53.7,35.5,33.3,44.9,32.1,38.7,61.9,34.1,84.2,29.4
2022-07-04,10,1235.5,443.1,121.8,244.1,78.9,54.5,245.0,326.0,119.2,687.5,26.6,145.9,57.9,35.5,28.4,38.1,33.5,27.8,57.7,31.3,80.0,24.8
2022-07-04,11,1249.3,437.9,135.6,232.9,87.9,66.6,244.5,298.4,120.5,695.5,53.0,146.3,52.4,36.7,26.6,38.3,32.8,30.9,67.1,22.0,90.8,24.8
2022-07-04,12,1217.7,412.8,146.5,242.4,72.1,68.8,232.9,283.4,98.5,677.3,26.7,165.1,48.8,32.9,52.8,51.7,39.7,31.4,69.2,34.3,93.2,21.0
2022-07-04,13,1239.4,436.2,146.4,214.8,77.7,67.1,223.5,306.0,144.7,692.2,58.3,153.4,55.7,38.8,33.6,43.1,33.8,33.0,68.6,33.1,84.8,26.3
2022-07-04,14,1298.4,449.6,128.1,229.6,77.7,75.8,249.3,323.4,122.3,712.1,1.8,156.3,56.0,35.2,25.4,40.4,56.3,32.7,59.2,34.3,99.2,26.9
2022-07-04,15,1282.5,408.4,145.4,209.8,77.8,74.1,244.5,290.5,113.1,686.4,47.2,158.1,63.8,46.9,26.6,40.9,29.4,33.6,56.2,32.5,88.6,22.8
2022-07-04,16,1291.7,410.6,147.5,196.9,69.1,76.4,236.3,315.8,105.5,674.0,51.2,169.2,54.9,33.4,27.0,44.3,35.4,27.1,67.6,19.4,99.0,28.5
2022-07-04,17,1237.4,408.3,160.6,228.3,65.2,84.1,242.0,284.8,90.6,658.4,33.6,150.3,51.8,48.3,31.8,52.2,32.8,32.8,59.6,21.9,82.4,24.8
2022-07-04,18,1126.2,357.0,161.1,226.9,64.4,115.2,214.5,327.7,75.3,632.4,0.0,136.6,46.4,50.6,35.8,43.1,29.5,31.7,60.6,29.6,78.6,19.6
2022-07-04,19,1036.7,319.2,152.4,144.4,57.1,108.8,197.4,356.5,48.6,587.6,0.0,122.0,48.0,43.8,42.1,48.6,47.7,35.8,66.5,31.8,71.6,19.2
2022-07-04,20,1028.0,321.3,175.9,111.6,52.9,105.7,218.2,328.4,40.9,574.4,0.0,115.0,43.5,33.6,65.5,29.8,43.0,34.4,61.7,18.0,65.1,18.5
2022-07-04,21,1002.8,294.4,175.2,87.5,71.0,100.9,214.6,315.2,38.7,560.1,0.0,112.1,44.9,44.4,42.8,35.2,27.7,29.1,64.1,16.3,64.3,18.0
2022-07-04,22,990.8,285.7,174.2,58.9,56.9,99.3,193.3,309.3,37.4,572.2,0.0,110.2,35.0,42.8,43.6,22.6,31.6,28.3,59.2,16.3,61.5,18.5
2022-07-04,23,977.2,256.9,169.5,68.5,59.1,97.0,188.8,321.4,32.1,564.3,0.0,110.5,41.7,46.2,41.9,26.8,27.0,18.2,51.8,15.3,57.1,18.6
