day,time,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-17,0,989.6,273.3,149.6,61.6,66.9,91.1,199.2,339.6,34.4,587.6,0.0,114.5,39.1,40.2,36.9,23.4,16.2,17.3,47.8,26.2,63.7,29.8
2022-08-17,1,970.4,271.3,134.7,60.6,72.2,73.1,201.7,330.3,33.7,571.3,0.0,102.3,25.6,35.8,39.8,23.2,25.4,17.5,47.4,25.2,58.3,18.8
2022-08-17,2,955.7,263.7,126.1,52.4,68.9,62.1,193.5,332.6,34.1,565.1,0.0,94.2,24.2,37.4,36.2,31.0,15.3,17.2,47.1,14.4,45.5,18.7
2022-08-17,3,951.2,269.5,117.2,60.6,65.5,56.4,201.3,354.3,34.2,567.4,0.0,85.8,22.6,32.6,48.7,30.5,15.4,17.1,47.8,15.4,43.3,18.4
2022-08-17,4,908.8,272.5,105.4,59.7,71.7,60.3,190.8,352.1,37.3,547.6,0.0,85.6,21.4,24.2,35.2,22.9,21.4,16.8,48.6,12.9,42.4,18.7
2022-08-17,5,899.7,259.1,104.4,143.2,70.8,59.4,192.5,329.2,37.7,537.5,0.0,86.7,23.1,32.8,34.8,30.5,23.0,16.2,47.8,15.4,49.0,18.5
2022-08-17,6,914.1,257.8,109.8,132.7,66.2,59.4,195.2,328.8,38.1,548.1,0.0,90.6,34.8,30.4,22.6,31.0,28.9,15.4,54.5,17.8,45.5,22.2
2022-08-17,7,941.8,285.2,122.5,177.2,64.6,74.2,230.2,312.8,64.6,569.5,0.0,100.5,30.5,21.6,22.6,31.6,31.5,31.5,48.3,17.0,48.0,22.2
2022-08-17,8,1090.6,346.2,126.6,212.9,87.3,74.9,233.8,310.8,89.0,588.7,0.4,130.2,40.5,42.0,35.4,46.7,40.6,32.4,59.1,16.9,69.3,22.8
2022-08-17,9,1148.7,380.5,138.0,249.2,79.2,72.4,240.5,289.4,88.2,668.3,9.1,136.2,54.1,37.5,23.1,42.9,37.3,32.8,64.2,33.7,79.5,25.9
2022-08-17,10,1193.3,407.4,133.5,229.6,82.2,73.1,256.1,280.8,93.8,674.7,87.6,149.3,55.1,38.5,45.7,47.0,36.2,33.4,56.8,34.1,86.1,28.5
2022-08-17,11,1199.0,414.2,135.0,231.3,76.9,81.3,255.6,261.6,87.8,699.9,22.7,155.2,68.7,39.0,29.5,36.8,31.2,33.9,62.5,28.6,90.3,22.6
2022-08-17,12,1217.4,392.5,142.8,235.2,77.2,77.2,265.2,247.1,84.5,696.8,40.1,145.9,64.1,36.6,25.5,54.0,45.0,31.9,60.6,28.6,97.9,22.4
2022-08-17,13,1243.8,418.5,140.3,223.7,80.9,79.4,263.3,265.9,91.5,717.4,95.3,150.9,59.0,44.5,33.6,44.1,33.1,34.3,65.3,26.7,91.9,28.7
2022-08-17,14,1306.2,433.0,157.5,230.0,84.6,71.0,256.0,277.5,110.8,743.2,96.9,156.9,56.1,34.8,23.3,35.5,38.3,37.3,65.7,33.7,87.5,22.3
2022-08-17,15,1303.6,447.9,153.4,211.8,77.9,76.6,265.1,238.6,112.1,758.9,74.8,158.8,64.8,48.3,24.7,46.6,28.3,34.7,63.8,36.0,101.5,25.0
2022-08-17,16,1247.9,426.0,147.8,220.2,78.3,84.7,249.2,219.5,105.8,758.1,52.8,152.2,59.4,44.3,24.2,33.5,35.8,39.7,65.8,31.0,95.5,25.8
2022-08-17,17,1258.1,390.7,163.9,217.1,82.0,86.7,254.6,269.9,75.9,718.4,22.4,147.1,53.0,38.2,36.3,52.4,29.2,33.2,52.5,26.5,94.9,21.3
2022-08-17,18,1164.5,364.5,156.2,205.9,82.6,90.2,235.0,314.9,60.0,682.1,0.1,141.1,52.4,38.4,26.7,53.0,34.8,35.1,48.8,29.3,79.9,26.8
2022-08-17,19,1098.0,361.7,152.1,139.4,71.8,101.9,224.1,347.7,54.2,665.5,0.0,135.4,60.6,70.1,40.4,49.2,38.8,31.7,55.8,30.0,74.0,23.6
2022-08-17,20,1034.9,329.5,145.0,100.9,70.2,98.3,217.3,347.7,58.7,618.2,0.0,124.8,45.1,56.2,46.1,29.3,33.0,36.9,49.7,20.1,70.4,19.1
2022-08-17,21,1045.6,332.9,152.3,91.1,72.4,90.6,220.7,303.3,48.9,604.2,0.0,123.2,44.9,38.3,39.9,29.5,33.5,31.9,53.3,28.9,66.9,19.6
2022-08-17,22,1013.0,304.9,161.4,68.4,71.5,85.0,213.1,305.5,44.7,604.2,0.0,117.2,46.3,48.7,53.1,36.7,28.9,19.5,53.5,15.0,63.6,18.8
2022-08-17,23,946.2,289.2,163.0,65.4,63.5,74.5,207.8,311.9,36.6,593.0,0.0,121.3,45.5,43.7,37.6,29.0,24.9,18.4,47.3,16.1,64.8,17.8
