day,time,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-07-22,0,887.4,226.7,131.3,63.1,68.9,58.4,184.2,336.1,32.2,533.8,0.0,101.5,29.5,39.0,38.6,27.5,16.5,17.3,51.3,15.1,57.4,18.2
2022-07-22,1,902.2,218.6,126.3,57.5,66.7,45.9,190.2,310.1,26.2,516.7,0.0,96.0,27.0,36.6,36.4,25.9,25.5,16.0,48.9,15.0,52.4,18.0
2022-07-22,2,876.4,217.1,112.4,50.5,65.8,42.7,177.3,300.5,30.7,521.5,0.0,87.7,36.5,33.8,39.5,23.5,26.5,16.0,48.4,25.9,49.9,18.1
2022-07-22,3,880.8,209.9,106.1,65.3,67.7,39.6,177.1,308.5,25.6,510.5,0.0,93.7,27.0,34.2,66.0,23.6,18.1,16.1,47.9,15.0,47.5,17.9
2022-07-22,4,877.4,212.4,99.3,58.6,71.8,37.9,178.4,309.9,30.3,505.8,0.0,94.0,24.0,23.6,35.4,21.9,14.6,15.7,47.8,12.4,53.1,18.2
2022-07-22,5,850.9,202.6,100.3,120.8,70.2,36.2,181.4,333.9,27.7,496.7,0.0,90.1,37.8,33.3,29.4,24.2,25.2,14.8,48.3,14.8,44.1,18.1
2022-07-22,6,877.0,219.4,97.9,125.3,66.9,42.5,191.4,313.1,35.1,509.1,0.0,97.6,38.9,28.0,20.5,29.8,25.8,15.8,49.4,24.6,44.1,22.9
2022-07-22,7,912.3,231.1,111.1,157.7,64.2,55.6,189.7,285.0,42.8,548.6,8.9,99.4,38.4,32.6,25.7,29.7,25.5,31.1,60.5,15.5,49.9,20.7
2022-07-22,8,1035.9,285.9,116.8,166.3,74.1,62.7,207.7,285.7,60.2,615.9,15.9,136.5,34.4,43.6,28.9,45.2,37.0,34.2,64.8,19.6,70.3,24.1
2022-07-22,9,1092.1,303.3,129.0,185.6,86.0,59.7,225.6,308.0,64.1,627.9,45.4,139.2,49.4,37.4,22.3,37.2,42.3,37.1,68.1,18.1,81.1,30.3
2022-07-22,10,1117.5,326.6,115.8,186.6,86.0,53.6,199.3,306.0,63.8,642.5,43.5,152.8,50.4,35.9,31.4,36.1,36.0,32.4,70.0,28.4,83.7,21.9
2022-07-22,11,1107.2,322.4,117.5,186.6,81.2,52.6,209.0,314.5,61.9,640.8,70.0,144.8,52.6,47.0,22.2,50.2,29.5,38.1,58.7,27.9,90.4,20.7
2022-07-22,12,1129.8,336.6,142.9,163.1,81.2,59.7,223.3,310.3,56.8,647.8,108.3,143.6,53.2,47.7,25.4,55.7,41.4,37.5,67.7,27.0,85.5,24.2
2022-07-22,13,1137.0,353.8,132.6,209.9,83.5,64.8,219.8,308.0,65.2,654.4,113.9,151.2,53.7,42.7,31.7,36.8,29.3,36.5,66.1,17.6,88.1,21.9
2022-07-22,14,1158.9,369.7,138.3,204.1,88.0,59.2,227.8,245.8,89.6,668.1,92.1,154.9,54.6,38.1,27.5,50.9,44.8,31.8,70.0,30.3,90.3,24.4
2022-07-22,15,1141.6,374.0,150.6,194.9,82.6,53.8,226.6,275.8,83.4,670.8,80.2,153.6,55.3,40.3,41.6,55.7,27.1,39.0,62.6,34.0,93.1,22.7
2022-07-22,16,1148.9,340.4,146.7,199.6,83.2,56.8,224.1,228.0,64.7,684.4,61.0,153.6,52.5,30.4,24.1,51.6,42.9,40.5,76.6,29.4,92.4,25.4
2022-07-22,17,1148.9,334.0,144.6,166.7,80.9,62.7,237.2,325.2,63.3,676.4,32.4,150.7,50.9,40.5,23.6,45.2,25.9,32.0,72.1,26.8,98.9,25.9
2022-07-22,18,1059.1,303.3,154.7,184.0,71.4,77.3,200.8,304.5,45.6,661.2,2.1,138.0,46.5,35.3,25.4,54.8,39.8,38.3,62.5,26.7,80.8,22.3
2022-07-22,19,986.7,270.7,155.0,150.6,65.2,79.8,194.8,321.4,31.3,596.3,0.0,119.2,44.9,34.0,39.7,36.5,35.1,31.1,52.3,19.1,71.4,20.5
2022-07-22,20,963.7,261.8,148.3,96.5,65.0,80.0,190.0,336.1,31.5,585.8,0.0,120.9,45.3,62.1,49.7,32.5,39.7,30.3,50.7,15.8,68.2,18.2
2022-07-22,21,945.2,257.2,148.7,91.9,71.4,81.9,187.7,341.5,31.3,551.0,0.0,116.2,46.4,44.8,39.8,36.5,28.9,16.7,49.7,14.8,68.5,18.5
2022-07-22,22,939.1,253.0,150.7,64.1,69.1,79.4,185.5,315.1,31.2,564.5,0.0,108.6,38.5,37.3,37.0,34.3,35.9,17.6,59.3,14.9,62.5,18.0
2022-07-22,23,886.6,246.2,147.7,70.7,63.8,65.6,189.7,323.4,30.3,525.2,0.0,102.2,30.6,34.1,36.9,35.1,31.1,16.4,63.3,15.2,58.8,18.0
