day,time,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-16,0,1056.1,287.3,173.6,69.6,76.8,94.7,196.8,327.1,35.1,599.7,0.0,100.3,37.5,35.6,61.1,36.1,16.5,24.4,48.6,27.5,49.7,18.8
2022-08-16,1,1019.9,277.2,169.6,68.5,81.3,79.5,194.0,350.2,37.3,627.0,0.0,92.2,25.5,35.7,36.6,22.1,28.7,16.6,47.1,15.9,48.4,19.3
2022-08-16,2,988.7,277.8,143.3,62.0,76.3,68.9,203.1,327.4,32.5,582.4,0.0,82.7,24.0,38.9,42.9,31.1,15.9,16.8,48.2,13.8,39.0,18.7
2022-08-16,3,969.8,271.7,131.6,67.2,76.1,62.0,196.9,324.1,36.7,577.6,0.0,87.7,25.1,33.7,50.6,23.3,14.3,15.9,46.9,15.3,42.5,19.2
2022-08-16,4,974.6,263.4,129.8,73.1,79.5,59.4,194.8,336.2,30.1,571.7,0.0,79.6,21.7,21.9,36.3,21.8,15.3,16.3,46.8,13.5,36.1,19.0
2022-08-16,5,955.0,267.3,125.4,133.9,79.5,59.8,195.7,321.6,32.8,566.6,0.0,87.1,33.8,34.9,38.1,29.7,20.2,16.1,47.2,15.0,43.1,18.6
2022-08-16,6,946.2,269.7,120.6,163.1,68.8,61.6,200.1,342.3,37.6,542.5,0.0,89.3,35.6,22.6,21.9,31.8,27.1,30.4,47.5,24.4,36.0,20.9
2022-08-16,7,988.8,300.8,118.2,177.1,67.8,74.3,235.9,327.0,59.0,567.4,0.0,96.1,39.5,20.5,33.0,32.6,32.0,36.1,63.6,24.8,47.5,21.2
2022-08-16,8,1125.4,360.6,120.4,201.4,86.0,88.2,245.1,277.2,86.8,609.7,0.0,121.6,40.7,34.1,31.5,33.5,35.0,34.4,58.0,31.9,62.3,26.6
2022-08-16,9,1228.3,436.3,129.9,252.1,74.2,90.6,253.6,293.0,97.8,663.4,0.0,135.1,51.4,34.5,28.5,38.6,34.3,34.4,65.4,28.8,74.7,21.9
2022-08-16,10,1237.5,412.6,145.8,221.9,78.9,85.9,263.5,319.2,91.6,674.0,0.0,144.5,56.8,50.2,24.9,44.3,39.3,35.2,68.7,30.7,81.8,23.4
2022-08-16,11,1243.2,419.7,140.5,255.9,72.3,81.0,260.6,273.7,97.9,675.4,9.5,148.3,55.1,50.2,48.7,49.4,26.9,40.0,58.6,33.5,91.2,22.7
2022-08-16,12,1237.3,434.9,145.4,243.1,75.2,81.8,262.7,370.2,91.3,666.3,6.3,145.9,51.0,38.2,36.4,36.5,44.0,39.3,63.4,36.1,83.5,24.3
2022-08-16,13,1261.4,422.5,136.0,215.2,78.3,86.7,257.7,318.2,87.1,716.2,16.8,152.6,53.9,33.4,28.3,36.1,32.2,22.0,55.9,27.2,88.7,22.1
2022-08-16,14,1305.4,424.8,152.0,221.1,79.1,85.7,240.4,318.4,93.0,724.5,9.9,153.4,56.3,49.4,28.1,35.7,26.5,22.0,63.2,34.1,99.5,23.3
2022-08-16,15,1298.9,411.5,140.7,197.7,72.4,80.0,250.3,333.2,89.4,717.9,3.8,159.2,54.9,37.3,24.7,51.6,32.0,34.1,55.6,28.8,104.8,27.8
2022-08-16,16,1277.8,396.9,146.2,191.5,72.8,92.4,254.3,335.4,73.4,708.9,0.0,155.9,49.6,41.4,35.6,34.8,32.6,34.9,64.5,31.2,93.9,22.4
2022-08-16,17,1246.6,378.4,151.7,204.6,76.9,98.8,263.7,354.8,67.5,677.7,0.0,152.2,50.6,50.2,26.4,33.8,40.2,33.8,59.8,24.9,92.0,26.0
2022-08-16,18,1123.6,358.2,159.8,188.5,77.5,103.1,215.2,348.1,56.2,662.9,0.0,138.0,46.3,46.7,24.4,47.5,38.6,47.6,62.5,27.1,82.6,20.3
2022-08-16,19,1099.4,320.4,160.6,132.9,66.7,114.2,213.2,343.3,41.4,635.7,0.0,133.1,46.8,39.0,39.0,41.1,49.5,33.7,48.8,29.0,80.4,19.3
2022-08-16,20,1041.2,339.1,159.6,92.5,68.4,113.3,207.1,332.7,39.0,631.5,0.0,125.7,45.0,37.2,68.5,30.6,33.2,34.9,62.0,16.5,75.4,19.6
2022-08-16,21,1059.3,318.2,154.4,80.3,72.2,110.4,204.1,328.1,44.2,618.7,0.0,128.9,45.0,38.5,48.0,33.6,31.2,32.5,60.9,16.3,72.7,19.5
2022-08-16,22,1017.1,315.1,159.2,60.8,69.7,107.0,214.9,341.0,42.6,611.5,0.0,119.3,28.4,37.6,48.0,22.4,36.8,18.7,59.8,14.9,72.0,18.8
2022-08-16,23,974.1,290.3,150.8,60.6,65.8,99.8,200.6,356.4,42.5,575.2,0.0,113.4,39.9,40.4,37.7,22.5,27.3,17.1,47.9,17.1,68.3,19.4
