day,time,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-07-16,0,902.3,232.0,136.7,64.6,69.1,63.0,182.7,304.3,31.7,524.0,0.0,104.2,25.8,33.9,62.3,28.6,23.5,16.2,48.6,14.6,56.2,17.9
2022-07-16,1,887.1,223.9,130.9,61.5,69.3,50.6,179.4,305.5,29.2,502.5,0.0,87.3,32.7,34.3,36.6,21.2,24.4,30.5,47.9,23.8,40.5,18.4
2022-07-16,2,874.8,219.5,127.4,54.7,63.6,43.2,175.0,308.6,32.6,500.4,0.0,94.9,34.0,38.2,45.3,21.7,23.9,16.1,56.3,14.3,46.7,17.6
2022-07-16,3,888.1,221.9,106.6,56.3,62.5,40.2,180.5,299.3,30.3,490.3,0.0,81.9,24.1,22.7,43.0,24.4,12.6,24.2,47.8,14.5,46.7,17.5
2022-07-16,4,876.1,216.0,100.4,60.5,69.4,38.8,179.9,315.0,31.9,493.7,0.0,79.3,21.4,21.2,59.8,20.9,13.1,14.8,47.6,12.2,35.2,17.7
2022-07-16,5,834.3,218.9,105.6,60.1,72.9,41.2,188.7,324.5,31.3,490.3,0.0,79.3,28.4,18.4,22.0,29.7,18.2,14.7,47.4,14.5,35.5,17.6
2022-07-16,6,879.8,215.8,104.0,93.0,68.8,42.4,188.4,283.3,34.1,479.0,0.0,80.4,23.4,19.1,19.7,22.2,21.1,14.4,46.6,14.2,34.4,18.9
2022-07-16,7,872.4,224.2,104.4,112.7,71.4,50.8,187.9,275.4,32.1,497.9,16.8,80.6,23.3,27.7,23.8,23.4,26.3,14.7,47.0,14.5,36.9,17.7
2022-07-16,8,935.2,234.3,107.7,183.5,80.8,59.6,181.0,239.2,32.9,516.5,47.9,92.0,29.7,34.1,45.7,30.3,32.8,15.1,48.7,14.3,45.4,17.6
2022-07-16,9,946.3,241.2,110.7,176.6,81.1,66.9,179.9,186.5,32.9,556.6,76.3,103.8,32.8,35.6,32.4,38.3,31.2,15.2,47.7,14.4,45.7,18.1
2022-07-16,10,975.2,259.0,124.8,155.7,95.5,70.5,177.6,187.3,37.3,597.0,117.4,105.6,36.8,39.0,23.9,33.9,34.1,15.2,49.1,29.3,61.3,23.3
2022-07-16,11,1004.9,252.7,127.0,161.5,81.5,67.2,196.6,176.5,43.8,586.8,116.6,106.7,33.6,32.5,20.6,34.5,48.2,15.7,48.0,18.3,58.1,17.2
2022-07-16,12,1006.1,251.9,133.4,131.3,82.6,71.2,183.3,173.8,38.8,587.9,124.2,111.3,25.7,36.3,23.4,50.0,35.1,19.4,49.1,17.8,58.1,17.8
2022-07-16,13,960.0,266.5,151.8,165.7,82.1,69.5,186.8,225.1,42.8,592.4,125.3,106.2,27.7,39.3,45.1,34.2,31.6,15.5,48.4,14.5,53.7,17.4
2022-07-16,14,1023.3,261.1,147.1,163.3,84.2,63.1,187.0,244.0,34.9,580.4,118.3,109.8,37.8,31.6,25.4,38.3,27.4,30.6,65.3,16.9,67.3,17.9
2022-07-16,15,958.5,269.5,154.4,160.4,79.1,65.9,182.1,248.6,41.3,594.1,93.0,106.7,38.3,35.3,28.1,46.8,50.2,31.5,49.1,15.5,59.7,18.2
2022-07-16,16,1016.2,266.8,160.3,165.7,75.0,70.6,183.8,199.7,46.7,601.7,71.5,121.4,28.1,45.6,25.0,34.2,30.2,17.0,49.2,15.7,58.9,18.2
2022-07-16,17,1006.3,267.3,158.0,129.0,75.5,72.1,190.0,247.1,39.7,581.6,52.5,113.3,28.5,36.5,21.7,36.3,26.0,30.8,48.4,15.9,57.4,17.6
2022-07-16,18,1001.8,255.5,161.5,124.3,80.2,81.0,194.4,295.9,34.9,588.7,18.0,113.3,33.7,50.6,22.5,47.2,31.4,17.2,48.9,14.4,60.3,23.5
2022-07-16,19,973.8,249.3,147.8,77.5,73.2,90.5,190.3,311.8,36.3,568.4,0.0,102.1,36.9,40.2,47.5,22.7,33.0,31.0,48.5,16.0,55.6,17.4
2022-07-16,20,948.9,245.9,152.6,69.1,73.0,84.9,187.0,328.3,31.9,563.3,0.0,101.6,34.8,34.9,42.0,23.6,30.1,17.2,47.9,16.0,54.7,17.5
2022-07-16,21,937.5,241.2,150.1,64.9,75.0,83.6,187.2,297.7,32.1,554.6,0.0,105.3,26.9,37.3,45.6,28.2,25.4,21.3,48.3,14.6,57.3,17.4
2022-07-16,22,961.5,238.7,154.7,64.3,72.9,81.2,188.9,300.5,34.1,556.3,0.0,101.1,28.8,37.4,36.4,22.7,31.6,16.5,48.7,15.7,53.5,17.4
2022-07-16,23,922.7,244.1,156.2,76.0,74.2,73.3,181.5,298.8,34.2,529.2,0.0,92.9,30.0,37.2,55.6,21.8,36.1,15.7,60.7,15.1,45.4,17.3
